pid,draft_year,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042
P03a04d0174,2021,10.6,1.5,0.62338959,2.6,0.75,12.8,3.8125,23.0,23.0,50.2,0.473,207.0,98.0,0.366,123.0,45.0,3.8,0.617,28.5,32.0,104.0,76.7,30.9375,4.5,1.125,12.1562,103.0,69.0,2.6,1.4375,0.37272727272727274,19.9,51.92,22.2,0.507177033492823,1.0833333333333335,2.8097420421175334,0.04224000000000002,,,,,1.600000000000315,0.6541353383458647
P57cf716ba7,2021,7.3,0.7097,0.70969999,6.7,1.2903,13.0,2.2903,11.0,10.0,45.8,0.469,175.0,82.0,0.286,63.0,18.0,4.1,0.78,21.0,31.0,116.0,52.1,21.0,5.3,0.9677,8.2903,59.0,33.0,0.7,0.2581,0.2647058823529412,12.4,49.09,23.4,0.5447761194029851,1.450980392156863,3.066823993524974,-0.03093999999999987,,,,,1.1800000000003126,0.5730337078651685
Pfdd109f0e1,2021,23.2,3.1053,0.95161189,0.5,0.1579,12.0,3.4211,4.0,3.0,54.5,0.576,158.0,91.0,0.326,89.0,29.0,3.4,0.753,62.3,19.0,66.0,66.8,32.3684,4.2,1.1053,20.2632,92.0,64.0,2.0,1.1053,0.3603238866396761,18.4,60.13,31.7,1.1958762886597938,0.5681818181818181,3.797699113040193,1.1852100000000003,,,,,3.740000000000317,0.6721311475409836
Pe0ad9b9ce5,2021,18.0,2.375,0.93441402,3.7,1.0417,17.3,4.9583,25.0,24.0,59.4,0.619,236.0,146.0,0.311,45.0,14.0,3.5,0.791,49.5,24.0,49.0,70.4,32.25,7.2,1.75,18.5,187.0,129.0,1.6,0.9167,0.1601423487544484,16.7,63.97,27.1,1.0169491525423728,1.177777777777778,3.9088391562839595,0.9918700000000001,,,,,4.960000000000444,0.6774193548387096
Pe7315ec2ca,2021,16.4,2.4545,1.31707445,2.4,0.4545,22.5,5.1364,3.0,3.0,52.2,0.517,180.0,93.0,0.362,47.0,17.0,2.2,0.837,43.2,20.0,84.0,76.1,29.4545,7.5,1.7273,15.9545,96.0,56.0,3.3,1.6818,0.20704845814977973,14.3,58.31,27.8,1.0718954248366013,1.7812499999999998,3.8461153145626517,0.6481800000000003,,,,,7.749999999997873,0.5873015873015873
P1f2e422e9e,2021,25.7,3.56,1.02298848,0.0,0.0,9.2,2.56,0.0,0.0,48.2,0.488,217.0,106.0,0.313,115.0,36.0,3.2,0.868,22.9,25.0,138.0,76.2,31.68,1.4,0.4,15.44,79.0,47.0,2.0,1.12,0.3463855421686747,21.4,52.43,29.1,1.1473214285714286,0.47619047619047616,3.7704231061689977,0.22113,,,,,2.56999999999998,0.5963302752293578
Pfe47889811,2021,18.0,2.1875,1.12903226,0.7,0.1875,9.8,3.75,1.0,1.0,46.0,0.413,126.0,52.0,0.347,101.0,35.0,1.8,0.787,26.9,14.0,67.0,59.2,32.1875,4.3,1.4375,19.5,59.0,34.0,0.7,0.375,0.44493392070484583,10.5,50.2,30.5,1.565217391304348,0.5,3.2480547610304873,0.0210000000000003,,,,,8.400000000001269,0.5842696629213483
P32b1031886,2021,14.1,1.8846,0.96079531,1.9,0.5385,16.5,4.2692,3.0,1.0,50.8,0.508,187.0,95.0,0.339,59.0,20.0,3.1,0.716,30.1,23.0,111.0,80.3,31.2308,4.1,1.0385,13.3462,76.0,43.0,2.6,1.4615,0.23983739837398374,16.2,53.89,23.2,0.8197674418604651,1.0975609756097562,3.091321489291998,0.12447999999999998,,,,,,0.5754716981132075
P719eb17c3d,2021,7.7,1.0,0.46665734,5.5,1.2857,16.9,3.9286,9.0,9.0,64.9,0.663,184.0,122.0,0.0,4.0,0.0,4.1,0.71,56.9,28.0,75.0,69.2,27.8214,8.6,2.0714,11.4286,109.0,81.0,1.0,0.4643,0.02127659574468085,23.0,66.99,19.7,0.32083333333333336,1.2745098039215688,3.324313171258196,-0.0509700000000001,,,,,0.06000000000026164,0.7122302158273381
Pc46db0f497,2021,5.9,0.8889,0.38096256,2.5,0.6111,13.9,3.6667,3.0,2.0,43.2,0.38,92.0,35.0,0.366,41.0,15.0,3.7,0.696,17.3,18.0,52.0,66.8,28.5556,5.0,1.3333,7.2778,40.0,23.0,2.5,1.2778,0.3082706766917293,26.8,45.51,17.3,0.21223021582733814,1.0638297872340425,2.21192546592217,0.12123000000000003,,,,,1.9000000000002861,0.5857142857142857
P64527f643b,2021,9.9,1.5769,0.91108157,5.2,1.5385,26.7,7.5385,29.0,28.0,56.8,0.577,196.0,113.0,0.0,3.0,0.0,3.1,0.59,67.3,25.0,61.0,85.2,33.8462,12.5,3.3846,11.9231,135.0,92.0,1.4,0.8462,0.01507537688442211,15.7,58.06,19.1,0.592814371257485,1.6097560975609757,2.8941121192786734,-0.07253999999999991,,,,,1.2000000000001816,0.6666666666666666
P09c06de7d5,2021,16.7,2.5,1.04166663,1.2,0.4,17.0,5.3,0.0,0.0,47.7,0.5,98.0,49.0,0.291,55.0,16.0,2.7,0.684,37.3,10.0,29.0,42.4,35.0,2.1,0.7,18.5,69.0,36.0,1.7,1.1,0.35947712418300654,13.6,51.37,27.6,1.143835616438356,0.7837837837837838,2.7773430192137507,0.10411999999999982,,,,,1.139999999999933,0.5454545454545454
P40472c4e0a,2021,10.0,1.125,0.58064516,0.5,0.125,16.4,3.5,16.0,12.0,45.7,0.449,187.0,84.0,0.312,154.0,48.0,3.2,0.732,16.4,31.0,96.0,66.2,26.7812,2.5,0.5625,11.2188,91.0,47.0,1.1,0.5,0.45161290322580644,16.2,48.01,25.9,0.5813953488372093,0.38095238095238093,2.9595135280548908,-0.11741000000000008,,,,,1.3500000000000776,0.5371900826446281
P452df756e1,2021,4.5,0.4,0.28571429,0.8,0.1333,15.2,2.6,7.0,4.0,32.3,0.368,57.0,21.0,0.0,8.0,0.0,4.8,0.571,32.3,14.0,22.0,27.3,18.0,6.7,1.1333,4.0,35.0,18.0,0.4,0.1333,0.12307692307692308,23.4,36.01,17.6,0.18442622950819673,0.20689655172413796,1.7649852408675983,0.33575999999999984,,,,,2.5799999999997145,0.5538461538461539
P727c27e864,2021,12.1,1.3333,0.48978768,3.6,0.8889,12.6,2.8889,12.0,9.0,48.2,0.5,134.0,67.0,0.293,58.0,17.0,2.1,0.735,25.5,17.0,57.0,46.6,27.0556,4.9,1.0556,13.1111,77.0,47.0,0.7,0.3333,0.3020833333333333,21.5,51.33,27.6,0.5377777777777778,1.3870967741935483,2.8753369089896874,0.10107999999999988,,,,,5.650000000000061,0.6074766355140186
P07046a9145,2021,5.9,1.1667,1.7499625,0.7,0.2333,6.9,2.3,7.0,7.0,67.8,0.571,63.0,36.0,0.472,218.0,103.0,2.4,0.875,8.5,30.0,35.0,86.0,34.8333,2.6,0.8,13.4,28.0,25.0,1.8,1.1,0.7758007117437722,8.2,68.74,13.3,0.641304347826087,0.7352941176470589,2.8165163467596757,-1.2555799999999995,,,,,-0.08857142857147393,0.7413793103448276
P8379cd574e,2021,8.7,1.5,1.14285714,3.2,1.0,19.0,5.1875,0.0,0.0,53.3,0.618,55.0,34.0,0.294,51.0,15.0,2.7,0.635,49.1,16.0,11.0,65.1,32.75,6.7,2.0,9.125,44.0,29.0,2.3,1.375,0.4811320754716981,15.1,55.85,14.8,0.5403726708074533,1.4864864864864864,2.5211353651055974,-0.3042,,,,,1.0300000000002243,0.6351351351351351
Pab6fbc3e77,2021,22.0,2.95,0.98333335,0.0,0.05,9.1,2.45,2.0,2.0,50.9,0.496,236.0,117.0,0.361,97.0,35.0,2.2,0.785,32.1,19.0,126.0,76.9,33.55,1.8,0.55,21.7,110.0,69.0,2.3,1.4,0.2912912912912913,15.2,55.1,32.8,1.3580246913580247,0.7187499999999999,3.6754730132925126,0.6528,,,,,1.214285714285736,0.6214285714285714
Pba42781d58,2021,16.5,2.7879,1.91674118,0.0,0.0,8.4,2.5152,0.0,0.0,53.7,0.497,193.0,96.0,0.388,170.0,66.0,1.7,0.776,20.9,33.0,137.0,79.5,32.2727,1.5,0.3939,13.6061,56.0,31.0,1.1,0.6061,0.46831955922865015,13.3,56.25,20.0,1.1538461538461537,0.40740740740740744,3.370793007358459,0.0,,,,,0.1628571428572316,0.5697674418604651
Pb0a8811014,2021,16.0,2.4138,1.04479933,0.7,0.2069,10.9,3.0345,6.0,4.0,46.0,0.45,238.0,107.0,0.329,73.0,24.0,1.8,0.859,43.4,29.0,156.0,77.7,31.3448,2.8,0.7241,13.8621,82.0,51.0,2.2,1.2069,0.2347266881028939,18.0,53.58,23.8,0.8421052631578947,1.0357142857142858,4.219970546847269,0.13603999999999997,,,,,2.020000000000109,0.6160714285714286
P3096036b7b,2021,18.0,2.25,2.33329882,0.0,0.0,6.9,1.4643,0.0,0.0,54.1,0.459,74.0,34.0,0.393,122.0,48.0,1.7,0.882,8.7,27.0,49.0,60.7,24.3571,0.2,0.0357,8.5714,25.0,13.0,2.3,0.9286,0.6224489795918368,14.1,55.62,17.4,1.1920529801324504,0.8518518518518517,2.549307890464417,-0.14612000000000003,,,,,-0.4100000000002099,0.5636363636363636
Pa0f574a8a8,2021,13.0,1.3889,0.46296668,1.3,0.3889,14.9,4.1667,0.0,0.0,49.1,0.464,166.0,77.0,0.353,119.0,42.0,2.9,0.842,40.0,18.0,84.0,78.4,31.7778,4.1,1.1667,20.8889,82.0,51.0,2.6,1.4444,0.41754385964912283,16.6,55.43,32.1,0.7386363636363635,1.0000000000000002,3.9952328520818563,0.65703,,,,,-0.1928571428569422,0.6160714285714286
Pb657fdb74e,2021,6.4,1.0,0.48837663,6.9,1.619,11.8,3.0476,19.0,16.0,49.4,0.47,134.0,63.0,0.349,106.0,37.0,4.0,0.766,32.1,18.0,66.0,66.6,27.0476,5.5,1.2857,15.5238,68.0,42.0,1.0,0.619,0.44166666666666665,15.0,53.51,25.7,0.4,1.58,3.3372389612442275,0.20006999999999986,,,,,1.4542857142853223,0.6122448979591837
P8cbd82dcf2,2021,8.8,1.8125,1.38095238,0.4,0.125,6.9,2.0,0.0,0.0,48.0,0.462,65.0,30.0,0.33,88.0,29.0,3.6,0.957,45.1,15.0,30.0,80.3,33.9375,2.6,0.8125,14.6875,35.0,19.0,1.0,0.75,0.5751633986928104,12.0,57.33,19.3,0.676923076923077,0.30434782608695654,4.065809946641237,-0.05130999999999994,,,,,0.45000000000055396,0.5692307692307692
