source_subject_id,source_season,game_date,player_source_row_zero_based,team_source_row_zero_based,player_source_sha256,team_source_sha256
college_ea125e2d96e91a43de2c,2018,2018-01-25,48220,3822,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-01-27,48221,3977,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-01,48222,4152,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-03,48223,4249,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-08,48224,4502,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-10,48225,4654,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-15,48226,4825,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-17,48227,4967,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-22,48228,5164,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-24,48229,5323,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-02-28,48230,5427,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_ea125e2d96e91a43de2c,2018,2018-03-01,48231,5462,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_b4b962484a81b38daf6d,2018,2017-11-13,44881,306,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_b4b962484a81b38daf6d,2018,2017-11-18,44882,609,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_b4b962484a81b38daf6d,2018,2017-11-21,44883,816,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_b4b962484a81b38daf6d,2018,2017-11-24,44884,938,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
college_b4b962484a81b38daf6d,2018,2017-11-25,44885,1022,f61dcd425f3141019d253f4552a96aa68b040782386f7dba1b36716492c271bd,d1442df152a7400ef0395a9063575a279e236587ebfbd2af49575018c23c5e70
