season,game_id,date,team,opp,won,is_final4,is_final
2022-23,401522194,2023-03-24,Xavier,Texas,0,0,0
2022-23,401522195,2023-03-24,Houston,Miami,0,0,0
2022-23,401522195,2023-03-24,Miami,Houston,1,0,0
2022-23,401522197,2023-03-24,Alabama,San_Diego_State,0,0,0
2022-23,401522197,2023-03-24,San_Diego_State,Alabama,1,0,0
2022-23,401522198,2023-03-24,Creighton,Princeton,1,0,0
2022-23,401522198,2023-03-24,Princeton,Creighton,0,0,0
2022-23,401522190,2023-03-25,Gonzaga,UConn,0,0,0
2022-23,401522190,2023-03-25,UConn,Gonzaga,1,0,0
2022-23,401522193,2023-03-25,FAU,Kansas_State,1,0,0
2022-23,401522193,2023-03-25,Kansas_State,FAU,0,0,0
2022-23,401522196,2023-03-26,Miami,Texas,1,0,0
2022-23,401522196,2023-03-26,Texas,Miami,0,0,0
2022-23,401522199,2023-03-26,Creighton,San_Diego_State,0,0,0
2022-23,401522199,2023-03-26,San_Diego_State,Creighton,1,0,0
2022-23,401522200,2023-04-01,FAU,San_Diego_State,0,1,0
2022-23,401522200,2023-04-01,San_Diego_State,FAU,1,1,0
2022-23,401522201,2023-04-01,Miami,UConn,0,1,0
2022-23,401522201,2023-04-01,UConn,Miami,1,1,0
2022-23,401522202,2023-04-03,San_Diego_State,UConn,0,1,1
2022-23,401522202,2023-04-03,UConn,San_Diego_State,1,1,1
2023-24,401638579,2024-03-19,Howard,Wagner,0,0,0
2023-24,401638579,2024-03-19,Wagner,Howard,1,0,0
2023-24,401638580,2024-03-19,Colorado_State,UVA,1,0,0
2023-24,401638580,2024-03-19,UVA,Colorado_State,0,0,0
2023-24,401638581,2024-03-20,Grambling,Montana_State,1,0,0
2023-24,401638581,2024-03-20,Montana_State,Grambling,0,0,0
2023-24,401638582,2024-03-20,Boise_State,Colorado,0,0,0
2023-24,401638582,2024-03-20,Colorado,Boise_State,1,0,0
2023-24,401638583,2024-03-21,Arizona,Long_Beach_State,1,0,0
2023-24,401638583,2024-03-21,Long_Beach_State,Arizona,0,0,0
2023-24,401638584,2024-03-21,Dayton,Nevada,1,0,0
2023-24,401638584,2024-03-21,Nevada,Dayton,0,0,0
2023-24,401638585,2024-03-21,Michigan_State,Miss_St,1,0,0
2023-24,401638585,2024-03-21,Miss_St,Michigan_State,0,0,0
2023-24,401638586,2024-03-21,UNC,Wagner,1,0,0
2023-24,401638586,2024-03-21,Wagner,UNC,0,0,0
2023-24,401638587,2024-03-21,St_Peter's,Tennessee,0,0,0
2023-24,401638587,2024-03-21,Tennessee,St_Peter's,1,0,0
2023-24,401638588,2024-03-21,Colorado_State,Texas,0,0,0
2023-24,401638588,2024-03-21,Texas,Colorado_State,1,0,0
2023-24,401638589,2024-03-21,Akron,Creighton,0,0,0
2023-24,401638589,2024-03-21,Creighton,Akron,1,0,0
2023-24,401638590,2024-03-21,Oregon,South_Carolina,1,0,0
2023-24,401638590,2024-03-21,South_Carolina,Oregon,0,0,0
2023-24,401638591,2024-03-21,Kansas,Samford,1,0,0
2023-24,401638591,2024-03-21,Samford,Kansas,0,0,0
2023-24,401638592,2024-03-21,Gonzaga,Mcneese,1,0,0
2023-24,401638592,2024-03-21,Mcneese,Gonzaga,0,0,0
2023-24,401638593,2024-03-21,Kentucky,Oakland,0,0,0
2023-24,401638593,2024-03-21,Oakland,Kentucky,1,0,0
2023-24,401638594,2024-03-21,NC_State,Texas_Tech,1,0,0
2023-24,401638594,2024-03-21,Texas_Tech,NC_State,0,0,0
2023-24,401638595,2024-03-21,Iowa_State,South_Dakota_St,1,0,0
2023-24,401638595,2024-03-21,South_Dakota_St,Iowa_State,0,0,0
2023-24,401638596,2024-03-21,Drake,Washington_St,0,0,0
2023-24,401638596,2024-03-21,Washington_St,Drake,1,0,0
2023-24,401638597,2024-03-21,Illinois,Morehead_State,1,0,0
2023-24,401638597,2024-03-21,Morehead_State,Illinois,0,0,0
2023-24,401638598,2024-03-21,BYU,Duquesne,0,0,0
2023-24,401638598,2024-03-21,Duquesne,BYU,1,0,0
2023-24,401638599,2024-03-22,Stetson,UConn,0,0,0
2023-24,401638599,2024-03-22,UConn,Stetson,1,0,0
2023-24,401638600,2024-03-22,Houston,Longwood,1,0,0
2023-24,401638600,2024-03-22,Longwood,Houston,0,0,0
2023-24,401638601,2024-03-22,Grambling,Purdue,0,0,0
2023-24,401638601,2024-03-22,Purdue,Grambling,1,0,0
2023-24,401638602,2024-03-22,Baylor,Colgate,1,0,0
2023-24,401638602,2024-03-22,Colgate,Baylor,0,0,0
2023-24,401638603,2024-03-22,Clemson,New_Mexico,1,0,0
2023-24,401638603,2024-03-22,New_Mexico,Clemson,0,0,0
2023-24,401638604,2024-03-22,Alabama,Charleston,1,0,0
2023-24,401638604,2024-03-22,Charleston,Alabama,0,0,0
2023-24,401638605,2024-03-22,Grand_Canyon,Saint_Mary's,1,0,0
2023-24,401638605,2024-03-22,Saint_Mary's,Grand_Canyon,0,0,0
2023-24,401638606,2024-03-22,TCU,Utah_State,0,0,0
2023-24,401638606,2024-03-22,Utah_State,TCU,1,0,0
2023-24,401638607,2024-03-22,Marquette,W_Kentucky,1,0,0
2023-24,401638607,2024-03-22,W_Kentucky,Marquette,0,0,0
2023-24,401638608,2024-03-22,Colorado,Florida,1,0,0
2023-24,401638608,2024-03-22,Florida,Colorado,0,0,0
2023-24,401638609,2024-03-22,Duke,Vermont,1,0,0
2023-24,401638609,2024-03-22,Vermont,Duke,0,0,0
2023-24,401638610,2024-03-22,JMU,Wisconsin,1,0,0
2023-24,401638610,2024-03-22,Wisconsin,JMU,0,0,0
2023-24,401638611,2024-03-22,Nebraska,Texas_A&M,0,0,0
2023-24,401638611,2024-03-22,Texas_A&M,Nebraska,1,0,0
2023-24,401638612,2024-03-22,Auburn,Yale,0,0,0
2023-24,401638612,2024-03-22,Yale,Auburn,1,0,0
2023-24,401638613,2024-03-22,San_Diego_State,UAB,1,0,0
2023-24,401638613,2024-03-22,UAB,San_Diego_State,0,0,0
2023-24,401638614,2024-03-22,FAU,Northwestern,0,0,0
2023-24,401638614,2024-03-22,Northwestern,FAU,1,0,0
2023-24,401638615,2024-03-23,Duquesne,Illinois,0,0,0
2023-24,401638615,2024-03-23,Illinois,Duquesne,1,0,0
2023-24,401638616,2024-03-23,Iowa_State,Washington_St,1,0,0
2023-24,401638616,2024-03-23,Washington_St,Iowa_State,0,0,0
2023-24,401638617,2024-03-23,Gonzaga,Kansas,1,0,0
2023-24,401638617,2024-03-23,Kansas,Gonzaga,0,0,0
2023-24,401638618,2024-03-23,Creighton,Oregon,1,0,0
2023-24,401638618,2024-03-23,Oregon,Creighton,0,0,0
2023-24,401638619,2024-03-23,Tennessee,Texas,1,0,0
2023-24,401638619,2024-03-23,Texas,Tennessee,0,0,0
2023-24,401638620,2024-03-23,NC_State,Oakland,1,0,0
2023-24,401638620,2024-03-23,Oakland,NC_State,0,0,0
2023-24,401638621,2024-03-23,Arizona,Dayton,1,0,0
2023-24,401638621,2024-03-23,Dayton,Arizona,0,0,0
2023-24,401638622,2024-03-23,Michigan_State,UNC,0,0,0
2023-24,401638622,2024-03-23,UNC,Michigan_State,1,0,0
2023-24,401638623,2024-03-24,Alabama,Grand_Canyon,1,0,0
2023-24,401638623,2024-03-24,Grand_Canyon,Alabama,0,0,0
2023-24,401638624,2024-03-24,Baylor,Clemson,0,0,0
2023-24,401638624,2024-03-24,Clemson,Baylor,1,0,0
2023-24,401638625,2024-03-24,Colorado,Marquette,0,0,0
2023-24,401638625,2024-03-24,Marquette,Colorado,1,0,0
2023-24,401638626,2024-03-24,Houston,Texas_A&M,1,0,0
2023-24,401638626,2024-03-24,Texas_A&M,Houston,0,0,0
2023-24,401638627,2024-03-24,Duke,JMU,1,0,0
2023-24,401638627,2024-03-24,JMU,Duke,0,0,0
2023-24,401638628,2024-03-24,Purdue,Utah_State,1,0,0
2023-24,401638628,2024-03-24,Utah_State,Purdue,0,0,0
2023-24,401638629,2024-03-24,San_Diego_State,Yale,1,0,0
2023-24,401638629,2024-03-24,Yale,San_Diego_State,0,0,0
2023-24,401638630,2024-03-24,Northwestern,UConn,0,0,0
2023-24,401638630,2024-03-24,UConn,Northwestern,1,0,0
2023-24,401638631,2024-03-28,Arizona,Clemson,0,0,0
2023-24,401638631,2024-03-28,Clemson,Arizona,1,0,0
2023-24,401638632,2024-03-28,Alabama,UNC,1,0,0
2023-24,401638632,2024-03-28,UNC,Alabama,0,0,0
2023-24,401638633,2024-03-28,San_Diego_State,UConn,0,0,0
2023-24,401638633,2024-03-28,UConn,San_Diego_State,1,0,0
2023-24,401638634,2024-03-28,Illinois,Iowa_State,1,0,0
2023-24,401638634,2024-03-28,Iowa_State,Illinois,0,0,0
2023-24,401638635,2024-03-29,Gonzaga,Purdue,0,0,0
2023-24,401638635,2024-03-29,Purdue,Gonzaga,1,0,0
2023-24,401638636,2024-03-29,Creighton,Tennessee,0,0,0
2023-24,401638636,2024-03-29,Tennessee,Creighton,1,0,0
2023-24,401638637,2024-03-29,Marquette,NC_State,0,0,0
2023-24,401638637,2024-03-29,NC_State,Marquette,1,0,0
2023-24,401638638,2024-03-29,Duke,Houston,1,0,0
2023-24,401638638,2024-03-29,Houston,Duke,0,0,0
2023-24,401638639,2024-03-30,Illinois,UConn,0,0,0
2023-24,401638639,2024-03-30,UConn,Illinois,1,0,0
2023-24,401638640,2024-03-30,Alabama,Clemson,1,0,0
2023-24,401638640,2024-03-30,Clemson,Alabama,0,0,0
2023-24,401638641,2024-03-31,Duke,NC_State,0,0,0
2023-24,401638641,2024-03-31,NC_State,Duke,1,0,0
2023-24,401638642,2024-03-31,Purdue,Tennessee,1,0,0
2023-24,401638642,2024-03-31,Tennessee,Purdue,0,0,0
2023-24,401638643,2024-04-06,NC_State,Purdue,0,1,0
2023-24,401638643,2024-04-06,Purdue,NC_State,1,1,0
2023-24,401638644,2024-04-06,Alabama,UConn,0,1,0
2023-24,401638644,2024-04-06,UConn,Alabama,1,1,0
2023-24,401638645,2024-04-08,Purdue,UConn,0,1,1
2023-24,401638645,2024-04-08,UConn,Purdue,1,1,1
2024-25,401745907,2025-03-18,Alabama_State,St_Francis_(PA),1,0,0
2024-25,401745907,2025-03-18,St_Francis_(PA),Alabama_State,0,0,0
2024-25,401745911,2025-03-18,San_Diego_State,UNC,0,0,0
2024-25,401745911,2025-03-18,UNC,San_Diego_State,1,0,0
2024-25,401745909,2025-03-19,Texas,Xavier,0,0,0
2024-25,401745909,2025-03-19,Xavier,Texas,1,0,0
2024-25,401745913,2025-03-19,American,Mt_St_Mary's,0,0,0
2024-25,401745913,2025-03-19,Mt_St_Mary's,American,1,0,0
2024-25,401745957,2025-03-20,Alabama_State,Auburn,0,0,0
2024-25,401745957,2025-03-20,Auburn,Alabama_State,1,0,0
2024-25,401745959,2025-03-20,Creighton,Louisville,1,0,0
2024-25,401745959,2025-03-20,Louisville,Creighton,0,0,0
2024-25,401745963,2025-03-20,Michigan,UC_San_Diego,1,0,0
2024-25,401745963,2025-03-20,UC_San_Diego,Michigan,0,0,0
2024-25,401745966,2025-03-20,Texas_A&M,Yale,1,0,0
2024-25,401745966,2025-03-20,Yale,Texas_A&M,0,0,0
2024-25,401745968,2025-03-20,BYU,VCU,1,0,0
2024-25,401745968,2025-03-20,VCU,BYU,0,0,0
2024-25,401745970,2025-03-20,Montana,Wisconsin,0,0,0
2024-25,401745970,2025-03-20,Wisconsin,Montana,1,0,0
2024-25,401745972,2025-03-20,Houston,SIUE,1,0,0
2024-25,401745972,2025-03-20,SIUE,Houston,0,0,0
2024-25,401745974,2025-03-20,Georgia,Gonzaga,0,0,0
2024-25,401745974,2025-03-20,Gonzaga,Georgia,1,0,0
2024-25,401745978,2025-03-20,Clemson,Mcneese,0,0,0
2024-25,401745978,2025-03-20,Mcneese,Clemson,1,0,0
2024-25,401745980,2025-03-20,High_Point,Purdue,0,0,0
2024-25,401745980,2025-03-20,Purdue,High_Point,1,0,0
2024-25,401745983,2025-03-20,UCLA,Utah_State,1,0,0
2024-25,401745983,2025-03-20,Utah_State,UCLA,0,0,0
2024-25,401745984,2025-03-20,Tennessee,Wofford,1,0,0
2024-25,401745984,2025-03-20,Wofford,Tennessee,0,0,0
2024-25,401745985,2025-03-20,Drake,Missouri,1,0,0
2024-25,401745985,2025-03-20,Missouri,Drake,0,0,0
2024-25,401745986,2025-03-20,Texas_Tech,UNC_Wilmington,1,0,0
2024-25,401745986,2025-03-20,UNC_Wilmington,Texas_Tech,0,0,0
2024-25,401745987,2025-03-20,Arkansas,Kansas,1,0,0
2024-25,401745987,2025-03-20,Kansas,Arkansas,0,0,0
2024-25,401745989,2025-03-20,Omaha,St_John's,0,0,0
2024-25,401745989,2025-03-20,St_John's,Omaha,1,0,0
2024-25,401745995,2025-03-21,Ole_Miss,UNC,1,0,0
2024-25,401745995,2025-03-21,UNC,Ole_Miss,0,0,0
2024-25,401745997,2025-03-21,Iowa_State,Lipscomb,1,0,0
2024-25,401745997,2025-03-21,Lipscomb,Iowa_State,0,0,0
2024-25,401745999,2025-03-21,Marquette,New_Mexico,0,0,0
2024-25,401745999,2025-03-21,New_Mexico,Marquette,1,0,0
2024-25,401746001,2025-03-21,Bryant,Michigan_State,0,0,0
2024-25,401746001,2025-03-21,Michigan_State,Bryant,1,0,0
2024-25,401746003,2025-03-21,Duke,Mt_St_Mary's,1,0,0
2024-25,401746003,2025-03-21,Mt_St_Mary's,Duke,0,0,0
2024-25,401746005,2025-03-21,Baylor,Miss_St,1,0,0
2024-25,401746005,2025-03-21,Miss_St,Baylor,0,0,0
2024-25,401746007,2025-03-21,Liberty,Oregon,0,0,0
2024-25,401746007,2025-03-21,Oregon,Liberty,1,0,0
2024-25,401746009,2025-03-21,Akron,Arizona,0,0,0
2024-25,401746009,2025-03-21,Arizona,Akron,1,0,0
2024-25,401746012,2025-03-21,Saint_Mary's,Vanderbilt,1,0,0
2024-25,401746012,2025-03-21,Vanderbilt,Saint_Mary's,0,0,0
2024-25,401746014,2025-03-21,Alabama,Robert_Morris,1,0,0
2024-25,401746014,2025-03-21,Robert_Morris,Alabama,0,0,0
2024-25,401746015,2025-03-21,Illinois,Xavier,1,0,0
2024-25,401746015,2025-03-21,Xavier,Illinois,0,0,0
2024-25,401746016,2025-03-21,Kentucky,Troy,1,0,0
2024-25,401746016,2025-03-21,Troy,Kentucky,0,0,0
2024-25,401746017,2025-03-21,Florida,Norfolk_State,1,0,0
2024-25,401746017,2025-03-21,Norfolk_State,Florida,0,0,0
2024-25,401746018,2025-03-21,Oklahoma,UConn,0,0,0
2024-25,401746018,2025-03-21,UConn,Oklahoma,1,0,0
2024-25,401746019,2025-03-21,Colorado_State,Memphis,1,0,0
2024-25,401746019,2025-03-21,Memphis,Colorado_State,0,0,0
2024-25,401746021,2025-03-21,Grand_Canyon,Maryland,0,0,0
2024-25,401746021,2025-03-21,Maryland,Grand_Canyon,1,0,0
2024-25,401746030,2025-03-22,Mcneese,Purdue,0,0,0
2024-25,401746030,2025-03-22,Purdue,Mcneese,1,0,0
2024-25,401746032,2025-03-22,Arkansas,St_John's,1,0,0
2024-25,401746032,2025-03-22,St_John's,Arkansas,0,0,0
2024-25,401746034,2025-03-22,BYU,Wisconsin,1,0,0
2024-25,401746034,2025-03-22,Wisconsin,BYU,0,0,0
2024-25,401746036,2025-03-22,Michigan,Texas_A&M,1,0,0
2024-25,401746036,2025-03-22,Texas_A&M,Michigan,0,0,0
2024-25,401746038,2025-03-22,Gonzaga,Houston,0,0,0
2024-25,401746038,2025-03-22,Houston,Gonzaga,1,0,0
2024-25,401746040,2025-03-22,Drake,Texas_Tech,0,0,0
2024-25,401746040,2025-03-22,Texas_Tech,Drake,1,0,0
2024-25,401746042,2025-03-22,Auburn,Creighton,1,0,0
2024-25,401746042,2025-03-22,Creighton,Auburn,0,0,0
2024-25,401746044,2025-03-22,Tennessee,UCLA,1,0,0
2024-25,401746044,2025-03-22,UCLA,Tennessee,0,0,0
2024-25,401746045,2025-03-23,Arizona,Oregon,1,0,0
2024-25,401746045,2025-03-23,Oregon,Arizona,0,0,0
2024-25,401746046,2025-03-23,Colorado_State,Maryland,0,0,0
2024-25,401746046,2025-03-23,Maryland,Colorado_State,1,0,0
2024-25,401746047,2025-03-23,Iowa_State,Ole_Miss,0,0,0
2024-25,401746047,2025-03-23,Ole_Miss,Iowa_State,1,0,0
2024-25,401746048,2025-03-23,Illinois,Kentucky,0,0,0
2024-25,401746048,2025-03-23,Kentucky,Illinois,1,0,0
2024-25,401746049,2025-03-23,Baylor,Duke,0,0,0
2024-25,401746049,2025-03-23,Duke,Baylor,1,0,0
2024-25,401746050,2025-03-23,Florida,UConn,1,0,0
2024-25,401746050,2025-03-23,UConn,Florida,0,0,0
2024-25,401746052,2025-03-23,Alabama,Saint_Mary's,1,0,0
2024-25,401746052,2025-03-23,Saint_Mary's,Alabama,0,0,0
2024-25,401746054,2025-03-23,Michigan_State,New_Mexico,1,0,0
2024-25,401746054,2025-03-23,New_Mexico,Michigan_State,0,0,0
2024-25,401746061,2025-03-27,Arizona,Duke,0,0,0
2024-25,401746061,2025-03-27,Duke,Arizona,1,0,0
2024-25,401746062,2025-03-27,Alabama,BYU,1,0,0
2024-25,401746062,2025-03-27,BYU,Alabama,0,0,0
2024-25,401746063,2025-03-27,Arkansas,Texas_Tech,0,0,0
2024-25,401746063,2025-03-27,Texas_Tech,Arkansas,1,0,0
2024-25,401746065,2025-03-27,Florida,Maryland,1,0,0
2024-25,401746065,2025-03-27,Maryland,Florida,0,0,0
2024-25,401746069,2025-03-28,Auburn,Michigan,1,0,0
2024-25,401746069,2025-03-28,Michigan,Auburn,0,0,0
2024-25,401746070,2025-03-28,Michigan_State,Ole_Miss,1,0,0
2024-25,401746070,2025-03-28,Ole_Miss,Michigan_State,0,0,0
2024-25,401746071,2025-03-28,Houston,Purdue,1,0,0
2024-25,401746071,2025-03-28,Purdue,Houston,0,0,0
2024-25,401746072,2025-03-28,Kentucky,Tennessee,0,0,0
2024-25,401746072,2025-03-28,Tennessee,Kentucky,1,0,0
2024-25,401746076,2025-03-29,Alabama,Duke,0,0,0
2024-25,401746076,2025-03-29,Duke,Alabama,1,0,0
2024-25,401746077,2025-03-29,Florida,Texas_Tech,1,0,0
2024-25,401746077,2025-03-29,Texas_Tech,Florida,0,0,0
2024-25,401746078,2025-03-30,Auburn,Michigan_State,1,0,0
2024-25,401746078,2025-03-30,Michigan_State,Auburn,0,0,0
2024-25,401746079,2025-03-30,Houston,Tennessee,1,0,0
2024-25,401746079,2025-03-30,Tennessee,Houston,0,0,0
2024-25,401746080,2025-04-05,Duke,Houston,0,1,0
2024-25,401746080,2025-04-05,Houston,Duke,1,1,0
2024-25,401746081,2025-04-05,Auburn,Florida,0,1,0
2024-25,401746081,2025-04-05,Florida,Auburn,1,1,0
2024-25,401746082,2025-04-07,Florida,Houston,1,1,1
2024-25,401746082,2025-04-07,Houston,Florida,0,1,1
