pid,draft_year,cutoff,season,team,src,norm_name,last_season
P59007d3b10,2023,2023-06-22,2018-19,Bucknell,RT,andrew funk,2023
P59007d3b10,2023,2023-06-22,2019-20,Bucknell,RT,andrew funk,2023
P59007d3b10,2023,2023-06-22,2020-21,Bucknell,RT,andrew funk,2023
P59007d3b10,2023,2023-06-22,2021-22,Bucknell,RT,andrew funk,2023
P59007d3b10,2023,2023-06-22,2022-23,Penn_State,RT,andrew funk,2023
P3a22280810,2023,2023-06-22,2018-19,Utah,RT,timmy allen,2023
P3a22280810,2023,2023-06-22,2019-20,Utah,RT,timmy allen,2023
P3a22280810,2023,2023-06-22,2020-21,Utah,RT,timmy allen,2023
P3a22280810,2023,2023-06-22,2021-22,Texas,RT,timmy allen,2023
P3a22280810,2023,2023-06-22,2022-23,Texas,RT,timmy allen,2023
P88b17e8559,2023,2023-06-22,2020-21,Wichita_State,RT,craig porter,2023
P88b17e8559,2023,2023-06-22,2021-22,Wichita_State,RT,craig porter,2023
P88b17e8559,2023,2023-06-22,2022-23,Wichita_State,RT,craig porter,2023
P0252f7ff7f,2023,2023-06-22,2018-19,Wichita_State,RT,dexter dennis,2023
P0252f7ff7f,2023,2023-06-22,2019-20,Wichita_State,RT,dexter dennis,2023
P0252f7ff7f,2023,2023-06-22,2020-21,Wichita_State,RT,dexter dennis,2023
P0252f7ff7f,2023,2023-06-22,2021-22,Wichita_State,RT,dexter dennis,2023
P0252f7ff7f,2023,2023-06-22,2022-23,Texas_A&M,RT,dexter dennis,2023
P55fe66b9ce,2023,2023-06-22,2018-19,Clemson,RT,trey jemison,2023
P55fe66b9ce,2023,2023-06-22,2019-20,Clemson,RT,trey jemison,2023
P55fe66b9ce,2023,2023-06-22,2020-21,UAB,RT,trey jemison,2023
P55fe66b9ce,2023,2023-06-22,2021-22,UAB,RT,trey jemison,2023
P55fe66b9ce,2023,2023-06-22,2022-23,UAB,RT,trey jemison,2023
Pf091cf9935,2023,2023-06-22,2017-18,Louisville,RT,malik williams,2022
Pf091cf9935,2023,2023-06-22,2018-19,Louisville,RT,malik williams,2022
Pf091cf9935,2023,2023-06-22,2019-20,Louisville,RT,malik williams,2022
Pf091cf9935,2023,2023-06-22,2020-21,Louisville,RT,malik williams,2022
Pf091cf9935,2023,2023-06-22,2021-22,Louisville,RT,malik williams,2022
P41704425e7,2023,2023-06-22,2018-19,San_Diego_State,RT,nathan mensah,2023
P41704425e7,2023,2023-06-22,2019-20,San_Diego_State,RT,nathan mensah,2023
P41704425e7,2023,2023-06-22,2020-21,San_Diego_State,RT,nathan mensah,2023
P41704425e7,2023,2023-06-22,2021-22,San_Diego_State,RT,nathan mensah,2023
P41704425e7,2023,2023-06-22,2022-23,San_Diego_State,RT,nathan mensah,2023
P7329b5e7c4,2023,2023-06-22,2020-21,Auburn,RT,justin powell,2023
P7329b5e7c4,2023,2023-06-22,2021-22,Tennessee,RT,justin powell,2023
P7329b5e7c4,2023,2023-06-22,2022-23,Washington_St,RT,justin powell,2023
P4d55024373,2023,2023-06-22,2020-21,TCU,RT,mike miles,2023
P4d55024373,2023,2023-06-22,2021-22,TCU,RT,mike miles,2023
P4d55024373,2023,2023-06-22,2022-23,TCU,RT,mike miles,2023
P4048f3366a,2023,2023-06-22,2020-21,E_Kentucky,RT,wendell green,2023
P4048f3366a,2023,2023-06-22,2021-22,Auburn,RT,wendell green,2023
P4048f3366a,2023,2023-06-22,2022-23,Auburn,RT,wendell green,2023
Pa12a517258,2023,2023-06-22,2020-21,Arizona,RT,azuolas tubelis,2023
Pa12a517258,2023,2023-06-22,2021-22,Arizona,RT,azuolas tubelis,2023
Pa12a517258,2023,2023-06-22,2022-23,Arizona,RT,azuolas tubelis,2023
P473649a3ff,2024,2024-06-26,2023-24,Kentucky,RT,reed sheppard,2024
P2a77fa93f7,2024,2024-06-26,2023-24,UConn,RT,stephon castle,2024
Pb0cd5d409b,2024,2024-06-26,2022-23,UConn,RT,donovan clingan,2024
Pb0cd5d409b,2024,2024-06-26,2023-24,UConn,RT,donovan clingan,2024
P74240d498b,2024,2024-06-26,2023-24,Kentucky,RT,rob dillingham,2024
P1ccfa6c1ee,2024,2024-06-26,2020-21,Purdue,RT,zach edey,2024
P1ccfa6c1ee,2024,2024-06-26,2021-22,Purdue,RT,zach edey,2024
P1ccfa6c1ee,2024,2024-06-26,2022-23,Purdue,RT,zach edey,2024
P1ccfa6c1ee,2024,2024-06-26,2023-24,Purdue,RT,zach edey,2024
Pa245962e52,2024,2024-06-26,2023-24,Colorado,RT,cody williams,2024
P32ff4229d3,2024,2024-06-26,2021-22,South_Carolina,RT,devin carter,2024
P32ff4229d3,2024,2024-06-26,2023-24,Providence,RT,devin carter,2024
P4bd2cd3d34,2024,2024-06-26,2023-24,Pitt,W,bub carrington,2024
Pada60a9da7,2024,2024-06-26,2022-23,Oregon,RT,kelel ware,2024
Pada60a9da7,2024,2024-06-26,2023-24,Indiana,RT,kelel ware,2024
Pa3f4257d20,2024,2024-06-26,2023-24,Duke,RT,jared mccain,2024
P7a95b991f4,2024,2024-06-26,2021-22,N_Colorado,RT,dalton knecht,2024
P7a95b991f4,2024,2024-06-26,2022-23,N_Colorado,RT,dalton knecht,2024
P7a95b991f4,2024,2024-06-26,2023-24,Tennessee,RT,dalton knecht,2024
P13f5a8ca49,2024,2024-06-26,2020-21,Colorado,RT,tristan da silva,2024
P13f5a8ca49,2024,2024-06-26,2021-22,Colorado,RT,tristan da silva,2024
P13f5a8ca49,2024,2024-06-26,2022-23,Colorado,RT,tristan da silva,2024
P13f5a8ca49,2024,2024-06-26,2023-24,Colorado,RT,tristan da silva,2024
P9f04775c7a,2024,2024-06-26,2023-24,Baylor,RT,jakobe walter,2024
Pf120e8dc11,2024,2024-06-26,2021-22,Texas,RT,jaylon tyson,2024
Pf120e8dc11,2024,2024-06-26,2022-23,Texas_Tech,RT,jaylon tyson,2024
Pf120e8dc11,2024,2024-06-26,2023-24,Cal,RT,jaylon tyson,2024
P523c7506e7,2024,2024-06-26,2023-24,Baylor,RT,yves missi,2024
P4bbcd3bc18,2024,2024-06-26,2021-22,Dayton,RT,daron holmes,2024
P4bbcd3bc18,2024,2024-06-26,2022-23,Dayton,RT,daron holmes,2024
P4bbcd3bc18,2024,2024-06-26,2023-24,Dayton,RT,daron holmes,2024
Pf4a65045a1,2024,2024-06-26,2023-24,Miami,RT,kyshawn george,2024
P1a8fd8dc98,2024,2024-06-26,2020-21,Weber_State,RT,dillon jones,2024
P1a8fd8dc98,2024,2024-06-26,2021-22,Weber_State,RT,dillon jones,2024
P1a8fd8dc98,2024,2024-06-26,2022-23,Weber_State,RT,dillon jones,2024
P1a8fd8dc98,2024,2024-06-26,2023-24,Weber_State,RT,dillon jones,2024
P086a09588e,2024,2024-06-26,2019-20,Texas_Tech,RT,terrence shannon,2024
P086a09588e,2024,2024-06-26,2020-21,Texas_Tech,RT,terrence shannon,2024
P086a09588e,2024,2024-06-26,2021-22,Texas_Tech,RT,terrence shannon,2024
P086a09588e,2024,2024-06-26,2022-23,Illinois,RT,terrence shannon,2024
P086a09588e,2024,2024-06-26,2023-24,Illinois,RT,terrence shannon,2024
P0d7bcc4d57,2024,2024-06-26,2022-23,UVA,RT,ryan dunn,2024
P0d7bcc4d57,2024,2024-06-26,2023-24,UVA,RT,ryan dunn,2024
P429241cb33,2024,2024-06-26,2023-24,USC,RT,isaiah collier,2024
Pfd3b474513,2024,2024-06-26,2019-20,South_Dakota_St,RT,baylor scheierman,2024
Pfd3b474513,2024,2024-06-26,2020-21,South_Dakota_St,RT,baylor scheierman,2024
Pfd3b474513,2024,2024-06-26,2021-22,South_Dakota_St,RT,baylor scheierman,2024
Pfd3b474513,2024,2024-06-26,2022-23,Creighton,RT,baylor scheierman,2024
Pfd3b474513,2024,2024-06-26,2023-24,Creighton,RT,baylor scheierman,2024
Pafffac98b2,2024,2024-06-26,2022-23,Missouri_State,RT,jonathan mogbo,2024
Pafffac98b2,2024,2024-06-26,2023-24,San_Francisco,RT,jonathan mogbo,2024
P2bc6f2a3aa,2024,2024-06-26,2022-23,Duke,RT,kyle filipowski,2024
P2bc6f2a3aa,2024,2024-06-26,2023-24,Duke,RT,kyle filipowski,2024
Pd1401169e8,2024,2024-06-26,2020-21,George_Mason,RT,tyler kolek,2024
Pd1401169e8,2024,2024-06-26,2021-22,Marquette,RT,tyler kolek,2024
Pd1401169e8,2024,2024-06-26,2022-23,Marquette,RT,tyler kolek,2024
Pd1401169e8,2024,2024-06-26,2023-24,Marquette,RT,tyler kolek,2024
P35654567c0,2024,2024-06-26,2023-24,Kansas,RT,johnny furphy,2024
Pdf5a3388b3,2024,2024-06-26,2022-23,Wake_Forest,RT,bobi klintman,2023
P470eca3f49,2024,2024-06-26,2021-22,UCSB,RT,ajay mitchell,2024
P470eca3f49,2024,2024-06-26,2022-23,UCSB,RT,ajay mitchell,2024
P470eca3f49,2024,2024-06-26,2023-24,UCSB,RT,ajay mitchell,2024
P0f6f43de8d,2024,2024-06-26,2023-24,Washington_St,RT,jaylen wells,2024
P9fc884bebd,2024,2024-06-26,2020-21,Marquette,RT,oso ighodaro,2024
P9fc884bebd,2024,2024-06-26,2021-22,Marquette,RT,oso ighodaro,2024
P9fc884bebd,2024,2024-06-26,2022-23,Marquette,RT,oso ighodaro,2024
P9fc884bebd,2024,2024-06-26,2023-24,Marquette,RT,oso ighodaro,2024
P84e9dcbb3e,2024,2024-06-26,2022-23,UCLA,RT,adem bona,2024
P84e9dcbb3e,2024,2024-06-26,2023-24,UCLA,RT,adem bona,2024
P367a636ba4,2024,2024-06-26,2021-22,Colorado,RT,kj simpson,2024
P367a636ba4,2024,2024-06-26,2022-23,Colorado,RT,kj simpson,2024
P367a636ba4,2024,2024-06-26,2023-24,Colorado,RT,kj simpson,2024
Pb1001f743e,2024,2024-06-26,2020-21,Utah,RT,pelle larsson,2024
Pb1001f743e,2024,2024-06-26,2021-22,Arizona,RT,pelle larsson,2024
Pb1001f743e,2024,2024-06-26,2022-23,Arizona,RT,pelle larsson,2024
Pb1001f743e,2024,2024-06-26,2023-24,Arizona,RT,pelle larsson,2024
Pbdde11b624,2024,2024-06-26,2020-21,Houston,RT,jamal shead,2024
Pbdde11b624,2024,2024-06-26,2021-22,Houston,RT,jamal shead,2024
Pbdde11b624,2024,2024-06-26,2022-23,Houston,RT,jamal shead,2024
Pbdde11b624,2024,2024-06-26,2023-24,Houston,RT,jamal shead,2024
Pcf591b3097,2024,2024-06-26,2023-24,Minnesota,RT,cam christie,2024
P0edbaa5011,2024,2024-06-26,2019-20,Illinois_State,RT,antonio reeves,2024
P0edbaa5011,2024,2024-06-26,2020-21,Illinois_State,RT,antonio reeves,2024
P0edbaa5011,2024,2024-06-26,2021-22,Illinois_State,RT,antonio reeves,2024
P0edbaa5011,2024,2024-06-26,2022-23,Kentucky,RT,antonio reeves,2024
P0edbaa5011,2024,2024-06-26,2023-24,Kentucky,RT,antonio reeves,2024
P3bedf956bf,2024,2024-06-26,2021-22,Stanford,RT,harrison ingram,2024
P3bedf956bf,2024,2024-06-26,2022-23,Stanford,RT,harrison ingram,2024
P3bedf956bf,2024,2024-06-26,2023-24,UNC,RT,harrison ingram,2024
P82e84aa110,2024,2024-06-26,2019-20,ECU,RT,tristen newton,2024
P82e84aa110,2024,2024-06-26,2020-21,ECU,RT,tristen newton,2024
P82e84aa110,2024,2024-06-26,2021-22,ECU,RT,tristen newton,2024
P82e84aa110,2024,2024-06-26,2022-23,UConn,RT,tristen newton,2024
P82e84aa110,2024,2024-06-26,2023-24,UConn,RT,tristen newton,2024
P7572949d92,2024,2024-06-26,2019-20,Akron,RT,enrique freeman,2024
P7572949d92,2024,2024-06-26,2020-21,Akron,RT,enrique freeman,2024
P7572949d92,2024,2024-06-26,2021-22,Akron,RT,enrique freeman,2024
P7572949d92,2024,2024-06-26,2022-23,Akron,RT,enrique freeman,2024
P7572949d92,2024,2024-06-26,2023-24,Akron,RT,enrique freeman,2024
P0bcbee5c83,2024,2024-06-26,2019-20,Miss_St,RT,quinten post,2024
P0bcbee5c83,2024,2024-06-26,2020-21,Miss_St,RT,quinten post,2024
P0bcbee5c83,2024,2024-06-26,2021-22,Boston_College,RT,quinten post,2024
P0bcbee5c83,2024,2024-06-26,2022-23,Boston_College,RT,quinten post,2024
P0bcbee5c83,2024,2024-06-26,2023-24,Boston_College,RT,quinten post,2024
P4b73f3a250,2024,2024-06-26,2019-20,Loyola_(MD),T,cam spencer,2024
P4b73f3a250,2024,2024-06-26,2020-21,Loyola_(MD),T,cam spencer,2024
P4b73f3a250,2024,2024-06-26,2021-22,Loyola_(MD),RT,cam spencer,2024
P4b73f3a250,2024,2024-06-26,2022-23,Rutgers,RT,cam spencer,2024
P4b73f3a250,2024,2024-06-26,2023-24,UConn,RT,cam spencer,2024
P414be319a7,2024,2024-06-26,2019-20,Gonzaga,RT,anton watson,2024
P414be319a7,2024,2024-06-26,2020-21,Gonzaga,RT,anton watson,2024
P414be319a7,2024,2024-06-26,2021-22,Gonzaga,RT,anton watson,2024
P414be319a7,2024,2024-06-26,2022-23,Gonzaga,RT,anton watson,2024
P414be319a7,2024,2024-06-26,2023-24,Gonzaga,RT,anton watson,2024
Pf7cf72315c,2024,2024-06-26,2023-24,USC,RT,bronny james,2024
Pd62847824a,2024,2024-06-26,2018-19,Texas_Tech,R,kevin mccullar,2024
Pd62847824a,2024,2024-06-26,2019-20,Texas_Tech,RT,kevin mccullar,2024
Pd62847824a,2024,2024-06-26,2020-21,Texas_Tech,RT,kevin mccullar,2024
Pd62847824a,2024,2024-06-26,2021-22,Texas_Tech,RT,kevin mccullar,2024
Pd62847824a,2024,2024-06-26,2022-23,Kansas,RT,kevin mccullar,2024
Pd62847824a,2024,2024-06-26,2023-24,Kansas,RT,kevin mccullar,2024
Pebbeab0c5c,2024,2024-06-26,2020-21,Arizona_State,RT,marcus bagley,2023
Pebbeab0c5c,2024,2024-06-26,2021-22,Arizona_State,RT,marcus bagley,2023
Pebbeab0c5c,2024,2024-06-26,2022-23,Arizona_State,RT,marcus bagley,2023
Pe275ca2256,2024,2024-06-26,2019-20,Gonzaga,RT,drew timme,2023
Pe275ca2256,2024,2024-06-26,2020-21,Gonzaga,RT,drew timme,2023
Pe275ca2256,2024,2024-06-26,2021-22,Gonzaga,RT,drew timme,2023
Pe275ca2256,2024,2024-06-26,2022-23,Gonzaga,RT,drew timme,2023
Pc19f23edb3,2024,2024-06-26,2019-20,Kentucky,RT,keion brooks,2024
Pc19f23edb3,2024,2024-06-26,2020-21,Kentucky,RT,keion brooks,2024
Pc19f23edb3,2024,2024-06-26,2021-22,Kentucky,RT,keion brooks,2024
Pc19f23edb3,2024,2024-06-26,2022-23,Washington,RT,keion brooks,2024
Pc19f23edb3,2024,2024-06-26,2023-24,Washington,RT,keion brooks,2024
Pa93866e530,2024,2024-06-26,2021-22,Creighton,RT,trey alexander,2024
Pa93866e530,2024,2024-06-26,2022-23,Creighton,RT,trey alexander,2024
Pa93866e530,2024,2024-06-26,2023-24,Creighton,RT,trey alexander,2024
P2382218b2e,2024,2024-06-26,2022-23,Kansas_State,RT,naeqwan tomlin,2024
P2382218b2e,2024,2024-06-26,2023-24,Memphis,RT,naeqwan tomlin,2024
P66484e16cb,2024,2024-06-26,2019-20,West_Virginia,R,jalen bridges,2024
P66484e16cb,2024,2024-06-26,2020-21,West_Virginia,RT,jalen bridges,2024
P66484e16cb,2024,2024-06-26,2021-22,West_Virginia,RT,jalen bridges,2024
P66484e16cb,2024,2024-06-26,2022-23,Baylor,RT,jalen bridges,2024
P66484e16cb,2024,2024-06-26,2023-24,Baylor,RT,jalen bridges,2024
P218d8c92b9,2024,2024-06-26,2020-21,Clemson,RT,pj hall,2024
P218d8c92b9,2024,2024-06-26,2021-22,Clemson,RT,pj hall,2024
P218d8c92b9,2024,2024-06-26,2022-23,Clemson,RT,pj hall,2024
P218d8c92b9,2024,2024-06-26,2023-24,Clemson,RT,pj hall,2024
Pb1d497dd3b,2024,2024-06-26,2019-20,Texas_A&M,RT,emanuel miller,2024
Pb1d497dd3b,2024,2024-06-26,2020-21,Texas_A&M,RT,emanuel miller,2024
Pb1d497dd3b,2024,2024-06-26,2021-22,TCU,RT,emanuel miller,2024
Pb1d497dd3b,2024,2024-06-26,2022-23,TCU,RT,emanuel miller,2024
Pb1d497dd3b,2024,2024-06-26,2023-24,TCU,RT,emanuel miller,2024
P72ec1785e5,2024,2024-06-26,2019-20,Colorado_State,RT,isaiah stevens,2024
P72ec1785e5,2024,2024-06-26,2020-21,Colorado_State,RT,isaiah stevens,2024
P72ec1785e5,2024,2024-06-26,2021-22,Colorado_State,RT,isaiah stevens,2024
P72ec1785e5,2024,2024-06-26,2022-23,Colorado_State,RT,isaiah stevens,2024
P72ec1785e5,2024,2024-06-26,2023-24,Colorado_State,RT,isaiah stevens,2024
P79c8ced5ce,2024,2024-06-26,2018-19,Drake,RT,liam robbins,2023
P79c8ced5ce,2024,2024-06-26,2019-20,Drake,RT,liam robbins,2023
P79c8ced5ce,2024,2024-06-26,2020-21,Minnesota,RT,liam robbins,2023
P79c8ced5ce,2024,2024-06-26,2021-22,Vanderbilt,RT,liam robbins,2023
P79c8ced5ce,2024,2024-06-26,2022-23,Vanderbilt,RT,liam robbins,2023
