pid,birth_src_wiki,cutoff_inferred,bio_height_cm,el2_games,el2_dnp,el2_start_games,el2_starts,el2_start_rate,el2_min,el2_min_share,el2_pts40,el2_oreb40,el2_dreb40,el2_ast40,el2_stl40,el2_blk40,el2_tov40,el2_pf40,el2_pir40,el2_ts,el2_efg,el2_3par,el2_ftr,el2_ftpct,el2_3ppct,el2_2ppct,el2_usage,el2_pm40,el2_seasons,el2_age_first,el2_age_last,el2_ls_games,el2_ls_dnp,el2_ls_start_games,el2_ls_starts,el2_ls_start_rate,el2_ls_min,el2_ls_min_share,el2_ls_pts40,el2_ls_oreb40,el2_ls_dreb40,el2_ls_ast40,el2_ls_stl40,el2_ls_blk40,el2_ls_tov40,el2_ls_pf40,el2_ls_pir40,el2_ls_ts,el2_ls_efg,el2_ls_3par,el2_ls_ftr,el2_ls_ftpct,el2_ls_3ppct,el2_ls_2ppct,el2_ls_usage,el2_ls_pm40,el2_trend_pts40,el2_trend_pir40,eu2_games,eu2_dnp,eu2_start_games,eu2_starts,eu2_start_rate,eu2_min,eu2_min_share,eu2_pts40,eu2_oreb40,eu2_dreb40,eu2_ast40,eu2_stl40,eu2_blk40,eu2_tov40,eu2_pf40,eu2_pir40,eu2_ts,eu2_efg,eu2_3par,eu2_ftr,eu2_ftpct,eu2_3ppct,eu2_2ppct,eu2_usage,eu2_pm40,eu2_seasons,yng_min_e,yng_min_u,yng_min_senior,yng_games_u20,yng_age_first_senior,yng_min_share_age18,yng_min_age18,yng_min_share_age19,yng_min_age19,angt_has,angt_tournaments,club_n_senior,club_n_all,club_midseason_moves,club_registrations,tier_best,tier_e,tier_u,intl_any,angt_games,angt_starts,angt_start_rate,angt_min,angt_min_share,angt_pts40,angt_oreb40,angt_dreb40,angt_ast40,angt_stl40,angt_blk40,angt_tov40,angt_pf40,angt_pir40,angt_ts,angt_efg,angt_3par,angt_ftr,angt_ftpct,angt_3ppct,angt_2ppct,angt_usage,angt_age_first,angt_rel_age
Pf135ac542c,0,0,198.0,10,0,10,4.0,0.4,233.1,0.11655,19.047537,0.514798,3.260389,0.857997,0.686398,0.0,2.91719,3.946787,11.840361,0.527166,0.44382,0.449438,0.41573,0.864865,0.275,0.469388,26.22504,,1,27.537303,27.767283,10.0,0.0,10.0,4.0,0.4,233.1,0.11655,19.047537,0.514798,3.260389,0.857997,0.686398,0.0,2.91719,3.946787,11.840361,0.527166,0.44382,0.449438,0.41573,0.864865,0.275,0.469388,26.22504,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,27.537303,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pf1eb0b11c1,1,0,216.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,10.0,9.0,0.9,268.4,0.134519,19.227473,2.981004,6.856308,1.341452,1.490502,3.875305,3.577204,4.471505,18.631272,0.477353,0.448,0.4,0.184,0.73913,0.36,0.386667,26.01334,16.424367,-0.183782
Pf2b31fcc76,0,0,197.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,1,0,1,0,1,-0.65,,,1,4.0,0.0,0.0,75.9,0.094852,17.39543,3.68994,5.271342,2.635671,4.217074,4.744208,2.108537,3.162805,31.10092,0.82998,0.842105,0.263158,0.105263,0.5,0.8,0.714286,14.156506,17.686516,0.631417
Pf372901c0b,0,0,208.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,2,0,2,-0.65,,,1,7.0,7.0,1.0,183.3,0.114492,20.296371,2.400646,9.602584,2.400646,1.091203,0.872962,3.92833,3.710089,26.188865,0.568182,0.55303,0.106061,0.545455,0.555556,0.142857,0.59322,23.491035,17.585216,0.272359
Pf3fb310df6,0,0,213.0,0,1,0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1,21.793292,21.793292,0.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,21.793292,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pf4d331b9a5,0,0,210.0,7,3,7,0.0,0.0,61.2,0.0306,16.339869,3.921569,4.575163,0.0,0.0,0.0,0.653595,7.189542,9.150327,0.471342,0.413043,0.26087,0.347826,0.75,0.166667,0.470588,21.076079,,2,16.982888,17.826146,4.0,3.0,4.0,0.0,0.0,39.0,0.027857,16.410256,6.153846,5.128205,0.0,0.0,0.0,1.025641,4.102564,14.358974,0.431965,0.333333,0.266667,0.533333,0.75,0.0,0.454545,22.917254,,0.19404,14.358974,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,61.2,0.0,61.2,7,16.982888,,0.0,,0.0,0,0,1,1,1,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pf4d757d073,0,0,193.0,42,0,42,35.0,0.833333,1287.2,0.152789,24.299864,0.559332,2.548068,3.200621,2.01981,0.186444,2.95203,2.983104,25.169936,0.66092,0.579218,0.469136,0.493827,0.9125,0.399123,0.562016,25.571721,,2,23.797399,25.300479,22.0,0.0,22.0,19.0,0.863636,676.2,0.152825,23.245841,0.473198,2.484288,3.608133,1.951941,0.118299,2.957486,2.839187,23.778189,0.664031,0.584016,0.520492,0.483607,0.915254,0.401575,0.564103,24.659615,,-2.220607,-2.932122,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,23.797399,,0.0,,0.0,0,0,1,1,0,2,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pf54bd6bbc8,1,0,193.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,4,0,1,0,2,-0.65,,,1,14.0,14.0,1.0,395.3,0.141184,25.802143,1.517773,6.880571,9.713748,3.642655,0.303555,5.463983,3.035546,37.337219,0.634581,0.5375,0.59375,0.58125,0.892473,0.315789,0.630769,26.497364,16.761123,0.078208
Pf78412d8c5,1,0,204.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,12.0,11.0,0.916667,306.6,0.116787,19.441164,1.696209,8.350567,6.132448,1.565731,1.565731,3.914328,3.783851,28.183164,0.586245,0.553097,0.362832,0.283186,0.75,0.317073,0.597222,23.940023,16.766598,0.261563
Pf9f33f79e7,1,0,213.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,2,0,1,0,2,-0.65,,,1,4.0,4.0,1.0,69.1,0.042543,37.030072,2.892974,8.100328,2.892974,1.735785,2.31438,5.207354,5.207354,41.080237,0.618238,0.512821,0.25641,0.74359,0.827586,0.0,0.689655,33.894548,16.854209,0.38668
Pfa75ae8d76,0,0,193.0,3,0,3,0.0,0.0,36.7,0.061195,11.98355,0.0,4.357654,6.536482,0.0,0.0,5.447068,3.268241,5.447068,0.392857,0.392857,0.357143,0.0,,0.2,0.444444,24.321078,,1,22.959617,22.995209,3.0,0.0,3.0,0.0,0.0,36.7,0.061195,11.98355,0.0,4.357654,6.536482,0.0,0.0,5.447068,3.268241,5.447068,0.392857,0.392857,0.357143,0.0,,0.2,0.444444,24.321078,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,22.959617,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pfc32d168da,0,0,224.0,41,1,41,30.0,0.731707,815.3,0.096426,22.07825,5.396906,9.861618,1.471883,1.030318,1.520946,2.698453,3.238143,32.773936,0.642784,0.59375,0.0,0.489583,0.765957,,0.59375,23.734962,3.025317,3,22.182067,26.647502,17.0,0.0,17.0,17.0,1.0,449.1,0.131889,24.672554,5.789589,10.688471,1.336059,0.534424,1.336059,1.781412,1.959553,38.923849,0.655156,0.597701,0.0,0.488506,0.811765,,0.597701,24.163419,0.712565,9.142378,20.048712,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,22.182067,,0.0,,0.0,0,0,3,3,0,4,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pfc8df2f375,1,1,208.0,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,,,0.0,,0.0,1,4,0,1,0,4,-0.65,,,1,13.0,4.0,0.307692,230.4,0.076165,11.979219,1.041671,5.902803,2.430566,1.909731,1.388895,3.472237,4.68752,13.368114,0.553239,0.537037,0.37037,0.351852,0.578947,0.2,0.676471,14.463753,17.111567,0.429137
Pff1fab2e32,0,0,213.0,38,9,38,6.0,0.157895,554.0,0.05847,18.772563,2.454874,5.559567,0.794224,2.021661,1.444043,2.815884,6.209386,18.916968,0.622963,0.59322,0.39548,0.40678,0.694444,0.428571,0.560748,22.533766,,3,18.02601,20.421629,18.0,1.0,18.0,6.0,0.333333,381.2,0.099026,20.668852,2.098361,5.665574,0.944262,2.518033,1.783607,3.042623,6.190164,21.718033,0.631572,0.596154,0.407692,0.453846,0.711864,0.433962,0.558442,24.672768,,8.840059,9.266671,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,172.8,0.0,172.8,20,18.02601,0.022743,64.2,0.03875,108.5,0,0,1,1,0,3,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pff73e1eace,0,0,216.0,6,0,5,4.0,0.8,154.3,0.128624,28.765978,2.59153,6.737977,1.036612,1.295765,1.036612,2.59153,3.109836,34.985649,0.735294,0.701754,0.140351,0.736842,0.738095,0.5,0.693878,24.229687,,1,20.281999,20.454483,6.0,0.0,5.0,4.0,0.8,154.3,0.128624,28.765978,2.59153,6.737977,1.036612,1.295765,1.036612,2.59153,3.109836,34.985649,0.735294,0.701754,0.140351,0.736842,0.738095,0.5,0.693878,24.229687,,,,0,0,0,,,0.0,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0,20.281999,,0.0,,0.0,0,0,1,1,0,1,1.61,1.61,,1,,,,,,,,,,,,,,,,,,,,,,,,
