pid,draft_year,ordinal,season_end,war
Pcba63fe240,2001,3,2004,-0.961158373
Pd4900db84d,2001,1,2004,0.791575171
Pd4900db84d,2001,2,2005,1.103518408
Pfcc31e3705,2001,1,2002,-0.076467636
Pfcc31e3705,2001,2,2004,2.862491991
Pfcc31e3705,2001,3,2005,1.081115854
Pfcc31e3705,2001,4,2006,0.112275672
Pfcc31e3705,2001,5,2007,4.043123056
P3ebb78aaf3,2001,1,2002,4.258189928
P3ebb78aaf3,2001,2,2003,4.320775305
P3ebb78aaf3,2001,3,2004,6.773326329
P3ebb78aaf3,2001,4,2005,4.869553557
P3ebb78aaf3,2001,5,2006,0.778815947
Pd3b6bf6d79,2001,1,2002,-0.295505331
Pd3b6bf6d79,2001,2,2009,0.210968094
P0a2d28a2d0,2001,1,2002,-0.782674086
P0a2d28a2d0,2001,2,2003,-0.124255772
P0a2d28a2d0,2001,3,2004,-0.018430148
Pf7459f37f3,2001,1,2002,0.012877339
Pf7459f37f3,2001,2,2005,0.871559002
Pf7459f37f3,2001,3,2006,2.306598223
Pf7459f37f3,2001,4,2007,1.635962682
Pf7459f37f3,2001,5,2008,3.57642498
Pa93cedf1ed,2001,1,2002,-0.008933
P4f8c953cc8,2001,1,2002,-0.153439061
P2a8e69fc8a,2001,1,2002,-0.206212047
P2a8e69fc8a,2001,2,2003,-1.062292768
P2a8e69fc8a,2001,3,2004,1.644264313
P2a8e69fc8a,2001,4,2005,0.533087736
P2a8e69fc8a,2001,5,2006,-0.061152833
Pc0571f7238,2001,1,2004,-0.13832652
Pc0571f7238,2001,2,2005,0.149446997
Paeace7e70c,2001,1,2002,-1.142913625
Paeace7e70c,2001,2,2003,-0.360663874
Paeace7e70c,2001,3,2006,-0.209186568
P989fbfa539,2001,1,2002,-0.583162377
P989fbfa539,2001,2,2003,-0.54461116
P989fbfa539,2001,3,2004,-0.219574861
P989fbfa539,2001,4,2005,0.600133782
P989fbfa539,2001,5,2006,-0.438953666
Pe0dd44e42b,2001,1,2002,-0.040676169
Pe0dd44e42b,2001,2,2003,0.223648623
Pe0dd44e42b,2001,3,2004,-0.224099458
Pf532d918b8,2001,1,2002,-0.195947385
Pf532d918b8,2001,2,2003,-0.279805815
Pf532d918b8,2001,3,2004,-0.061225933
Pf532d918b8,2001,4,2005,-0.203485862
P3d1a59b5a2,2001,1,2002,1.498954141
P3d1a59b5a2,2001,2,2003,3.703784412
P3d1a59b5a2,2001,3,2004,3.81560486
P3d1a59b5a2,2001,4,2005,3.769509622
P3d1a59b5a2,2001,5,2006,3.602422995
P002581103b,2001,1,2002,0.005029179
P002581103b,2001,2,2003,0.075118633
P002581103b,2001,3,2004,0.001360914
P002581103b,2001,4,2005,-0.313164484
P6d3c0c239e,2001,1,2002,0.364617716
P6d3c0c239e,2001,2,2003,0.332980276
P6d3c0c239e,2001,3,2004,2.365744362
P6d3c0c239e,2001,4,2005,7.448735658
P6d3c0c239e,2001,5,2006,6.116941198
P5303425662,2001,1,2003,0.135182534
P5303425662,2001,2,2004,0.082555018
P0fee52cfc4,2001,1,2002,-0.490429463
P0fee52cfc4,2001,2,2003,-0.316436343
P0fee52cfc4,2001,3,2004,-0.047417098
P0fee52cfc4,2001,4,2005,-0.578343756
P0fee52cfc4,2001,5,2006,0.004635298
Pc5a3285209,2001,1,2002,-0.541281703
Pc5a3285209,2001,2,2003,0.024285613
Pc5a3285209,2001,3,2004,-0.058363298
Pc0e2cf5bcc,2001,1,2002,0.691005751
Pc0e2cf5bcc,2001,2,2003,-0.385013591
Pc0e2cf5bcc,2001,3,2004,0.376977789
Pc0e2cf5bcc,2001,4,2005,-0.24363568
Pc0e2cf5bcc,2001,5,2006,2.625425813
Pf65d71b77e,2001,1,2002,-0.176761379
Pf65d71b77e,2001,2,2003,-0.916824797
P9aa7ef7a41,2001,1,2002,-0.23648635
Pbd83a701c7,2001,1,2002,-0.121708231
Pbd83a701c7,2001,2,2006,3.21578821
Pbd83a701c7,2001,3,2007,3.458198517
Pbd83a701c7,2001,4,2008,1.198526586
Pbd83a701c7,2001,5,2009,1.226025116
Pca59ea1b39,2001,1,2002,-0.029816952
Pca59ea1b39,2001,2,2003,0.067614716
Pca59ea1b39,2001,3,2004,3.23163978
Pca59ea1b39,2001,4,2005,-1.118972235
Pca59ea1b39,2001,5,2006,1.767899103
P85381afe4a,2002,1,2003,-0.051642583
P85381afe4a,2002,2,2004,-0.190610418
P85381afe4a,2002,3,2005,-0.046280274
P2c0a429f79,2001,1,2002,0.184422575
Pa33e366fdf,2001,1,2002,0.136386728
P759a9434cf,2001,1,2002,-0.370352535
P759a9434cf,2001,2,2003,0.057350484
P8fba680b01,2001,1,2002,-0.256281699
P8fba680b01,2001,2,2003,0.007393225
P6d016b475a,2001,1,2002,-0.256804528
P6d016b475a,2001,2,2003,0.214019933
P6d016b475a,2001,3,2004,-0.159188995
P6d016b475a,2001,4,2005,-1.250213373
P2ca94b8a14,2002,1,2003,0.3942978
P2ca94b8a14,2002,2,2004,0.127468324
P2ca94b8a14,2002,3,2005,0.006325578
P2ca94b8a14,2002,4,2006,-0.51914703
P2ca94b8a14,2002,5,2007,0.233957675
Pc7cce81961,2004,1,2005,0.013832213
P73f5726100,2001,1,2002,-0.467408872
P73f5726100,2001,2,2003,-0.251589982
P73f5726100,2001,3,2004,-0.004596356
Pd06a43915a,2002,1,2003,4.635718532
Pd06a43915a,2002,2,2004,7.273551359
Pd06a43915a,2002,3,2005,6.089363006
Pd06a43915a,2002,4,2006,6.212441384
Pd06a43915a,2002,5,2007,4.258873024
Pe929ebb536,2002,1,2003,0.362911928
P979bc77e15,2002,1,2003,-0.492548255
P979bc77e15,2002,2,2004,-3.42762913
P979bc77e15,2002,3,2005,4.890958898
P979bc77e15,2002,4,2006,2.898605705
P979bc77e15,2002,5,2007,2.241144012
Pc692096d48,2002,1,2003,-1.456033251
Pc692096d48,2002,2,2004,-0.624060877
Pc692096d48,2002,3,2005,-0.627036298
Pc692096d48,2002,4,2006,-0.233926411
P7662bd9a71,2002,1,2003,-0.533287232
P7662bd9a71,2002,2,2004,-0.040193615
P7662bd9a71,2002,3,2005,-1.509526612
P7662bd9a71,2002,4,2006,-0.025172329
P7662bd9a71,2002,5,2007,-0.916249714
Pb7f87f6748,2002,1,2003,-0.709840108
Pb7f87f6748,2002,2,2004,0.168257413
Pb7f87f6748,2002,3,2005,-0.24242198
Pb7f87f6748,2002,4,2010,0.012951237
P5656ae84e7,2002,1,2003,-0.423810917
P5656ae84e7,2002,2,2004,0.539324051
P5656ae84e7,2002,3,2005,0.915553639
P5656ae84e7,2002,4,2006,0.275734717
P5656ae84e7,2002,5,2007,0.9812155
P792efcc523,2002,1,2004,-0.256416393
P792efcc523,2002,2,2005,-0.46335483
P59cd2b2d22,2002,1,2003,-1.109756416
P59cd2b2d22,2002,2,2004,-0.000983184
P59cd2b2d22,2002,3,2005,-0.219178164
P4c416f9cab,2002,1,2003,-0.560093062
P4c416f9cab,2002,2,2004,-0.790260449
P4c416f9cab,2002,3,2005,0.008056302
P4c416f9cab,2002,4,2006,0.638716206
P0459b830f2,2002,1,2003,1.297437012
P0459b830f2,2002,2,2004,1.476926594
P0459b830f2,2002,3,2005,1.43232233
P0459b830f2,2002,4,2008,-0.190893917
Pd2dc1d3e0e,2002,1,2003,0.640475572
Pd2dc1d3e0e,2002,2,2004,7.493150812
Pd2dc1d3e0e,2002,3,2005,11.6109831
Pd2dc1d3e0e,2002,4,2006,7.929308883
Pd2dc1d3e0e,2002,5,2007,9.007175905
P357471422c,2002,1,2005,1.635637606
P357471422c,2002,2,2006,1.721134724
P357471422c,2002,3,2007,0.351882281
P357471422c,2002,4,2008,-1.348665629
P357471422c,2002,5,2009,0.177394903
Pb74259d44e,2002,1,2003,-0.223806249
Pb74259d44e,2002,2,2004,0.523174543
Pb74259d44e,2002,3,2005,-0.090846517
Pd4f1d19d77,2002,1,2003,-1.019623509
Pd4f1d19d77,2002,2,2004,-0.171566044
P42dd9e15a4,2002,1,2003,-0.802727762
P42dd9e15a4,2002,2,2004,-0.190043414
P42dd9e15a4,2002,3,2005,2.54120268
P42dd9e15a4,2002,4,2006,0.174008171
P42dd9e15a4,2002,5,2007,0.451295294
P4cd866005e,2002,1,2003,0.058495596
P4cd866005e,2002,2,2004,-0.184199124
P4cd866005e,2002,3,2007,-0.355875285
P4cd866005e,2002,4,2008,2.034263675
P4cd866005e,2002,5,2009,3.105845553
P70ecb2ee9d,2002,1,2003,1.189268567
P780ecd00c5,2002,1,2003,0.106780997
P780ecd00c5,2002,2,2004,2.101020372
P780ecd00c5,2002,3,2005,3.720798831
P780ecd00c5,2002,4,2006,1.236190977
P780ecd00c5,2002,5,2007,-0.710201229
P2abf5d1b69,2002,1,2003,1.093235293
P2abf5d1b69,2002,2,2004,6.594344172
P2abf5d1b69,2002,3,2005,3.332120627
P2abf5d1b69,2002,4,2006,1.237889921
P2abf5d1b69,2002,5,2007,9.941429694
P7d55637f90,2002,1,2010,0.19759688
P7d55637f90,2002,2,2011,-0.281381888
P39c99a28df,2002,1,2003,0.012562285
Pe79941522f,2002,1,2008,0.93133673
P5635d18ecc,2002,1,2005,-0.171536518
P5635d18ecc,2002,2,2006,-0.268207916
Pe961cc9c52,2002,1,2003,-0.146769677
Pe961cc9c52,2002,2,2004,0.259375855
Pe961cc9c52,2002,3,2005,-1.649557577
Pe961cc9c52,2002,4,2006,-0.256496814
Pe961cc9c52,2002,5,2007,0.217392292
P47eee57e35,2002,1,2003,-0.748328709
P47eee57e35,2002,2,2004,-0.702841871
P47eee57e35,2002,3,2005,-0.188907921
P47eee57e35,2002,4,2006,-0.244017416
P3514cc9b35,2002,1,2004,-0.024117651
P3514cc9b35,2002,2,2005,-0.051217911
P3514cc9b35,2002,3,2006,0.223014867
P3514cc9b35,2002,4,2007,2.897322106
P3514cc9b35,2002,5,2008,0.078844073
P71645345d7,2002,1,2003,0.00673197
P71645345d7,2002,2,2004,0.133806381
P71645345d7,2002,3,2005,-0.103306267
P71645345d7,2002,4,2006,0.11442714
P71645345d7,2002,5,2007,-0.059010457
P021e6add75,2002,1,2003,0.001225615
P830efff813,2002,1,2004,1.217307528
P830efff813,2002,2,2005,2.900751951
P830efff813,2002,3,2006,1.008291713
P830efff813,2002,4,2007,-0.182026921
P830efff813,2002,5,2008,0.336478111
Pdacee2a50f,2002,1,2003,-1.040470881
Pdacee2a50f,2002,2,2004,0.847595564
Pdacee2a50f,2002,3,2005,0.440100732
Pdacee2a50f,2002,4,2006,0.476657527
Pdacee2a50f,2002,5,2007,2.422204667
P3769bd015c,2002,1,2003,-0.240370392
P3769bd015c,2002,2,2004,-0.128012532
P3769bd015c,2002,3,2005,-0.120820728
P4adcc58a26,2002,1,2008,2.761639573
P4adcc58a26,2002,2,2009,5.080006228
P4adcc58a26,2002,3,2010,0.984385198
P4adcc58a26,2002,4,2011,2.977924526
P4adcc58a26,2002,5,2012,0.961911345
P648b9117f8,2002,1,2006,0.011770089
Pebd90a92ff,2002,1,2005,-0.086247699
P3c40dc7411,2002,1,2003,0.208948633
P3c40dc7411,2002,2,2004,-0.415705183
Pe932df1062,2002,1,2003,-0.029248794
P83519063cc,2002,1,2003,0.284816688
P83519063cc,2002,2,2005,-0.341509077
P83519063cc,2002,3,2007,0.233031822
Pfe4a1d82f4,2002,1,2003,-0.348185275
Pfe4a1d82f4,2002,2,2004,-0.091428923
P396b44b337,2002,1,2003,-0.315546665
P396b44b337,2002,2,2004,-0.496261084
P396b44b337,2002,3,2005,0.012297833
P396b44b337,2002,4,2006,-0.143187143
P396b44b337,2002,5,2007,1.012201519
Pa3f1da9bab,2002,1,2003,0.000400428
Pce9ab1622f,2003,1,2004,-0.199926073
P98207c2747,2002,1,2003,-2.523496175
P98207c2747,2002,2,2006,-0.804675309
P98207c2747,2002,3,2007,-0.251862191
Pcf7f47cd26,2002,1,2003,-0.594443396
Pcf7f47cd26,2002,2,2005,-0.305885692
Pcf7f47cd26,2002,3,2006,6.53657003
Pcf7f47cd26,2002,4,2007,1.161143536
Pcf7f47cd26,2002,5,2008,-0.243641849
P4b934e1435,2002,1,2003,-1.385591708
Pca9a20b4db,2002,1,2003,-0.059180167
Pca9a20b4db,2002,2,2004,0.065307992
Pca9a20b4db,2002,3,2005,1.699921326
Pca9a20b4db,2002,4,2006,-0.805311099
Pca9a20b4db,2002,5,2007,3.725421435
P8176cc6d95,2004,1,2005,-0.026295997
Pe09c2486c8,2002,1,2003,-0.03556283
Pb3905915d4,2003,1,2004,1.316509274
Pb3905915d4,2003,2,2005,0.757778124
Pb3905915d4,2003,3,2006,0.14268125
Pb3905915d4,2003,4,2008,-0.027152845
Pd72acae20f,2002,1,2003,1.046916536
Pd72acae20f,2002,2,2004,0.052420729
Pd72acae20f,2002,3,2005,1.387698468
Pd72acae20f,2002,4,2006,-1.167024081
Pd72acae20f,2002,5,2007,1.328809398
P797b6b2deb,2002,1,2003,-0.307224689
Pbc5a0470c9,2003,1,2004,6.013994518
Pbc5a0470c9,2003,2,2005,15.95042997
Pbc5a0470c9,2003,3,2006,20.23541443
Pbc5a0470c9,2003,4,2007,21.01817691
Pbc5a0470c9,2003,5,2008,20.49272427
Pae0e6be256,2003,1,2004,2.021349302
Pae0e6be256,2003,2,2005,4.012927458
Pae0e6be256,2003,3,2006,6.769081584
Pae0e6be256,2003,4,2007,5.582432827
Pae0e6be256,2003,5,2008,5.020637804
P01056a0f18,2003,1,2004,-3.363631634
P01056a0f18,2003,2,2005,-1.690537859
P01056a0f18,2003,3,2006,2.677334722
P01056a0f18,2003,4,2007,-1.298194215
P01056a0f18,2003,5,2008,2.041817932
P0efa2b4f7d,2003,1,2004,1.24931867
P0efa2b4f7d,2003,2,2006,3.418786148
P0efa2b4f7d,2003,3,2007,4.122749616
P0efa2b4f7d,2003,4,2008,2.359302599
P0efa2b4f7d,2003,5,2009,2.883281069
Pc5cf3e8f14,2003,1,2004,1.643692108
Pc5cf3e8f14,2003,2,2005,1.287955738
Pc5cf3e8f14,2003,3,2006,-0.433678978
Pc5cf3e8f14,2003,4,2007,-0.433567931
Pc5cf3e8f14,2003,5,2008,2.002811053
Pced63c164c,2003,1,2005,2.052130238
Pced63c164c,2003,2,2006,0.840831577
Pced63c164c,2003,3,2007,1.203147101
Pced63c164c,2003,4,2008,2.777841206
Pced63c164c,2003,5,2009,2.000003024
P64b1bc7766,2003,1,2004,-0.104343682
P64b1bc7766,2003,2,2005,2.186385557
P64b1bc7766,2003,3,2006,0.685047023
P64b1bc7766,2003,4,2007,-0.73427722
P64b1bc7766,2003,5,2008,-0.13629619
Pace4fe8116,2003,1,2004,-0.406791832
Pace4fe8116,2003,2,2005,-0.329909256
Pace4fe8116,2003,3,2006,-0.045557779
P539180f113,2003,1,2004,-0.151609757
P5e97ce9bc9,2003,1,2004,-1.45792684
P5e97ce9bc9,2003,2,2005,0.347698833
P5e97ce9bc9,2003,3,2006,-0.951832458
P37455198a4,2003,1,2004,1.002143221
P37455198a4,2003,2,2005,-0.405786839
P37455198a4,2003,3,2006,2.665007289
P37455198a4,2003,4,2007,3.024780981
P37455198a4,2003,5,2008,6.858374345
Pa526a12aa4,2003,1,2004,-0.164757113
Pa526a12aa4,2003,2,2005,-0.637301058
Pa526a12aa4,2003,3,2006,-0.346986071
Pa526a12aa4,2003,4,2007,2.501015885
Pa526a12aa4,2003,5,2008,0.047748616
Pb7edd3ead7,2003,1,2004,-0.377330971
Pb7edd3ead7,2003,2,2005,-0.112074394
Pb7edd3ead7,2003,3,2006,-1.326704148
Pb7edd3ead7,2003,4,2007,-0.316196151
Pb7edd3ead7,2003,5,2008,0.200051493
P38d9dee28f,2003,1,2004,1.043843126
P38d9dee28f,2003,2,2005,0.653133589
P38d9dee28f,2003,3,2006,11.45833081
P38d9dee28f,2003,4,2007,0.384690334
P38d9dee28f,2003,5,2008,2.09619545
P53313a94c2,2003,1,2004,-0.144156249
P53313a94c2,2003,2,2005,0.412548265
P53313a94c2,2003,3,2006,-0.275620141
Pc441e97a64,2003,1,2004,0.178157196
Pc441e97a64,2003,2,2005,1.039318842
Pc441e97a64,2003,3,2006,2.100100931
Pc441e97a64,2003,4,2007,1.113552209
Pc441e97a64,2003,5,2008,-0.652397413
P6294004747,2003,1,2005,0.122110481
P6294004747,2003,2,2006,-0.69971378
P6294004747,2003,3,2007,1.96601282
P6294004747,2003,4,2008,3.844327272
P6294004747,2003,5,2010,4.893999524
P3dd5c6b05b,2003,1,2004,-0.043255561
P3dd5c6b05b,2003,2,2005,0.091593503
Pd0fb9bca1b,2003,1,2004,-0.003734378
Pd0fb9bca1b,2003,2,2005,-0.649664395
Pd0fb9bca1b,2003,3,2006,0.344857626
Pd0fb9bca1b,2003,4,2007,0.003701199
Pd0fb9bca1b,2003,5,2008,5.30758583
Pd8afdd28b5,2003,1,2004,1.819608637
Pd8afdd28b5,2003,2,2005,-0.329209217
Pd8afdd28b5,2003,3,2006,1.809240759
Pd8afdd28b5,2003,4,2007,9.030025446
Pd8afdd28b5,2003,5,2008,3.56326272
P82d1799627,2003,1,2004,3.508269503
P82d1799627,2003,2,2005,8.496867969
P82d1799627,2003,3,2006,8.963009831
P82d1799627,2003,4,2007,8.076307378
P82d1799627,2003,5,2008,8.146110842
Pf4d331b9a5,2003,1,2004,-0.433594456
Pf4d331b9a5,2003,2,2005,-0.862857504
Pf4d331b9a5,2003,3,2006,-0.142484111
P47846f7398,2003,1,2004,0.01672423
P47846f7398,2003,2,2005,0.65865442
P47846f7398,2003,3,2006,-0.333321964
P47846f7398,2003,4,2007,2.07819498
P47846f7398,2003,5,2008,0.824951194
P08c56d3590,2003,1,2004,1.108164007
P08c56d3590,2003,2,2005,0.170106453
P08c56d3590,2003,3,2006,1.203833107
P08c56d3590,2003,4,2007,3.230667906
P08c56d3590,2003,5,2008,2.866486354
P4649b7d232,2003,1,2004,-0.022962568
P9827437e3d,2003,1,2004,-0.021600468
Pa2e0858910,2003,1,2006,-0.038750647
Pe4a1b20238,2003,1,2004,-0.777676048
Pe4a1b20238,2003,2,2005,-0.316361371
Pe4a1b20238,2003,3,2006,-0.239006151
Pe4a1b20238,2003,4,2007,-1.803829036
Pe4a1b20238,2003,5,2008,0.805356758
Pa59b169e09,2003,1,2004,-0.70264244
Pa59b169e09,2003,2,2005,1.400121517
Pa59b169e09,2003,3,2006,0.434706469
Pa59b169e09,2003,4,2007,2.542347531
Pa59b169e09,2003,5,2008,-0.974911788
P3a913af04c,2003,1,2004,0.71944652
P3a913af04c,2003,2,2005,-0.336626999
P3a913af04c,2003,3,2006,1.331778631
P3a913af04c,2003,4,2007,1.421150089
P3a913af04c,2003,5,2008,5.502094365
P624e80554f,2003,1,2005,0.791894912
P624e80554f,2003,2,2006,1.73662568
P624e80554f,2003,3,2007,0.978810072
P624e80554f,2003,4,2008,0.908823724
P624e80554f,2003,5,2009,6.758240305
P554dd6632a,2003,1,2004,-0.599882888
P554dd6632a,2003,2,2005,3.257981322
P554dd6632a,2003,3,2006,0.893488264
P554dd6632a,2003,4,2007,3.434611126
P554dd6632a,2003,5,2008,4.206242022
P9f79255649,2003,1,2007,-0.067184129
Pce38c03d45,2003,1,2004,-0.00847781
Pce38c03d45,2003,2,2005,2.410559374
Pce38c03d45,2003,3,2006,1.926977072
Pce38c03d45,2003,4,2007,1.385877902
Pce38c03d45,2003,5,2008,2.343247703
P1f926eb06b,2003,1,2004,-0.080211248
P1f926eb06b,2003,2,2005,-0.25417334
P5895ae6315,2003,1,2007,-0.355138517
Pa3bf9b334b,2003,1,2004,-0.014831154
Pf436b2be04,2003,1,2004,-0.122252914
Pf436b2be04,2003,2,2005,-1.176408762
Pd073d30524,2003,1,2004,1.121614564
Pd073d30524,2003,2,2005,6.689886735
Pd073d30524,2003,3,2006,3.80173786
Pd073d30524,2003,4,2007,2.523431151
Pd073d30524,2003,5,2008,-0.122445189
P7d5e80b812,2004,1,2005,-0.065632282
P7d5e80b812,2004,2,2006,2.193493068
P7d5e80b812,2004,3,2007,1.655574681
P7d5e80b812,2004,4,2008,0.059826061
P7d5e80b812,2004,5,2009,0.045392711
Ped90afeb58,2003,1,2004,-0.071293714
Ped90afeb58,2003,2,2005,-0.050392407
P0a4d4ad000,2005,1,2006,0.0
P7d6aa2dfe0,2003,1,2004,-0.706889931
P7d6aa2dfe0,2003,2,2005,-0.129966967
Pae24459193,2003,1,2004,-0.496831167
Pae24459193,2003,2,2005,-0.030685274
Pae24459193,2003,3,2006,0.047581691
Pae24459193,2003,4,2007,-0.059011575
Pae24459193,2003,5,2008,0.031301545
Pd53814d6fa,2004,1,2005,-0.003772482
P05a2123919,2003,1,2004,-0.037119223
Pbd99bc4676,2003,1,2004,0.135015946
Pbd99bc4676,2003,2,2005,-0.028629943
Pbd99bc4676,2003,3,2006,-0.187720551
Pbd99bc4676,2003,4,2007,1.248072884
Pbd99bc4676,2003,5,2008,-0.102198201
P06d8dc5829,2003,1,2004,-0.100735321
P78dd3f3917,2003,1,2004,-0.147216966
P78dd3f3917,2003,2,2005,0.438409161
P78dd3f3917,2003,3,2006,1.429625868
P78dd3f3917,2003,4,2007,2.723538439
P78dd3f3917,2003,5,2008,1.601220238
P769efab0d3,2003,1,2004,-0.042987142
P769efab0d3,2003,2,2005,0.025468715
Pf7c6d819f2,2005,1,2006,0.00524314
P6ce52469e7,2004,1,2005,-0.007112555
P4be402ea04,2003,1,2004,-0.272372313
P4be402ea04,2003,2,2005,1.158763624
P4be402ea04,2003,3,2006,-0.673822362
P4be402ea04,2003,4,2007,-0.537271851
P023105521e,2005,1,2006,-0.573710742
P023105521e,2005,2,2007,-0.817372212
P023105521e,2005,3,2008,-2.666866809
P023105521e,2005,4,2009,-1.947095473
P023105521e,2005,5,2010,-1.505874414
P85ac223123,2006,1,2007,0.379017695
P3070bdd73b,2003,1,2004,0.007100642
Pfb5ad97400,2004,1,2005,0.670021303
Pfb5ad97400,2004,2,2006,0.639953498
Pfb5ad97400,2004,3,2007,5.357053905
Pfb5ad97400,2004,4,2008,0.814009531
Pfb5ad97400,2004,5,2009,4.525785173
Pd353deb783,2004,1,2005,0.183397497
Pd353deb783,2004,2,2006,0.946217878
Pd353deb783,2004,3,2007,0.605389352
Pd353deb783,2004,4,2009,0.017521968
Pd353deb783,2004,5,2010,0.738768071
P5246294b22,2004,1,2005,2.305076147
P5246294b22,2004,2,2006,2.8466053
P5246294b22,2004,3,2007,7.832150042
P5246294b22,2004,4,2008,6.284560945
P5246294b22,2004,5,2009,6.988319732
P6292223fd6,2004,1,2005,2.328830647
P6292223fd6,2004,2,2006,3.757289115
P6292223fd6,2004,3,2007,4.508905666
P6292223fd6,2004,4,2008,4.239598877
P6292223fd6,2004,5,2011,0.353421461
P8abebd0da5,2004,1,2005,3.283080628
P8abebd0da5,2004,2,2006,6.449186243
P8abebd0da5,2004,3,2007,10.90598774
P8abebd0da5,2004,4,2008,2.647098419
P8abebd0da5,2004,5,2009,2.270692187
Pcdb1e8afaa,2004,1,2005,-1.266335629
Pcdb1e8afaa,2004,2,2006,-1.644246345
Pcdb1e8afaa,2004,3,2007,-0.221363393
Pff029e3151,2004,1,2005,9.421129565
Pff029e3151,2004,2,2006,9.952705206
Pff029e3151,2004,3,2007,8.650191649
Pff029e3151,2004,4,2008,12.39008319
Pff029e3151,2004,5,2009,13.2478732
P679159f4f1,2004,1,2005,-0.147535422
P679159f4f1,2004,2,2006,-0.952580199
P679159f4f1,2004,3,2008,-0.192948081
P679159f4f1,2004,4,2009,-0.003697829
P6e6444ed0f,2004,1,2005,-2.475031522
P6e6444ed0f,2004,2,2006,-0.072125315
P6e6444ed0f,2004,3,2007,0.312524283
P6e6444ed0f,2004,4,2008,0.169842438
P6e6444ed0f,2004,5,2009,2.411140985
Pcca6045f01,2004,1,2005,-1.378728242
Pcca6045f01,2004,2,2006,-0.777925371
Pcca6045f01,2004,3,2007,-0.254251082
Pcca6045f01,2004,4,2008,0.04410169
Pcca6045f01,2004,5,2009,0.358903168
P67b7122a99,2004,1,2005,0.265275958
P67b7122a99,2004,2,2006,-0.06021531
P67b7122a99,2004,3,2007,3.952631539
P67b7122a99,2004,4,2008,0.247422211
P67b7122a99,2004,5,2009,3.539065978
P44f5111142,2004,1,2005,-1.051437632
P44f5111142,2004,2,2006,2.742627067
P44f5111142,2004,3,2007,0.310374804
P44f5111142,2004,4,2008,0.472798291
P25c05d7b38,2004,1,2005,2.162741264
P25c05d7b38,2004,2,2006,3.544915973
P25c05d7b38,2004,3,2007,6.001748653
P25c05d7b38,2004,4,2008,8.143295033
P25c05d7b38,2004,5,2009,5.553813782
Pc9a523c1e4,2004,1,2005,0.011628707
Pc9a523c1e4,2004,2,2006,-0.104715607
Pc9a523c1e4,2004,3,2007,-0.579374376
Pc9a523c1e4,2004,4,2008,1.412789839
Pc9a523c1e4,2004,5,2009,-0.203106481
P0685226773,2004,1,2005,-0.064553838
P0685226773,2004,2,2006,-0.096464922
Pe4a9ff24c9,2004,1,2005,-0.231700546
Pe4a9ff24c9,2004,2,2006,0.922923177
Pe4a9ff24c9,2004,3,2007,0.001411644
Pe4a9ff24c9,2004,4,2008,-0.010157497
Pbc9cc4070d,2004,1,2006,-0.505243305
P0ad01302af,2004,1,2005,1.028568569
P0ad01302af,2004,2,2006,7.356200952
P0ad01302af,2004,3,2007,2.875022761
P0ad01302af,2004,4,2008,1.775668438
P0ad01302af,2004,5,2009,8.407430059
Pe6c8b117c8,2004,1,2005,3.465449336
Pe6c8b117c8,2004,2,2006,1.135921786
Pe6c8b117c8,2004,3,2007,1.914011258
Pe6c8b117c8,2004,4,2008,2.284940997
Pe6c8b117c8,2004,5,2009,1.324846613
P6547eb6540,2004,1,2005,-0.211777811
P6547eb6540,2004,2,2006,4.17155206
P6547eb6540,2004,3,2007,7.064620603
P6547eb6540,2004,4,2008,4.851242466
P6547eb6540,2004,5,2009,2.948688329
P7aeaf13cc2,2004,1,2005,1.794223282
P7aeaf13cc2,2004,2,2006,0.55886738
P7aeaf13cc2,2004,3,2007,-0.095922935
P7aeaf13cc2,2004,4,2008,2.166186098
P7aeaf13cc2,2004,5,2009,2.132963436
P3dd4b68d3d,2004,1,2005,-0.074396592
P3dd4b68d3d,2004,2,2006,-0.137031713
P3dd4b68d3d,2004,3,2007,-0.41931484
P3dd4b68d3d,2004,4,2008,-0.796100896
Pc02213b2fe,2004,1,2005,-0.914412725
Pc02213b2fe,2004,2,2006,-0.276305093
Pffd0721d82,2004,1,2005,-0.066393915
P984d62c606,2004,1,2005,-0.436633824
Pbc201d669f,2004,1,2005,0.104637749
Pbc201d669f,2004,2,2006,0.193344629
P8eebd87e26,2004,1,2005,-0.075149233
P8eebd87e26,2004,2,2012,0.031614424
Pcc92138fb2,2004,1,2005,0.12297784
Pcc92138fb2,2004,2,2006,-0.909250888
Paf7b3d5c90,2004,1,2005,0.090872799
Paf7b3d5c90,2004,2,2006,-0.717289304
Paf7b3d5c90,2004,3,2007,-0.18740159
Paf7b3d5c90,2004,4,2008,-0.84668762
Paf7b3d5c90,2004,5,2009,-0.142387284
Pb3e080e381,2004,1,2005,5.914257156
Pb3e080e381,2004,2,2006,3.877937797
Pb3e080e381,2004,3,2007,4.221915577
Pb3e080e381,2004,4,2008,1.676141699
Pb3e080e381,2004,5,2009,2.910580501
P8438cd9418,2004,1,2005,0.034083235
P8438cd9418,2004,2,2006,-1.168232623
P8438cd9418,2004,3,2007,-0.791142369
P20571734e6,2004,1,2005,2.003718341
P20571734e6,2004,2,2006,1.723830591
P20571734e6,2004,3,2007,2.916110276
P20571734e6,2004,4,2008,1.235600032
P20571734e6,2004,5,2009,7.040038787
P46af6c0052,2004,1,2005,-0.109825518
