pid,tv_adjoe,tv_adrtg,tv_age_exact,tv_ast_pct,tv_ast_tov,tv_birth_month,tv_bpm,tv_bpm_is_peak,tv_d_adjoe,tv_d_adrtg,tv_d_ast_pct,tv_d_bpm,tv_d_efg,tv_d_ftr,tv_d_min_per,tv_d_ortg,tv_d_ts,tv_d_usg,tv_dbpm,tv_dgbpm,tv_dporpag,tv_drb,tv_drtg,tv_dunk_share,tv_dunks_pg,tv_efg,tv_first_bpm,tv_ftr,tv_gap,tv_gbpm,tv_gp,tv_home_intl,tv_home_state,tv_mid_pct,tv_mid_share,tv_min_per,tv_mp,tv_obpm,tv_ogbpm,tv_orb,tv_ortg,tv_pfr,tv_porpag,tv_pts,tv_rec_rank,tv_rim_pct,tv_rim_share,tv_role,tv_seasons,tv_slope_bpm,tv_stops,tv_three_share,tv_to_pct,tv_ts,tv_usg,tv_yr
P732be498cd,127.665,97.9165,22.86,32.3,2.23752163,8,7.34683,1,11.117,-0.543,4.3,3.495,3.5,-8.9,-6.8,5.3,2.48,-0.8,1.42406,2.25248,3.4789,9.6,104.161,0.029,0.061,51.2,-2.30619,15.7,0,8.24149,33.0,0,TX,0.494,0.39,76.7,30.697,5.92277,5.98902,3.2,114.0,3.1,4.16364,14.9394,,0.5098,0.239,1,4,3.121,182.253,0.371,17.8,53.84,25.6,4
Pf99c720027,114.965,100.68,23.03,12.7,1.51515145,6,6.07485,0,-9.801,1.166,3.5,-0.499,3.0,9.7,-14.5,-2.6,2.38,-3.5,2.33338,2.25824,2.9536,11.2,104.273,0.089,0.2,55.8,5.90767,27.4,0,5.67542,25.0,0,KS,0.3158,0.168,55.8,29.04,3.74147,3.41718,4.9,110.5,3.3,2.60697,11.68,54.2,0.5893,0.248,4,5,0.066,146.088,0.584,13.0,57.15,19.8,4
P1c48d6e24b,123.17,100.176,23.24,37.4,1.8960072,3,4.1842,0,-6.889,-9.385,5.8,-0.259,-0.3,5.0,-0.2,-10.5,-0.36,-3.6,0.585253,0.63922,3.57301,12.4,106.003,0.018,0.059,52.8,-0.957192,28.7,0,3.96888,34.0,0,IL,0.4964,0.377,84.7,34.3429,3.59895,3.32966,1.8,109.0,3.0,4.06578,13.5714,6.0,0.5963,0.3,1,5,1.239,192.163,0.322,24.5,55.65,25.0,4
Pe6c95cf044,122.1,95.6213,24.76,7.0,0.74998538,9,7.31696,0,6.546,3.59,-0.8,-0.353,0.7,12.3,9.0,2.3,2.11,1.3,3.88869,2.48559,4.13901,15.3,97.1383,0.168,0.559,55.7,5.48193,50.2,0,5.89468,34.0,1,,0.4605,0.245,85.3,34.4286,3.42827,3.40909,8.8,119.3,3.3,3.96945,13.8,,0.6637,0.365,6,3,0.918,240.921,0.39,14.6,61.16,19.9,4
P99ed7bd6ab,121.426,92.1459,23.54,12.4,1.91180003,12,6.99616,1,0.222,1.591,6.0,0.882,5.3,-8.3,-7.3,6.7,3.28,-2.8,2.95599,2.90129,3.78606,20.2,94.5759,0.026,0.03,61.3,3.25144,12.5,0,8.08344,33.0,1,,0.3704,0.109,71.0,28.1765,4.04017,5.18215,3.6,127.5,1.9,3.23624,9.8529,,0.5641,0.157,5,5,1.286,165.422,0.734,14.6,62.42,15.6,4
P2c7c71307b,122.621,89.6819,22.72,44.7,3.02860896,10,8.68091,1,10.5,-2.683,12.6,3.119,2.5,-2.9,1.9,-1.0,1.21,8.7,4.11027,5.18993,4.5946,12.3,94.3813,0.062,0.294,48.2,3.70244,31.0,0,9.84277,34.0,0,WI,0.3862,0.357,80.9,32.7353,4.57064,4.65284,1.3,107.6,1.5,3.82497,14.2941,87.4,0.5776,0.397,1,4,1.311,210.892,0.246,14.3,52.16,28.8,4
P424c3aa3f2,117.659,99.4327,18.93,24.0,2.1249872,7,3.52416,,,,,,,,,,,,0.327567,0.691401,3.59248,16.8,103.966,0.038,0.061,49.6,,24.1,0,3.01689,33.0,0,MD,0.5,0.342,83.1,33.2424,3.19659,2.32549,1.6,109.8,2.8,3.35467,13.8182,76.2,0.5385,0.135,4,1,,175.785,0.523,15.2,53.0,23.0,1
Peae8be2d88,100.512,104.685,23.34,19.1,1.91665006,2,0.0990507,1,100.553,-8.095,19.1,24.374,42.8,40.4,86.3,95.1,46.56,2.1,0.890735,0.158651,2.95263,19.3,105.542,0.105,0.333,42.8,-24.275,40.4,1,-0.256751,21.0,0,IL,0.367,0.478,86.7,33.7083,-0.791685,-0.415402,3.6,95.1,3.0,1.59773,11.875,,0.5,0.333,4,2,24.374,142.337,0.189,16.5,46.56,22.3,3
P75990d7854,110.404,103.597,23.43,29.1,2.23808319,1,3.93992,0,5.444,9.066,2.6,0.297,0.4,0.8,12.0,7.4,-0.29,-2.1,0.878502,1.51543,3.12338,10.6,106.428,0.204,0.5,44.5,0.505607,39.9,0,3.32027,34.0,0,GA,0.3694,0.312,83.4,33.6571,3.06142,1.80484,2.2,105.5,2.5,2.52692,12.3143,82.0,0.5728,0.289,2,4,0.98,221.801,0.399,18.5,49.95,22.3,3
Paed8dc8f7e,42.8123,120.045,19.99,0.0,0.0,7,-15.3237,,,,,,,,,,,,-7.95815,-3.81903,0.0438545,0.0,112.84,,0.0,0.0,,300.0,0,-16.3818,5.0,0,MI,,0.0,0.5,4.4286,-7.36557,-12.5628,0.0,44.9,6.7,-0.190562,0.7143,,,0.0,2,1,,0.649763,1.0,0.0,20.62,19.6,2
Pa757d2e68d,119.771,98.8451,22.26,23.2,1.12121328,3,1.51451,0,-2.114,-4.883,-6.7,-0.673,-3.1,-1.3,-44.4,-2.7,-3.51,0.8,-0.979418,-0.330178,2.98139,12.7,106.88,0.0,0.0,49.1,6.52283,25.7,0,1.59548,13.0,0,LA,0.4194,0.181,26.6,27.0769,2.49392,1.92566,2.3,103.3,3.5,2.93097,15.6154,70.8,0.5333,0.351,3,4,-1.624,62.5313,0.468,17.5,52.89,30.3,3
Pf59a3a471e,100.081,106.785,22.6,10.0,0.8709624,11,0.151435,0,-9.112,6.002,2.9,-4.663,-8.2,-24.3,5.2,-6.6,-7.93,0.8,0.942324,0.0582807,2.48741,15.0,103.401,0.138,0.531,52.0,-3.19552,25.0,0,-0.182081,32.0,1,,0.3235,0.125,75.3,30.4412,-0.790889,-0.240361,5.8,104.6,3.3,1.20284,10.2647,,0.6,0.478,6,4,1.199,178.267,0.397,18.0,54.06,18.4,4
Pb8bba3b38a,97.8593,103.025,22.96,11.4,1.27655233,7,1.08197,0,-21.119,2.825,-0.9,-2.985,-16.8,-13.6,-0.7,-16.9,-16.64,-2.7,0.716502,0.853401,2.63243,11.7,106.053,0.149,0.219,45.0,-2.10101,24.2,0,0.196845,32.0,0,GA,0.4667,0.181,68.8,27.75,0.365472,-0.656556,3.7,100.5,2.5,0.88693,8.3438,83.4,0.473,0.298,4,4,3.058,160.175,0.52,17.3,48.28,16.9,4
Pae3adc3ef4,122.281,100.707,20.96,25.7,1.49998296,7,2.69688,1,5.077,-4.431,-1.5,3.154,-0.3,16.5,2.7,-1.9,1.6,3.1,-0.162889,0.922684,3.54411,9.1,106.72,0.096,0.548,46.5,-0.457448,61.8,0,3.43744,31.0,0,MD,0.3697,0.387,85.5,33.9688,2.85977,2.51476,1.6,103.9,2.6,3.99909,18.8125,90.0,0.5787,0.418,2,2,3.154,193.27,0.195,15.9,54.13,30.6,2
P36a4ba5e62,103.602,95.7821,20.34,21.4,1.43103352,2,0.891168,1,11.964,-3.19,11.1,0.96,1.4,8.8,10.2,5.3,1.96,5.2,2.0172,2.02347,2.89421,9.5,101.935,0.098,0.235,46.3,-0.0691279,22.4,0,0.476613,34.0,0,NJ,0.4167,0.278,59.9,24.5,-1.12604,-1.54685,1.4,95.6,3.0,1.2498,8.3824,89.6,0.5294,0.394,2,2,0.96,138.677,0.328,19.0,49.73,22.9,2
P1c44c138bb,112.971,91.0601,24.48,4.8,0.92307699,1,4.92364,1,12.47,-6.379,-2.9,4.058,9.7,-28.6,32.2,20.1,8.5,-4.5,3.90662,2.3538,2.98622,30.8,96.2066,0.163,0.4,52.8,0.865845,37.6,0,5.13219,40.0,1,,0.1429,0.109,53.1,22.05,1.01702,2.77839,9.3,115.5,3.0,1.84347,6.325,,0.6538,0.539,7,2,4.058,210.996,0.352,11.3,55.32,15.2,3
Pf372901c0b,-3.1332,97.2341,19.82,0.0,0.0,8,-29.8545,,,,,,,,,,,,-7.93774,-7.24559,0.222054,0.0,105.595,,0.0,0.0,,0.0,1,-35.9539,1.0,1,,,,0.1,2.0,-21.9167,-28.7083,0.0,0.0,20.0,-0.627124,0.0,55.4,,,8,1,,0.229545,,0.0,0.0,27.3,1
P3d8ccdb639,146.098,83.414,18.51,26.8,2.0,12,14.1669,,,,,,,,,,,,6.96426,5.78486,5.14821,21.2,88.3745,0.186,0.973,53.3,,42.9,0,14.9399,37.0,0,ME,0.3947,0.306,72.8,30.6757,7.20267,9.15506,5.5,123.0,2.5,5.99488,19.1622,100.0,0.6048,0.423,6,1,,268.733,0.272,13.5,59.26,30.8,1
Pf3b62cae3c,134.493,102.746,19.32,27.0,1.67143099,3,8.09568,,,,,,,,,,,,1.27084,1.50856,3.21504,13.5,108.722,0.065,0.379,54.6,,41.9,0,8.54164,29.0,0,NJ,0.3086,0.202,72.4,32.6,6.82484,7.03308,2.6,115.2,2.4,4.95144,19.4483,99.6,0.7,0.424,3,1,,172.142,0.374,14.8,58.65,28.8,1
P4e09db2338,132.694,96.0205,19.9,19.0,1.65623394,7,9.88066,,,,,,,,,,,,3.79313,3.57447,4.01476,13.6,102.745,0.286,1.031,50.7,,37.7,0,9.97227,32.0,1,,0.3854,0.259,76.2,32.7273,6.08753,6.3978,7.1,115.8,3.1,4.8182,15.0,99.4,0.6032,0.34,4,1,,205.449,0.402,15.0,55.43,24.4,1
P07268bf0e1,138.706,91.8275,19.89,15.7,2.01883735,8,9.80863,,,,,,,,,,,,2.33982,2.97674,4.2265,10.3,97.536,0.041,0.051,59.0,,33.9,0,9.46037,39.0,0,WI,0.4082,0.13,76.2,30.4872,7.46881,6.48364,4.3,130.7,2.8,5.17603,14.4359,97.0,0.6311,0.323,4,1,,200.701,0.548,12.9,64.15,20.9,1
P12ee990c18,121.387,100.6,18.87,8.3,0.62297746,8,3.67931,,,,,,,,,,,,1.26145,0.100686,3.53209,17.5,107.742,0.248,0.8,51.4,,24.3,0,3.73756,30.0,0,TN,0.46,0.454,76.6,33.3267,2.41786,3.63687,7.0,106.3,3.3,3.58069,17.5667,99.8,0.6095,0.238,6,1,,189.725,0.308,13.4,53.58,26.2,1
P3ee6bf444e,130.348,101.429,19.3,16.5,1.49999997,3,3.63029,,,,,,,,,,,,-0.622164,0.580858,3.59833,9.0,108.341,0.113,0.212,51.1,,26.5,0,6.5291,33.0,0,TX,0.3775,0.389,80.6,34.6848,4.25245,5.94824,1.1,113.0,2.4,4.80984,19.9394,99.2,0.5979,0.185,3,1,,172.246,0.427,11.3,55.67,27.3,1
P5f9ce00466,126.733,99.0416,18.7,28.6,1.2068703,10,4.76001,,,,,,,,,,,,1.77982,1.19609,3.43154,13.0,106.006,0.055,0.265,48.0,,51.8,0,4.73624,34.0,0,IL,0.4592,0.236,75.5,30.2029,2.98019,3.54015,3.1,105.4,2.5,3.87293,17.0882,87.4,0.5301,0.441,2,1,,191.877,0.323,20.2,56.18,31.9,1
P1a135db58f,116.746,98.0972,19.31,34.6,1.85565091,3,5.03765,,,,,,,,,,,,2.05198,1.6409,3.15888,14.8,104.613,0.137,0.364,48.0,,26.8,0,4.65973,33.0,1,,0.3509,0.186,62.0,27.5394,2.98567,3.01883,1.3,102.5,1.8,2.52906,10.6364,95.4,0.6737,0.31,2,1,,169.126,0.503,24.2,50.88,25.8,1
P5699f03b57,132.651,92.3156,20.04,21.1,0.98715895,6,11.0786,1,1.809,-0.881,4.0,0.968,0.2,11.7,29.3,-5.7,1.31,4.1,6.18653,4.5397,4.15996,23.8,99.1215,0.132,0.812,59.9,10.1103,55.6,0,11.0874,32.0,0,SC,0.3947,0.225,75.9,30.6156,4.89204,6.54774,8.8,115.8,3.3,4.51921,16.8125,82.2,0.6974,0.675,5,2,0.968,221.514,0.101,17.6,62.95,27.0,2
Pb9eccb67f7,143.516,87.6259,18.78,4.3,0.66666662,9,10.937,,,,,,,,,,,,4.56816,2.86087,3.25359,19.2,93.0731,0.583,2.077,72.3,,40.3,0,8.66876,39.0,1,,0.6316,0.099,53.1,21.2359,6.36886,5.80789,16.5,143.1,3.9,3.95976,8.5897,99.0,0.7692,0.817,8,1,,167.221,0.084,13.0,73.6,16.8,1
P7ba2fa977b,133.431,105.181,21.79,20.6,1.69229708,9,8.03868,1,17.091,-3.134,10.0,5.266,3.3,24.2,-62.9,14.9,3.84,0.8,1.63382,1.69641,3.05033,17.2,107.557,0.053,0.167,65.6,7.12695,50.8,0,8.83068,6.0,0,CA,0.6667,0.197,14.5,33.05,6.40487,7.13427,7.0,131.3,3.2,5.00617,17.6667,,0.7368,0.311,6,3,0.456,38.8458,0.492,16.5,69.99,22.3,4
P15b8c13058,127.985,86.1405,20.49,11.6,0.78823429,12,7.16213,,,,,,,,,,,,4.98654,3.6686,4.79086,24.5,91.3412,0.186,1.083,53.5,,54.6,0,7.83597,36.0,0,MD,0.3534,0.333,75.6,30.3694,2.17559,4.16737,9.0,113.4,2.8,4.01232,16.5,97.6,0.6753,0.579,7,1,,251.797,0.088,16.5,59.1,26.9,1
Pf4e651b50c,115.658,91.0601,19.58,8.3,0.97299999,11,9.174,,,,,,,,,,,,5.4329,4.30934,2.71059,17.8,98.8041,0.395,0.459,57.1,,33.5,0,7.52292,37.0,0,CA,0.3214,0.159,48.0,19.3135,3.7411,3.21358,5.3,113.9,4.8,1.72268,6.5405,95.8,0.7674,0.244,6,1,,161.524,0.597,18.5,59.31,16.0,1
P3f654a33fe,120.227,94.3977,19.5,15.6,1.07408884,12,7.52948,,,,,,,,,,,,6.03016,3.99715,4.06652,21.9,95.5895,0.147,0.875,54.4,,42.0,0,7.28073,24.0,0,NJ,0.381,0.252,55.3,31.35,1.49932,3.28357,9.5,111.8,2.8,3.3123,14.5,91.4,0.6867,0.6,7,1,,175.737,0.148,17.4,58.02,24.2,1
Pf54bd6bbc8,124.427,96.3384,19.07,26.0,1.26829079,5,6.50605,,,,,,,,,,,,2.23368,1.75969,3.88624,13.6,103.645,0.009,0.03,51.9,,49.6,0,5.34437,33.0,1,,0.3393,0.165,74.5,31.8545,4.27237,3.58468,4.9,109.3,3.3,3.801,14.9697,94.0,0.6726,0.333,4,1,,193.24,0.501,25.4,58.98,25.6,1
P884e8ee6b6,127.44,99.0332,19.37,16.0,1.85716661,2,4.63064,,,,,,,,,,,,0.472981,0.778997,2.89798,11.5,106.583,0.078,0.229,49.7,,32.3,0,5.19324,35.0,1,,0.3661,0.312,63.8,25.6971,4.15766,4.41425,5.2,115.3,1.9,3.33433,12.6,96.4,0.6505,0.287,5,1,,143.476,0.401,11.3,53.25,23.0,1
P9b4a07a3b9,110.866,100.057,19.79,7.0,1.48156769,9,6.33368,,,,,,,,,,,,3.31443,2.51137,2.79814,11.4,106.424,0.169,0.27,56.9,,25.6,0,4.83485,37.0,0,NC,0.3778,0.213,63.6,25.5919,3.01925,2.32348,3.3,115.8,2.7,1.86,7.4324,97.8,0.6901,0.336,4,1,,165.797,0.45,12.1,58.1,13.3,1
Pcb16689c6c,140.251,96.4388,19.72,6.7,0.78380307,10,8.33578,,,,,,,,,,,,1.79146,1.37654,3.55816,13.5,102.72,0.34,1.727,58.0,,38.4,0,8.54513,33.0,0,FL,0.3733,0.213,72.5,29.0152,6.54432,7.16858,14.0,127.8,3.3,5.08162,15.4242,98.0,0.7287,0.534,7,1,,172.895,0.253,9.8,61.16,23.0,1
P318e86822c,132.109,92.4479,23.37,26.8,1.72043496,2,10.4147,1,13.992,2.102,7.9,1.867,-2.1,10.4,11.5,3.1,-0.72,7.3,4.52785,3.40431,4.78007,26.0,95.035,0.149,0.583,56.5,-1.48152,37.3,0,10.2897,36.0,0,CO,0.4586,0.327,87.6,35.3889,5.88682,6.88537,5.4,116.6,2.7,5.14452,18.9167,79.0,0.6757,0.308,5,5,2.943,282.328,0.365,15.8,60.26,27.9,4
P679974836f,134.676,92.3718,19.69,14.4,2.26677074,10,9.03829,,,,,,,,,,,,3.36282,4.2636,3.46682,11.4,98.898,0.069,0.139,57.4,,41.8,0,10.0283,36.0,0,CO,0.4066,0.312,61.5,25.3528,5.67548,5.76469,3.0,128.3,2.4,3.94979,12.1389,94.0,0.6897,0.298,3,1,,162.925,0.39,9.9,62.44,19.4,1
P307cead4af,111.747,94.8867,21.14,15.4,1.02702703,5,4.5201,1,12.99,6.052,1.5,0.638,6.8,11.3,64.0,8.8,8.86,3.0,4.40581,2.03798,3.88553,29.1,96.7695,0.02,0.133,51.0,3.88237,25.3,1,4.39947,30.0,0,IL,0.32,0.208,75.6,30.8438,0.114287,2.36149,7.2,103.8,2.7,2.52261,14.0625,,0.5743,0.561,7,2,0.638,214.722,0.231,16.7,53.57,26.3,2
Padf63a93ad,119.409,100.947,19.71,13.1,1.21999029,10,0.927904,,,,,,,,,,,,-0.720199,0.0421116,3.38926,18.7,105.625,0.038,0.148,45.5,,41.0,0,2.04874,27.0,0,TX,0.35,0.194,61.1,32.1185,1.6481,2.00663,3.7,109.5,2.5,3.25703,14.5185,96.6,0.4857,0.339,5,1,,136.621,0.468,14.8,52.93,24.2,1
P070f8d3585,97.933,109.482,22.28,3.7,0.23075326,3,-1.54576,,,,,,,,,,,,1.95998,0.345794,1.44655,15.9,109.53,0.329,0.88,52.4,,58.5,1,-2.63128,25.0,1,,0.3158,0.154,42.5,19.6296,-3.50574,-2.97707,8.2,98.8,5.2,0.641622,7.3333,,0.622,0.667,8,1,,97.791,0.179,20.4,54.71,19.8,2
P43b2e2aa2f,123.429,93.387,20.96,8.5,0.81476441,7,6.78101,1,3.558,-3.76,2.6,1.158,2.7,-8.2,11.0,0.9,3.85,1.6,3.85611,2.85286,4.13306,22.8,93.8,0.26,1.229,61.9,1.88963,28.5,0,7.32474,35.0,0,NJ,0.2273,0.062,77.6,31.2457,2.92491,4.47188,7.6,121.4,3.3,3.62248,14.6571,,0.6994,0.489,6,3,2.446,255.123,0.449,14.2,63.81,20.4,3
P155e770e32,117.064,106.47,22.56,13.3,2.27038124,12,3.66115,0,10.926,5.562,-2.0,-0.992,4.7,2.1,-0.5,5.7,3.32,3.7,0.491458,0.459905,3.05257,12.6,108.55,0.15,0.633,59.2,0.140319,49.5,1,3.26575,30.0,0,GA,0.4857,0.126,91.2,36.8387,3.16969,2.80585,3.1,120.4,2.9,3.60722,14.0,16.2,0.6316,0.48,4,4,1.195,208.591,0.394,10.3,61.54,17.0,3
Pa29e5f68db,141.148,93.3602,23.44,10.0,1.05888404,1,11.0027,1,3.333,0.693,2.9,1.319,1.0,-1.3,-1.3,0.1,0.38,1.3,5.39221,3.94806,4.55953,18.4,98.4497,0.414,3.057,67.8,6.93254,38.6,0,11.1014,35.0,0,MO,0.3816,0.183,83.1,34.4457,5.6105,7.1533,8.8,129.2,1.6,6.09645,19.2,76.4,0.795,0.67,8,5,0.713,259.605,0.147,11.2,68.43,22.3,4
P259fbebd69,118.865,99.7739,21.13,7.9,1.64705881,5,5.19844,1,21.729,4.24,1.3,1.666,12.2,-72.1,25.8,22.6,5.75,-0.1,2.35939,1.23557,2.25623,16.5,105.415,0.338,0.92,51.9,3.53198,41.7,1,3.55962,25.0,0,PA,0.4333,0.227,39.9,21.32,2.83905,2.32405,8.3,121.5,3.9,2.2186,7.24,67.2,0.5625,0.606,7,2,1.666,108.224,0.167,10.8,57.23,16.1,2
Pc0a66d6cca,126.218,113.957,23.52,11.6,1.09612311,12,1.97246,1,25.659,-1.07,3.8,3.276,6.8,17.9,36.3,8.0,8.11,12.9,-2.25232,-1.52024,1.95147,14.4,112.941,0.212,0.828,62.8,-4.82246,27.2,1,4.62738,29.0,0,TN,0.3922,0.131,84.6,33.3438,4.22478,6.14762,1.8,124.4,1.8,4.41978,19.5938,,0.6864,0.303,4,4,1.874,156.186,0.567,12.1,66.2,24.3,3
P495dd3afc8,138.446,96.4077,23.33,38.1,3.17469909,2,8.48581,1,4.428,-0.482,21.4,2.027,-6.1,-0.2,13.7,-0.5,-6.29,3.8,1.43119,2.505,4.11865,13.6,101.735,0.0,0.0,54.1,2.12798,16.0,0,9.28722,34.0,0,TN,0.45,0.181,83.9,33.8029,7.05462,6.78222,2.1,118.1,2.6,5.66673,19.2059,67.2,0.6408,0.445,2,4,1.911,201.222,0.374,11.1,55.08,29.2,4
P41ae7c3c75,129.527,92.9269,23.5,12.3,1.49088029,12,8.38395,1,14.207,-5.395,3.0,3.684,3.9,4.3,-2.8,9.4,4.0,-0.2,2.35138,3.07746,4.09845,10.8,99.908,0.265,0.737,54.7,1.66034,28.0,0,8.43221,38.0,0,MS,0.3833,0.144,72.2,30.4,6.03257,5.35474,4.5,121.3,1.9,4.19293,14.3684,,0.6591,0.316,3,5,1.352,212.534,0.541,13.1,57.65,20.6,4
Pf25d15a954,127.674,101.511,22.63,8.2,1.6249141,11,5.8561,1,31.327,2.671,-4.0,4.591,21.5,2.7,18.3,29.9,21.17,-0.2,0.705889,0.715957,2.92295,13.2,104.825,0.267,0.121,71.5,-0.185199,6.5,1,7.03194,33.0,0,NY,0.4667,0.122,72.5,29.0909,5.15021,6.31598,1.5,133.8,1.3,3.93187,11.0909,,0.8,0.061,4,4,1.726,151.674,0.817,10.9,72.16,14.2,3
P24c85e006b,127.825,97.5921,22.22,11.9,0.69045829,4,4.43795,0,3.307,-0.317,-3.2,-0.537,-7.1,1.6,12.2,-1.6,-6.4,4.5,2.17379,0.565077,3.97543,28.7,100.468,0.222,0.829,52.7,2.17576,26.3,0,6.24811,35.0,1,,0.4147,0.385,83.8,33.5114,2.26416,5.68303,9.4,110.1,2.4,4.42415,20.2,,0.6928,0.272,7,4,0.921,248.564,0.343,14.2,55.82,30.3,4
P855a9cc2ba,117.064,88.7596,23.32,24.0,1.53192034,3,8.14462,1,1.553,-6.269,9.7,2.621,-3.1,-0.3,-43.3,-6.1,-2.71,5.4,6.07088,4.13255,5.39703,24.6,95.0077,0.074,0.294,44.8,-1.22734,35.7,0,8.2094,17.0,0,IN,0.4327,0.418,46.9,36.9412,2.07373,4.07685,4.8,101.6,1.8,3.44688,17.1176,68.6,0.5062,0.325,4,4,3.036,149.167,0.257,16.2,49.95,28.0,4
P445f167264,118.378,93.0017,23.41,17.0,0.81578947,1,5.92587,0,5.479,6.331,-4.5,-0.911,-1.3,9.6,-7.2,4.6,0.58,0.4,5.74011,3.26076,2.99625,26.2,92.1341,0.22,1.032,52.1,0.820882,61.6,1,7.4321,31.0,1,,0.2736,0.396,57.5,22.9062,0.185762,4.17134,12.6,105.6,2.5,2.37639,12.1562,,0.6855,0.593,7,4,1.807,177.258,0.011,20.0,56.01,31.7,4
P49b4c451ec,124.985,93.3139,21.23,12.9,2.12502366,4,6.97787,1,6.839,-5.109,-8.8,2.512,4.9,3.2,5.3,5.5,4.15,0.6,1.63646,2.0424,3.99229,9.0,99.2421,0.099,0.211,57.4,2.73531,20.5,0,6.06758,38.0,1,,0.5,0.175,72.9,29.9105,5.34141,4.02519,2.0,121.3,2.6,3.65396,12.3684,94.8,0.5432,0.222,3,3,2.121,177.47,0.603,11.3,58.66,18.7,3
Pfc563b417e,122.495,114.828,23.07,26.2,1.06976897,5,0.657943,1,37.01,12.223,9.2,2.152,10.6,20.5,22.9,24.7,13.07,10.4,-2.71407,-1.19532,1.81993,10.2,113.083,0.078,0.25,51.1,-5.43484,51.3,1,2.8545,28.0,0,CA,0.4539,0.404,75.3,33.5862,3.37201,4.04982,3.0,109.6,3.3,3.9198,19.5862,,0.5948,0.309,5,4,1.854,137.786,0.287,16.8,59.02,30.9,4
P98436c11b0,109.705,87.6175,22.62,9.4,1.62848764,11,9.12719,1,-2.994,-2.571,-2.7,2.029,1.1,10.9,25.8,-1.7,1.87,-1.8,6.27379,6.00046,4.31414,11.4,95.8422,0.0,0.0,51.5,5.18619,50.9,0,6.69748,38.0,0,CA,0.3571,0.258,70.4,28.1526,2.8534,0.697017,6.0,116.4,3.2,1.94655,6.0,88.0,0.6094,0.393,4,4,1.345,207.867,0.35,16.6,56.32,12.2,4
P7fd9e8becb,107.006,91.0033,22.79,4.3,0.44439045,9,4.62717,0,9.791,-6.898,1.0,2.746,-1.6,58.8,9.5,9.8,1.91,1.8,5.11582,2.93042,2.54826,22.7,94.9744,0.468,1.314,54.8,3.16719,99.2,0,3.01528,35.0,1,,0.1176,0.135,45.0,18.2029,-0.488655,0.0848543,17.3,107.1,5.6,1.07656,5.6857,98.4,0.6147,0.865,8,5,-0.135,158.658,0.0,17.2,53.67,18.4,4
P07d140dc91,131.704,86.665,24.58,14.4,0.95943028,11,8.85051,0,4.406,-2.108,-1.1,-0.122,-1.9,1.8,-3.2,0.1,-0.07,2.0,5.28653,3.69404,4.66884,25.1,93.7948,0.172,0.676,54.3,5.6867,26.7,0,8.84596,34.0,0,VA,0.4649,0.496,74.6,30.1529,3.56398,5.15192,10.7,111.4,3.0,4.33878,17.4118,92.0,0.6897,0.378,7,5,0.57,241.852,0.126,14.8,57.1,28.3,4
P0a66817947,126.893,97.537,23.74,18.2,1.7639139,9,5.8182,0,1.18,4.178,0.1,-0.756,-1.1,-3.7,5.4,-0.2,-1.01,-1.1,0.860287,1.15979,4.02107,12.6,105.832,0.084,0.297,48.9,-0.60289,23.4,0,6.19038,37.0,0,MO,0.3445,0.221,84.6,34.0703,4.95791,5.03059,1.2,112.6,1.4,4.35834,17.2432,97.6,0.5725,0.243,3,5,1.658,215.735,0.535,13.5,53.36,24.0,4
Pe05466ea0a,114.45,91.5868,25.37,8.3,1.94446545,2,5.17368,1,-0.321,-5.439,-1.5,3.298,-2.4,-1.7,-28.1,9.9,-2.33,-11.1,3.55239,2.7283,3.29379,22.6,97.4706,0.197,0.353,48.5,-0.239124,42.6,1,4.37699,34.0,0,MA,0.24,0.127,60.9,24.8824,1.6213,1.64869,6.1,114.5,2.9,2.18572,7.4706,,0.5634,0.36,5,5,1.102,167.373,0.513,8.0,53.61,16.7,4
P6146f5260f,121.767,92.9026,23.27,10.4,0.88060526,3,7.55807,1,-6.937,-5.258,0.7,0.145,2.4,-4.0,-0.6,-9.5,-1.27,0.4,4.30072,3.06814,3.40205,21.9,103.047,0.261,1.054,56.3,-0.281732,46.8,0,6.16908,37.0,0,ND,0.4324,0.125,63.0,25.3892,3.25734,3.10094,7.3,112.1,4.2,2.79923,11.4595,,0.6909,0.559,6,5,2.104,208.667,0.315,18.2,58.8,20.6,4
Pc25108b74d,137.435,93.7188,23.82,10.2,0.64287496,8,8.59521,1,7.541,-1.087,2.1,2.993,0.0,5.4,4.4,3.3,0.38,-1.5,3.45811,1.89915,4.1301,25.5,100.761,0.14,0.618,58.5,0.881032,45.5,0,7.83191,34.0,1,,0.5079,0.358,78.2,31.6857,5.1371,5.93276,14.5,119.3,4.4,5.17132,15.7429,,0.7134,0.446,7,5,1.425,226.345,0.196,18.0,62.15,24.9,4
P8d3b3436aa,135.442,99.9752,23.35,26.4,1.91916134,2,6.01442,0,-10.414,-1.397,5.2,-2.312,-11.0,1.2,-3.5,-12.9,-9.1,1.1,-0.0912166,0.321122,3.53684,7.3,110.892,0.0,0.0,49.4,5.42136,47.8,0,5.96242,37.0,0,AL,0.4,0.131,80.1,32.2649,6.10564,5.64129,1.5,116.2,1.9,5.07811,18.6486,,0.4941,0.343,2,5,0.586,183.447,0.526,16.3,56.69,26.7,4
