pid,draft_year,status,slug,capture_ts,n_captures,n_rejected_postdraft,layout
Pfb151947b8,2000,ok,kenyonmartin,20000620001309,132,129,old
Pb9c8134dba,2000,ok,stromileswift,20000605005406,114,112,old
P70be92ee2a,2000,ok,dariusmiles,20000619111237,105,104,old
P7aebb4f3da,2000,ok,marcusfizer,20000617131235,93,91,old
Pe4182c4c9a,2000,ok,mikemiller,20000620093319,84,83,old
Pdaa5dc2ffe,2000,ok,dermarrjohnson,20000616232524,65,63,old
P0a16bf5dcd,2000,ok,chrismihm,20000619022444,61,60,old
P4d044e6517,2000,no_capture_before_draft,,,93,93,
P332366fd23,2000,no_content,joelprzybilla;joel-przybilla,,85,83,
Pf596e595fa,2000,ok,keyondooling,20000617094719,68,67,old
P2225ba1e79,2000,ok,jeromemoiso,20000619184708,79,76,old
Pa1cb69e2d5,2000,ok,etanthomas,20000604125718,65,63,old
Pbd1bd31363,2000,ok,courtneyalexander,20000619101258,57,52,old
P049a006ba4,2000,no_capture_before_draft,,,54,54,
Pf2b2bf7c90,2000,no_capture_before_draft,,,57,57,
P382ba08b06,2000,no_profile,,,0,0,
Pdfcccbc0ee,2000,no_capture_before_draft,,,57,57,
P180bfe573f,2000,ok,quentinrichardson,20000510084257,71,70,old
P5ea8063b82,2000,no_capture_before_draft,,,72,72,
P8b55924f31,2000,no_capture_before_draft,,,12,12,
P360a02c8f3,2000,no_capture_before_draft,,,60,60,
P8df0a8788c,2000,ok,donnellharvey,20000619151105,58,57,old
P22993a7ac8,2000,no_capture_before_draft,,,171,171,
P52ae6ebde1,2000,no_capture_before_draft,,,9,9,
P3ef49a42d2,2000,no_capture_before_draft,,,18,18,
Pa5a2a6e8b9,2000,name_mismatch,mamadoundiaye,,35,33,
P91ba0ccfb7,2000,no_capture_before_draft,,,8,8,
P8b719e2981,2000,no_capture_before_draft,,,43,43,
Pc3df7f8dbd,2000,no_capture_before_draft,,,55,55,
P39bae689b5,2000,no_capture_before_draft,,,13,13,
Pd5c75d3b01,2000,no_capture_before_draft,,,29,29,
P189ad0416e,2000,no_capture_before_draft,,,34,34,
Pefcb67dee7,2000,no_capture_before_draft,,,10,10,
P07fb065f28,2000,no_capture_before_draft,,,39,39,
P6c17983aad,2000,no_profile,,,0,0,
P0b8d4db24c,2000,no_capture_before_draft,,,33,33,
P1d1b852c8c,2000,no_capture_before_draft,,,47,47,
P98015d62ae,2000,no_capture_before_draft,,,47,47,
P620c88aaa1,2000,no_capture_before_draft,,,34,34,
P69d740b582,2000,no_capture_before_draft,,,32,32,
P9c1ee88716,2000,no_profile,,,0,0,
P65db320efe,2000,no_capture_before_draft,,,46,46,
Pfdb326aa01,2000,no_capture_before_draft,,,12,12,
Pd764197a9d,2000,no_profile,,,0,0,
P7903308993,2000,no_capture_before_draft,,,33,33,
P1c5dc0dbc6,2000,no_profile,,,0,0,
Paff659398c,2000,no_profile,,,0,0,
P1f7c85948b,2000,no_capture_before_draft,,,37,37,
P0e7eb7e056,2000,no_profile,,,0,0,
P497243f189,2000,ok,chrisporter,20000619044234,33,30,old
P8955b1a9c4,2000,no_capture_before_draft,,,11,11,
P9e0485e8f6,2000,no_profile,,,0,0,
Pd72f71c2bb,2000,no_profile,,,0,0,
P2864fd765b,2000,no_profile,,,0,0,
P530a84e49c,2000,no_profile,,,0,0,
P3cfed129a3,2000,no_capture_before_draft,,,8,8,
P8105ba296c,2000,no_capture_before_draft,,,9,9,
P7cf0118ef7,2000,no_profile,,,0,0,
P7b63dad40c,2000,no_capture_before_draft,,,15,15,
Pbc657442d8,2000,no_capture_before_draft,,,22,22,
Pa0da0f38dc,2000,no_profile,,,0,0,
P9a587a1a63,2000,no_profile,,,0,0,
P2899765f70,2000,no_capture_before_draft,,,21,21,
P1f84c6033c,2000,no_profile,,,0,0,
Pcb83527531,2000,no_profile,,,0,0,
P9aa2c80a45,2000,no_capture_before_draft,,,27,27,
Pd49ad433a6,2000,no_profile,,,0,0,
P1de330dcda,2000,no_capture_before_draft,,,11,11,
Pe7b575da0a,2000,no_capture_before_draft,,,11,11,
Pbcfa5eaec6,2000,no_profile,,,0,0,
P3f83cdea39,2001,ok,kwamebrown,20010625105832,128,127,old
Pc7c312fdc1,2001,ok,tysonchandler,20010624001520,79,78,old
Pff73e1eace,2001,ok,paugasol,20010604074652,89,88,old
Pe88af25410,2001,ok,eddycurry,20010625105604,67,66,old
P854c694553,2001,no_content,jasonrichardson;jason-richardson,,66,61,
P1d7e465328,2001,ok,shanebattier,20010602125206,83,79,old
Peca9b04dbf,2001,ok,eddiegriffin,20010614032132,61,57,old
P0fd2ff4395,2001,no_capture_before_draft,,,11,11,
Pac419c235c,2001,ok,rodneywhite,20010614031749,52,50,old
P704a5fd478,2001,ok,joejohnson,20010614031636,70,66,old
P0d7e76d154,2001,ok,kedrickbrown,20010617105511,50,49,old
P98f905fdef,2001,ok,vladimirradmanovic,20010617093530,51,49,old
Pdcd864f0fb,2001,ok,richardjefferson,20010614031449,53,48,old
P842a2f3c2e,2001,ok,troymurphy,20010602134756,57,52,old
P675a30c147,2001,no_content,stevenhunter,,43,39,
P563df84956,2001,no_content,kirkhaston;kirk-haston,,41,39,
P3a25271b04,2001,ok,michaelbradley,20010602140025,42,39,old
P75d87cd190,2001,ok,jasoncollins,20010602140227,53,50,old
Paf6a9c1c9e,2001,ok,zachrandolph,20010602135926,57,54,old
P2ee25c689c,2001,ok,brendanhaywood,20010410002951,77,72,old
P1bd862cc0f,2001,ok,josephforte,20010614033002,42,40,old
P9650bb1a40,2001,no_content,jerylsasser,,38,34,
Pcba63fe240,2001,no_capture_before_draft,,,8,8,
Pd4900db84d,2001,ok,raullopez,20010617154243,59,57,old
P4da2c7e178,2001,ok,geraldwallace,20001213131400,62,61,old
Pfcc31e3705,2001,ok,samueldalembert,20010602121027,51,46,old
P3ebb78aaf3,2001,ok,jamaaltinsley,20010602135937,43,39,old
P6dc3d3ca5e,2001,no_content,tony-parker-0;tonyparker;tony-parker,,111,109,
P2a8e69fc8a,2001,no_content,trentonhassell,,44,43,
P07655923d4,2001,ok,gilbertarenas,20010602124720,60,57,old
Pc0571f7238,2001,ok,omarcook,20010614024645,41,39,old
Pd3b6bf6d79,2001,no_profile,,,0,0,
Paeace7e70c,2001,ok,terencemorris,20010602133052,37,33,old
P989fbfa539,2001,no_content,brianscalabrine,,47,44,
Pe0dd44e42b,2001,no_content,jefftrepagnier,,48,44,
Pf532d918b8,2001,no_content,damonebrown,,44,42,
Paa277db6ca,2001,no_capture_before_draft,,,32,32,
P3d1a59b5a2,2001,no_content,earlwatson,,45,43,
P002581103b,2001,no_capture_before_draft,,,45,45,
P6d3c0c239e,2001,no_content,bobbysimmons,,52,50,
P5303425662,2001,ok,seanlampley,20010602121831,44,42,old
P0fee52cfc4,2001,ok,lorenwoods,20010602134655,52,44,old
P4f8c953cc8,2001,no_content,antonisfotsis,,46,44,
Pe0f44d3916,2001,ok,kenjohnson,20010602124701,40,34,wordpress
Pc5a3285209,2001,no_content,rubenboumtjeboumtje,,49,47,
P0a2d28a2d0,2001,no_profile,,,0,0,
Pc0e2cf5bcc,2001,no_capture_before_draft,,,12,12,
Pf65d71b77e,2001,no_content,kennysatterfield,,31,26,
P9aa7ef7a41,2001,ok,alvinjones,20010602134606,38,35,old
P666726f41f,2001,no_profile,,,0,0,
Pd1e82d8666,2001,no_capture_before_draft,,,12,12,
P820aca19f1,2001,no_profile,,,0,0,
Pf7459f37f3,2001,no_content,mauriceevans,,27,23,
Pa93cedf1ed,2001,no_profile,,,0,0,
Pbd83a701c7,2001,no_content,charliebell,,26,23,
Pca59ea1b39,2001,no_capture_before_draft,,,6,6,
P2c0a429f79,2001,no_profile,,,0,0,
Pa33e366fdf,2001,no_profile,,,0,0,
P759a9434cf,2001,no_profile,,,0,0,
P8fba680b01,2001,no_profile,,,0,0,
P6d016b475a,2001,no_profile,,,0,0,
P73f5726100,2001,no_capture_before_draft,,,8,8,
P0e7fc05f4f,2001,no_capture_before_draft,,,10,10,
P4caf77098c,2001,no_profile,,,0,0,
Pd06a43915a,2002,ok,yaoming,20011020025447,487,482,old
Pe929ebb536,2002,ok,jaywilliams,20020608002753,47,46,old
P1199724869,2002,ok,mikedunleavy,20020207200456,55,49,old
P979bc77e15,2002,ok,drewgooden,20020608001154,54,47,old
Pc692096d48,2002,no_capture_before_draft,,,12,12,
Pa08cb88c9e,2002,ok,dajuanwagner,20020607235330,49,43,old
P634aaac9d4,2002,no_capture_before_draft,,,11,11,
P3d9db1cda1,2002,ok,chriswilcox,20020407143843,51,45,old
P6031807405,2002,ok,amarestoudemire,20011021153328,53,50,old
P01fc763e95,2002,no_content,caronbutler,,51,45,
P91e42fff83,2002,ok,jaredjeffries,20010803115748,50,46,old
P7662bd9a71,2002,ok,melvinely,20020608012534,54,46,old
Pb7f87f6748,2002,ok,marcushaislip,20020608010537,54,52,old
P540f972282,2002,no_capture_before_draft,,,13,13,
P33f4d69488,2002,ok,bostjannachbar,20020609072811,54,50,old
Pc0e29b5887,2002,no_content,jiriwelsch,,47,43,
P5656ae84e7,2002,ok,juandixon,20020608003844,43,39,old
P792efcc523,2002,ok,curtisborchardt,20020607234705,45,43,old
P59cd2b2d22,2002,no_content,ryanhumphrey,,42,36,
P71d533551f,2002,ok,kareemrush,20020407232543,54,46,old
P4c416f9cab,2002,ok,qyntelwoods,20020608203043,41,38,old
P0459b830f2,2002,ok,caseyjacobsen,20020607232819,48,41,old
Pd2dc1d3e0e,2002,ok,tayshaunprince,20020608210210,77,70,old
P357471422c,2002,no_capture_before_draft,,,41,41,
Pb74259d44e,2002,ok,frankwilliams,20020608002023,48,42,old
P33c766f164,2002,no_content,johnsalmons,,46,43,
Pd4f1d19d77,2002,ok,chrisjefferies,20020407020300,41,38,old
P42dd9e15a4,2002,ok,dandickau,20011214024244,40,39,old
P4cd866005e,2002,no_content,rogermason,,35,32,
Pfdab72198e,2002,no_content,robertarchibald,,34,32,
P70ecb2ee9d,2002,ok,vincentyarbrough,20020408090910,43,37,old
P780ecd00c5,2002,no_content,dangadzuric,,51,46,
P2abf5d1b69,2002,ok,carlosboozer,20020609053415,56,49,old
P7d55637f90,2002,ok,davidandersen,20020607235322,34,33,old
P39c99a28df,2002,no_content,titomaddox,,38,34,
Pe79941522f,2002,no_content,juancarlosnavarro,,48,42,
P5635d18ecc,2002,no_profile,,,0,0,
Pe961cc9c52,2002,no_capture_before_draft,,,11,11,
P47eee57e35,2002,no_content,lonnybaxter,,44,37,
P3514cc9b35,2002,no_content,mattbarnes,,36,31,
P71645345d7,2002,ok,jamalsampson,20020608002901,43,39,old
P021e6add75,2002,no_content,chrisowens,,33,30,
P830efff813,2002,no_capture_before_draft,,,24,24,
Pdacee2a50f,2002,no_content,rasualbutler,,48,43,
P3769bd015c,2002,no_content,tamarslay,,54,46,
P4adcc58a26,2002,ok,luisscola,20020608005917,48,43,old
P648b9117f8,2002,no_content,randyholcomb,,43,36,
Pebd90a92ff,2002,no_profile,,,0,0,
P187b6721ca,2002,no_profile,,,0,0,
P6d9b6a98b1,2002,no_profile,,,0,0,
P85381afe4a,2002,no_profile,,,0,0,
P2ca94b8a14,2002,no_profile,,,0,0,
P3c40dc7411,2002,no_content,jrbremer,,33,32,
Pe932df1062,2002,no_content,predragsavovic,,27,25,
P83519063cc,2002,no_capture_before_draft,,,6,6,
Pfe4a1d82f4,2002,no_capture_before_draft,,,8,8,
P396b44b337,2002,no_capture_before_draft,,,10,10,
Pa3f1da9bab,2002,no_profile,,,0,0,
P98207c2747,2002,no_profile,,,0,0,
Pcf7f47cd26,2002,no_capture_before_draft,,,25,25,
P4b934e1435,2002,no_profile,,,0,0,
Pca9a20b4db,2002,no_capture_before_draft,,,11,11,
Pe09c2486c8,2002,no_content,adamharrington,,35,28,
Pd72acae20f,2002,ok,reggieevans,20020610075730,38,31,old
P797b6b2deb,2002,no_profile,,,0,0,
P06b92eaa32,2002,no_profile,,,0,0,
Pd51bbef7c1,2002,ok,marcustaylor,20020608010839,40,31,old
Pb3ff680bd6,2002,ok,rodgrizzard,20020207203124,31,23,old
Pbc5a0470c9,2003,ok,lebronjames,20030401111138,230,223,old
P014b6ed928,2003,ok,darkomilicic,20030604042050,61,55,old
Pae0e6be256,2003,ok,carmeloanthony,20030207114540,86,79,old
Peab571b95d,2003,ok,chrisbosh,20030604041108,64,55,old
P39c1b5b439,2003,ok,dwyanewade,20030604044712,59,53,old
P01056a0f18,2003,ok,chriskaman,20030604041134,56,52,old
P7feaaeffcb,2003,ok,kirkhinrich,20030604032430,63,57,old
P0efa2b4f7d,2003,no_capture_before_draft,,,26,26,
P3d283763c2,2003,ok,mikesweetney,20030604040707,46,40,old
P9dc8436179,2003,ok,jarvishayes,20030416203227,45,39,old
Pc5cf3e8f14,2003,ok,mickaelpietrus,20030601092211,54,47,old
Pced63c164c,2003,ok,nickcollison,20030416151934,50,37,old
P64b1bc7766,2003,ok,marcusbanks,20030604035136,47,45,old
P3c6c730bf2,2003,ok,lukeridnour,20030604034056,49,45,old
Pace4fe8116,2003,ok,reecegaines,20030604041247,47,36,old
P539180f113,2003,ok,troybell,20030604043031,51,42,old
P5e97ce9bc9,2003,ok,zarkocabarkapa,20030604032227,36,35,old
P37455198a4,2003,ok,davidwest,20030604041530,50,38,old
Pa526a12aa4,2003,no_capture_before_draft,,,13,13,
Pb7edd3ead7,2003,ok,dahntayjones,20030416201519,47,41,old
P38d9dee28f,2003,ok,borisdiaw,20030416195219,52,46,old
P53313a94c2,2003,ok,zoranplaninic,20030608163603,35,32,old
P5e60e1df8d,2003,ok,travisoutlaw,20030604042722,50,41,old
Pc441e97a64,2003,ok,briancook,20030604035705,56,43,old
P6294004747,2003,ok,carlosdelfino,20030604040532,52,45,old
P3dd5c6b05b,2003,no_content,ndudiebi,,42,38,
Pd0fb9bca1b,2003,ok,kendrickperkins,20030604032928,46,38,old
Pd8afdd28b5,2003,ok,leandrobarbosa,20030604034544,45,43,old
P82d1799627,2003,ok,joshhoward,20030604033210,62,53,old
Pf4d331b9a5,2003,ok,maciejlampe,20030417054315,46,40,old
P47846f7398,2003,ok,jasonkapono,20030608164806,61,46,old
P08c56d3590,2003,ok,lukewalton,20030607021039,63,57,old
Pa3bf9b334b,2003,ok,jeromebeasley,20030604043454,39,36,old
P4649b7d232,2003,no_content,travishansen,,33,30,
P62fd3b7dd9,2003,ok,steveblake,20030608170539,45,35,old
P9827437e3d,2003,ok,slavkovranes,20030622203756,40,36,old
Pa2e0858910,2003,no_content,derrickzimmerman,,27,22,
Pe4a1b20238,2003,no_capture_before_draft,,,11,11,
Pa59b169e09,2003,no_capture_before_draft,,,12,12,
P3a913af04c,2003,ok,keithbogans,20030608162908,53,42,old
P624e80554f,2003,ok,mattbonner,20030605105029,37,28,old
P554dd6632a,2003,ok,mauricewilliams,20030416150948,50,41,old
P9f79255649,2003,ok,jameslang,20030604043040,43,39,old
Pce38c03d45,2003,no_content,jamesjones,,36,34,
P3e7075c22e,2003,ok,kylekorver,20030604033654,48,44,old
P1f926eb06b,2003,no_content,brandonhunter,,36,35,
P5895ae6315,2003,no_profile,,,0,0,
Pdbacaefe1b,2003,no_capture_before_draft,,,6,6,
P3b6ec2df2f,2003,no_profile,,,0,0,
Pce9ab1622f,2003,no_profile,,,0,0,
Pb3905915d4,2003,no_capture_before_draft,,,11,11,
Pf436b2be04,2003,no_content,theronsmith,,33,26,
Pd073d30524,2003,no_content,udonishaslem,,39,31,
Ped90afeb58,2003,no_profile,,,0,0,
P7d6aa2dfe0,2003,ok,brittonjohnsen,20030608165216,40,30,old
Pae24459193,2003,no_content,ronalddupree,,27,19,
P05a2123919,2003,no_profile,,,0,0,
Pbd99bc4676,2003,no_capture_before_draft,,,10,10,
P06d8dc5829,2003,no_profile,,,0,0,
P78dd3f3917,2003,no_content,mattcarroll,,23,21,
P769efab0d3,2003,no_capture_before_draft,,,7,7,
P4be402ea04,2003,no_profile,,,0,0,
P3070bdd73b,2003,no_profile,,,0,0,
P85bb3eb8b9,2003,no_content,marquisdaniels,,42,35,
P8bc3dd7f6c,2003,no_content,joshdavis;josh-davis,,31,21,
P26a739545e,2003,no_content,carlenglish,,25,21,
Pc1693478f0,2003,ok,dougwrenn,20030608164519,24,18,old
P18458ff2ec,2003,no_content,erazemlorbek,,44,36,
Paaef13df6e,2003,no_content,jonathanhargett,,19,10,
P33f86fa27f,2003,ok,marioaustin,20030604034811,35,25,old
P78473875c4,2003,ok,mauricewilliams,20030416150948,50,41,old
P42e64d32a8,2003,ok,rickrickert,20030604041336,34,25,old
P2cb7a6fa13,2003,no_content,ronaldblackshear,,23,18,
P2631037f25,2003,no_profile,,,0,0,
P269736d407,2004,ok,dwighthoward,20040624100939,98,81,old
Pfb5ad97400,2004,ok,emekaokafor,20040624101440,92,66,old
Pec20f0f060,2004,ok,bengordon,20040622205233,69,46,old
Pd353deb783,2004,ok,shaunlivingston,20040624152857,78,56,old
P5246294b22,2004,ok,devinharris,20040624093425,54,41,old
P6292223fd6,2004,ok,joshchildress,20040624113549,56,34,old
P8abebd0da5,2004,ok,luoldeng,20040624130040,91,74,old
Pcdb1e8afaa,2004,ok,rafaelaraujo,20040622154958,62,42,old
Pff029e3151,2004,ok,andreiguodala,20040624043516,85,64,old
P977a8945dd,2004,ok,lukejackson,20040624123710,56,38,old
P5c0fad1503,2004,no_content,andrisbiedrins;andris-biedrins,,65,48,
P679159f4f1,2004,ok,robertswift,20040624150125,47,38,old
P6e6444ed0f,2004,ok,sebastiantelfair,20040623105754,71,47,old
Pcca6045f01,2004,ok,krishumphries,20040623223042,49,35,old
P67b7122a99,2004,ok,aljefferson,20040624035319,63,48,old
P44f5111142,2004,no_content,kirksnyder,,57,39,
P25c05d7b38,2004,ok,joshsmith,20040624114521,79,61,old
P0d50e77b95,2004,ok,jrsmith,20040624115701,57,48,old
Pc9a523c1e4,2004,ok,dorellwright,20040624095619,54,48,old
P0b1f22f2d4,2004,ok,jameernelson,20040624110843,60,35,old
P0685226773,2004,no_content,pavelpodkolzin,,4,0,
Pe4a9ff24c9,2004,no_profile,,,0,0,
Pbc9cc4070d,2004,no_profile,,,0,0,
P0ad01302af,2004,ok,delontewest,20040624073051,47,31,old
Pe6c8b117c8,2004,ok,tonyallen,20040624154838,34,25,old
P6547eb6540,2004,no_content,kevinmartin,,58,38,
P1b3889c122,2004,no_profile,,,0,0,
P7aeaf13cc2,2004,ok,benoudrih,20040621203045,45,31,old
P3dd4b68d3d,2004,ok,davidharrison,20040624071332,41,27,old
P079efef655,2004,ok,andersonvarejao,20040624040444,42,26,old
Pc02213b2fe,2004,no_content,jacksonvroman,,48,34,
Pffd0721d82,2004,no_profile,,,0,0,
P984d62c606,2004,no_content,lionelchalmers,,28,24,
Pbc201d669f,2004,ok,dontasmith,20040621233841,29,22,old
P8eebd87e26,2004,ok,andreemmett,20040624041608,50,37,old
Pcc92138fb2,2004,no_content,antonioburks,,38,28,
Paf7b3d5c90,2004,no_profile,,,0,0,
Pb3e080e381,2004,ok,chrisduhon,20040624064716,56,37,old
P8438cd9418,2004,ok,justinreed,20040609164928,59,41,old
P20571734e6,2004,no_content,trevorariza,,43,24,
P46af6c0052,2004,no_content,bernardrobinson,,51,34,
P92a5884e77,2004,no_content,haseung-jin,,66,47,
Pd2c0348ebe,2004,ok,papesow,20040619174650,58,46,old
Pfa91aaf1ef,2004,ok,vassilisspanoulis,20040609235342,42,35,old
Pe4ea2d8948,2004,no_content,mattfreije,,40,30,
Pf2b6b60b16,2004,no_content,luisflores,,47,36,
P379acc01ca,2004,no_profile,,,0,0,
Pc7cce81961,2004,no_profile,,,0,0,
P8176cc6d95,2004,ok,mauricebaker,20040603134749,29,12,old
P7d5e80b812,2004,no_content,quintonross,,13,10,
Pd53814d6fa,2004,no_content,yutatabuse,,9,4,
P6ce52469e7,2004,ok,brandinknight,20040609142425,21,11,old
P35d8517b9d,2004,no_profile,,,0,0,
Pd6e783f74c,2004,ok,horacejenkins,20040603223904,30,12,old
P27d4bedf9b,2004,no_content,tonybobbitt,,33,20,
P51ef89c5e3,2004,no_content,andresnocioni,,21,11,
P391abc2490,2004,no_profile,,,0,0,
P8cdc1bb5f1,2004,no_profile,,,0,0,
P80665441e6,2004,ok,jamesthomas,20040604213958,32,17,old
P2b413e3467,2004,no_profile,,,0,0,
P16796cf3ab,2004,no_profile,,,0,0,
P23c2e6b3e7,2004,ok,andrebarrett,20040615091231,34,16,old
P868c4004ba,2004,no_profile,,,0,0,
P630cc033c0,2004,ok,jackiebutler,20040624104513,43,29,old
P34cc8e28e0,2004,no_profile,,,0,0,
Pddd42c77c5,2004,no_content,jaredreiner,,35,22,
P099a8d0c1c,2005,ok,andrewbogut,20050625011833,125,78,old
P3470a61a00,2005,ok,marvinwilliams,20050626023948,160,109,old
P5afd5b991d,2005,ok,deronwilliams,20050626005844,131,91,old
P5e4491e5c3,2005,ok,chrispaul,20050626001833,182,125,old
Pc047806c80,2005,ok,raymondfelton,20050625004803,97,51,old
Pf804162018,2005,ok,martellwebster,20050627012034,61,39,old
P572a4194e6,2005,ok,charlievillanueva,20050627005522,74,39,old
P42d0d6de9a,2005,ok,channingfrye,20050626000022,88,48,old
Pcb4360a784,2005,ok,ikediogu,20050625033040,62,32,old
Pff47b96114,2005,ok,andrewbynum,20050628012331,54,44,old
P2f15d5867f,2005,no_content,yaroslavkorolev,,36,26,
P8a3b7b6860,2005,ok,seanmay,20050625013646,65,35,old
P9f246cdbe1,2005,ok,rashadmccants,20050621081042,86,44,old
Pf4d4553b6f,2005,no_content,antoinewright,,80,39,
Pc295aab61a,2005,ok,joeygraham,20050627234518,39,26,old
P471bec0288,2005,ok,dannygranger,20050627010632,63,33,old
P81f3558def,2005,ok,geraldgreen,20050627232144,86,48,old
Pdd972253d5,2005,ok,hakimwarrick,20050625030632,76,36,old
P959d20dcac,2005,ok,juliushodge,20050626013035,68,39,old
P9cbbbfe0cc,2005,ok,naterobinson,20050612020216,45,28,old
Pa4dad52ff4,2005,ok,jarrettjack,20050624233454,59,29,old
P311b5f6b41,2005,ok,franciscogarcia,20050625022713,58,27,old
P6f59c256f3,2005,ok,lutherhead,20050626014704,46,36,old
P5ea12f1777,2005,ok,johanpetro,20050624235256,67,25,old
P17786d3599,2005,no_content,jasonmaxiell,,56,35,
Pd11ab06c36,2005,no_profile,,,0,0,
P3e3a854ff5,2005,ok,ianmahinmi,20050416011047,48,45,old
P8c537f5a4d,2005,ok,waynesimien,20050623024814,84,42,old
Pe68742d859,2005,ok,davidlee,20050614000720,69,38,old
P13a7a5112c,2005,ok,salimstoudamire,20050616030857,50,25,old
Pdb057d444b,2005,ok,danielewing,20050601000145,29,24,old
P690d8b352a,2005,ok,brandonbass,20050628014132,49,23,old
P19de9513b3,2005,ok,cjmiles,20050624002742,47,36,old
Pc6a39f466a,2005,ok,ersanilyasova,20050623010929,35,24,old
Pd382320a3c,2005,no_content,ronnyturiaf,,60,29,
Peb2d46202e,2005,no_content,travisdiener,,31,25,
P83f985b4bd,2005,no_profile,,,0,0,
P74b9613d69,2005,ok,montaellis,20050616023044,50,37,old
Pce1d0d3699,2005,no_profile,,,0,0,
P01bc9a886e,2005,ok,christaft,20050626003835,87,29,old
P6b0e9b0b2a,2005,ok,mileilic,20050626025632,33,20,old
P11475d8eed,2005,ok,martynasandriuskevicius,20050626022235,89,32,old
Pf72d9be4b9,2005,no_profile,,,0,0,
P43e7adb565,2005,no_content,braceywright,,45,19,
Pdacd6ab94d,2005,no_profile,,,0,0,
P63a21fbef6,2005,ok,andrayblatche,20050625010130,60,36,old
P74b71b0d31,2005,no_content,ryangomes,,45,26,
P83f12f36b1,2005,no_content,robertwhaley,,42,24,
P1378011126,2005,no_profile,,,0,0,
P2b78092e41,2005,ok,dijonthompson,20050612012304,61,27,old
Pbb4d6101de,2005,no_content,lawrenceroberts,,45,23,
P1dfb3826fd,2005,no_content,amirjohnson,,38,29,
P38dadf836a,2005,no_content,marcingortat,,25,19,
P0820723beb,2005,no_content,urosslokar,,49,22,
Pb5af3844f5,2005,no_content,alexacker,,21,19,
P927dcf71a8,2005,no_profile,,,0,0,
Pf4d757d073,2005,no_content,arvydasmacijauskas,,11,3,
P5840594df8,2005,no_profile,,,0,0,
P5b1d935a26,2005,no_content,donelltaylor,,17,13,
Pc067530e3e,2005,ok,shavlikrandolph,20050405005425,42,15,old
P21b2b49a34,2005,no_content,denggai,,41,14,
Pb87f242f46,2005,no_content,rawlemarshall,,10,7,
Pd650e439a2,2005,ok,alananderson,20050610000711,48,16,old
P5104e01e75,2005,no_content,eddiebasden,,11,8,
P32b8c3a5cb,2005,no_profile,,,0,0,
Pbe0a02c2fd,2005,ok,mattwalsh,20050405203631,41,15,old
Pa68189cdce,2005,ok,anthonyroberson,20050405164817,40,16,old
Pef98a54ad0,2005,no_content,lukeschenscher,,16,9,
P3928bad8a7,2005,ok,willbynum,20050406060606,37,11,old
Pb945050559,2005,no_content,dwaynejones,,15,13,
Pf0c178cb1c,2005,no_profile,,,0,0,
P7f2c8eb929,2005,no_profile,,,0,0,
Pd7ea309dee,2005,no_profile,,,0,0,
P16dd82b034,2005,no_profile,,,0,0,
Pc1044ed1f5,2005,no_content,sharrodford,,36,17,
P403a83bdf0,2005,no_content,aaronmiles,,38,11,
Pdf59a363f3,2005,no_profile,,,0,0,
P1259ebdf13,2005,no_profile,,,0,0,
P55b27de869,2005,no_capture_before_draft,,,1,1,
Pa09c3091c5,2005,no_content,andreowens,,3,0,
P0a4d4ad000,2005,no_profile,,,0,0,
Pf7c6d819f2,2005,no_profile,,,0,0,
P023105521e,2005,no_content,joshpowell,,14,3,
P063b0ea350,2005,no_profile,,,0,0,
P4abddfb1a4,2005,ok,earlbarron,20050404231711,29,14,old
P0ad0c7ed95,2005,no_profile,,,0,0,
P26b57d2aae,2005,no_content,sarunasjasikevicius,,11,5,
Pbd8640195d,2005,no_profile,,,0,0,
Pf1999192da,2005,no_content,chuckhayes,,30,11,
P3914f363fb,2005,no_content,dejiakindele,,8,7,
P8b388e1924,2005,ok,johngilchrist,20050612014844,51,18,old
P6c71d953b6,2005,ok,kennedywinston,20050622050949,49,26,old
Pf747d30e9b,2005,no_content,olufamutimi,,26,8,
Pc378586c43,2005,ok,pierrepierce,20050407161926,39,15,old
P485a20a47a,2005,ok,seanbanks,20050610003019,29,10,old
Pff1fab2e32,2006,ok,andreabargnani,20060615211714,209,139,old
P27f732ca1a,2006,ok,lamarcusaldridge,20060612224017,193,129,old
P49164b4255,2006,ok,adammorrison,20060615211435,220,144,old
Pd31d743729,2006,ok,tyrusthomas,20060615211411,173,124,old
P91b09695de,2006,ok,sheldenwilliams,20060612223939,178,102,old
Pa1953f4a95,2006,ok,brandonroy,20060615211225,184,134,old
Pf919ba1bb3,2006,ok,randyfoye,20060615211213,135,105,old
P4634e39421,2006,ok,rudygay,20060615210344,219,139,old
P4b8155700b,2006,ok,patrickobryant,20060615211750,126,95,old
P05061c84a0,2006,ok,mouhamedsene,20060615211523,28,7,old
P14d000eef5,2006,ok,jjredick,20060615210456,191,107,old
P4dc7399d2c,2006,ok,hiltonarmstrong,20060615211828,88,59,old
P40fd812f54,2006,ok,thabosefolosha,20060615211816,143,103,old
P058ee51b71,2006,ok,ronniebrewer,20060615211547,123,70,old
P54e5c21a96,2006,ok,cedricsimmons,20060615211626,86,66,old
P78afb3722d,2006,ok,rodneycarney,20060615211536,151,104,old
Pd47bfc21b1,2006,ok,shawnewilliams,20060615211803,102,75,old
Pe056071397,2006,ok,oleksiypecherov,20060612223913,117,97,old
Pe5c2b5692d,2006,ok,quincydouby,20060615211400,89,76,old
