pid,source_season,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
P280da25d92,2017,34.0,78.1,16.5,44.5,50.26,1.4,8.3,19.9,16.6,70.0,83.0,0.843,28.0,100.0,0.28,60.0,165.0,0.364,0.0,1.5,31.3,1.2,2.19998643,11.0,34.0,18.0,65.0,0.0,1.0,32.1765,0.3824,2.2941,3.2353,0.8235,0.0,9.0,23.222450376454482,74,0.6226415094339622,20.28408821437041,-3.78408821437041,53.85720891629121,-3.5972089162912155,13.134408347166232,6.765591652833766,6.5417595447000245,-5.141759544700024,14.764145126867442,-6.464145126867441,1.6570073511975338,-0.15700735119753384,2.3626274602798203,-2.3626274602798203,8,1,1,3,0.6818181818181818,1.130681818181818,-0.009099999999999931,3.735178561424913,1.4500000000000002,8.149999999999999,0.8699999999999974,3.1499999999999995,-1.1999999999999993,0.35,0.0,20.0,0.024499999999999966,1.0
P518109d62a,2017,34.0,50.8,19.7,60.0,61.09,14.4,16.7,4.8,18.7,55.0,88.0,0.625,102.0,173.0,0.59,4.0,7.0,0.571,2.7,1.3,48.9,4.7,0.40908738,88.0,120.0,13.0,52.0,24.0,30.0,20.4706,2.6765,3.0882,0.5294,0.4706,0.5,7.9706,20.815879534565365,81,0.03888888888888889,19.88826541972835,-0.18826541972834931,54.01793809841905,7.072061901580952,12.91376085504342,-8.11376085504342,5.820953017145402,8.5790469828546,13.36724560231574,3.3327543976842584,1.9934313070585614,-0.6934313070585614,3.096125584502338,-0.3961255845023377,7,1,1,3,0.7017543859649122,0.2436548223350254,-0.03327000000000009,2.8053977310825875,3.3999999999999986,7.199999999999996,13.340000000000003,0.2999999999999998,7.199999999999999,0.19999999999999996,0.5,-3.0,0.08699999999999997,0.0
P42302cf51e,2017,32.0,81.5,25.1,52.9,59.24,3.9,9.1,22.6,18.5,152.0,191.0,0.796,135.0,248.0,0.544,33.0,101.0,0.327,1.2,1.8,54.7,3.3,1.2907163,107.0,160.0,27.0,85.0,10.0,12.0,32.8438,1.0312,2.7812,3.4688,1.0625,0.375,16.2812,21.32785763175907,77,0.28939828080229224,18.67670250896057,6.423297491039431,54.55829868578256,4.681701314217442,13.250704898446834,9.349295101553167,5.099713261648745,-1.199713261648745,13.872974910394264,-4.7729749103942645,1.4895340501792116,0.31046594982078846,2.505304659498208,-1.3053046594982078,6,2,1,3,0.6976744186046512,1.158974358974359,0.4712400000000002,4.184966316134115,1.8000000000000007,19.799999999999997,-0.7899999999999991,7.500000000000002,1.3999999999999986,0.0,-1.5000000000000002,8.0,0.04800000000000004,0.0
P9f172daeb6,2017,30.0,92.8,37.1,53.3,58.09,1.9,9.7,31.2,17.6,195.0,238.0,0.819,173.0,337.0,0.513,121.0,328.0,0.369,0.0,1.1,35.8,2.2,1.07587396,111.0,197.0,62.0,140.0,0.0,0.0,36.8438,0.6875,3.7812,4.875,0.8125,0.0,29.9688,22.072553045859,69,0.4932330827067669,16.032989437484645,21.067010562515357,55.911994595922366,2.1780054040776378,6.839253254728567,24.36074674527143,5.125300908867599,-3.2253009088675992,12.840260378285432,-3.140260378285433,1.424048145418816,-0.324048145418816,1.4919921395234585,-1.4919921395234585,6,1,0,3,0.34375,1.6774193548387095,1.3833900000000008,4.485223649031907,7.9,2.4499999999999957,-0.7299999999999969,7.699999999999999,0.10000000000000142,-0.3999999999999999,-0.15,65.0,0.015499999999999958,1.0
P70f8b46029,2017,31.0,53.5,15.4,51.3,53.79,3.8,11.0,13.9,21.1,30.0,44.0,0.682,45.0,80.0,0.563,22.0,72.0,0.306,3.0,2.0,28.9,4.1,1.40000002,38.0,56.0,7.0,24.0,16.0,17.0,21.6176,0.8235,2.1765,1.6471,0.7059,0.6176,6.5294,22.29158110882957,76,0.47368421052631576,20.580140239764756,-5.180140239764755,56.31672246098167,-2.5267224609816736,14.324564578149738,-0.424564578149738,6.974010404885772,-3.174010404885772,14.071906808414385,-3.0719068084143846,1.3355123275277085,0.6644876724722915,1.6577471160370958,1.3422528839629042,6,2,2,3,0.9803921568627452,0.6289592760180995,-0.17433999999999994,2.596143818023358,-2.700000000000001,-10.0,11.18,-3.5999999999999996,-8.799999999999997,0.8999999999999999,0.8999999999999999,30.0,0.121,0.0
P1f842c307e,2017,25.0,58.0,17.6,53.6,56.2,3.3,10.1,5.4,12.6,34.0,40.0,0.85,53.0,100.0,0.53,53.0,147.0,0.361,0.5,1.2,16.2,2.4,0.7333333,33.0,49.0,20.0,50.0,1.0,2.0,29.92,0.84,2.84,0.88,0.64,0.16,11.96,20.88158795345654,79,0.5951417004048583,20.022430964237213,-2.4224309642372113,54.73217971933003,1.4678202806699758,14.068175645088278,-8.668175645088278,5.232593933906745,-1.9325939339067455,13.184925305568132,-3.0849253055681327,1.4149841557265734,-0.21498415572657348,2.3307152557718434,-1.8307152557718434,6,1,1,2,0.5,0.3970588235294118,-0.14879999999999996,3.156536256698662,-1.5,-24.900000000000006,6.590000000000003,1.4000000000000004,-0.9000000000000004,0.3999999999999999,0.3,-94.0,0.08499999999999996,0.0
Pa34ab286f7,2017,32.0,81.2,28.4,50.4,55.83,1.0,11.6,25.6,19.7,136.0,172.0,0.791,121.0,228.0,0.531,57.0,182.0,0.313,0.5,2.0,42.0,2.2,1.21001221,87.0,126.0,34.0,102.0,0.0,0.0,32.0909,0.2727,3.3333,3.6667,1.0909,0.1515,16.8485,22.327173169062284,75,0.44390243902439025,18.05121776504298,10.348782234957017,55.5492406876791,0.280759312320896,12.144006685768865,13.455993314231137,5.81583094555874,-4.81583094555874,12.980539637058262,-1.3805396370582628,1.4591212989493791,0.5408787010506209,2.7079035339063995,-2.2079035339063995,7,0,1,3,0.78125,1.2367149758454108,0.4897199999999998,4.076253651247743,2.299999999999997,-1.5999999999999943,-0.14999999999999858,-3.099999999999998,1.3000000000000007,-0.2999999999999998,0.09999999999999998,-1.0,-0.07599999999999996,0.0
P334022cd7d,2017,26.0,25.4,17.1,60.8,64.72,10.3,19.1,5.0,24.6,23.0,28.0,0.821,45.0,74.0,0.608,0.0,0.0,0.0,2.4,0.3,37.8,6.1,0.3600624,33.0,41.0,12.0,33.0,6.0,7.0,12.6154,1.1154,2.2692,0.3462,0.0769,0.3077,4.3462,20.859685147159478,80,0.0,19.882736087689715,-2.782736087689713,54.37687394603711,10.34312605396289,13.49392917369309,-8.49392917369309,4.7250000000000005,5.575,12.491062394603711,6.6089376053962905,1.4483979763912311,-1.148397976391231,2.1031829679595284,0.2968170320404715,7,1,1,1,0.38028169014084506,0.1953125,-0.42687999999999976,2.764549876418895,,,,,,,,,,
P097ac7e3e1,2017,32.0,57.4,22.4,57.1,61.07,13.7,29.6,4.0,15.7,90.0,125.0,0.72,125.0,219.0,0.571,0.0,0.0,0.0,7.5,0.9,57.1,6.0,0.31112216,90.0,129.0,35.0,92.0,29.0,32.0,23.0312,2.6875,6.4688,0.4375,0.375,1.5,10.625,22.97056810403833,84,0.0,19.46771351107094,2.9322864889290585,54.0106552191595,7.059344780840497,14.301513782196112,-10.301513782196112,4.12092182557614,9.57907817442386,11.319927699954812,18.28007230004519,1.581744238590149,-0.681744238590149,1.4863533664708537,6.013646633529146,6,2,2,3,1.2,0.23952095808383234,0.26567999999999986,3.482122973005064,2.599999999999998,13.199999999999996,3.780000000000001,2.0,-4.100000000000001,-0.09999999999999998,0.20000000000000018,0.0,-0.030000000000000027,0.0
P55d017c927,2018,35.0,82.5,26.2,62.5,64.98,13.5,28.2,10.2,13.1,140.0,191.0,0.733,264.0,416.0,0.635,12.0,35.0,0.343,6.1,1.0,42.4,2.8,0.82611341,185.0,229.0,79.0,187.0,87.0,89.0,33.4857,3.3714,8.2,1.6286,0.5714,1.8857,20.1143,19.857631759069132,85,0.07760532150776053,18.539932885906044,7.660067114093955,57.78845158197507,7.1915484180249365,13.513974113135191,-3.313974113135192,4.469990412272293,9.030009587727708,11.735642377756474,16.464357622243526,1.5061840843720042,-0.5061840843720042,1.6736337488015343,4.426366251198465,5,2,1,1,1.868421052631579,0.7234042553191489,0.9287600000000001,3.8537441076963637,,,,,,,,,,
P42b9d239c3,2018,33.0,74.8,25.8,64.0,64.35,13.8,21.4,8.8,14.7,131.0,209.0,0.627,247.0,382.0,0.647,23.0,58.0,0.397,2.6,1.4,47.5,2.2,0.66669599,193.0,264.0,54.0,118.0,94.0,98.0,33.7576,4.0,7.0909,1.5152,0.8182,0.8788,21.0303,19.21697467488022,83,0.1318181818181818,18.72916960715126,7.070830392848741,56.96996236179723,7.380037638202765,15.262220653963775,-6.462220653963774,5.666760762173606,8.133239237826395,12.014067278287463,9.385932721712535,2.2333098094565984,-0.8333098094565985,2.473770877440602,0.1262291225593981,4,2,2,1,1.25,0.5605095541401275,0.8322999999999997,3.3526364217598528,,,,,,,,,,
Pae17b87a4a,2018,35.0,54.4,22.8,59.5,64.71,8.7,19.7,9.3,20.8,106.0,133.0,0.797,81.0,136.0,0.596,38.0,96.0,0.396,14.2,1.6,57.3,5.9,0.62905048,61.0,93.0,20.0,43.0,31.0,31.0,21.8571,1.4857,4.3143,1.1143,0.6,3.0,10.9143,18.71047227926078,83,0.41379310344827586,19.324024226110367,3.4759757738896333,58.52237550471063,6.187624495289363,17.526962763571106,-8.226962763571105,6.405854643337818,2.294145356662181,13.318797667115298,6.381202332884701,1.15233288470166,0.44766711529834,2.383109017496635,11.816890982503365,7,3,2,1,2.2898550724637676,0.42660550458715596,0.41187999999999997,3.9035783205608765,,,,,,,,,,
Pd4282e2cb6,2018,32.0,87.5,38.4,51.9,58.62,1.3,9.9,48.3,20.0,236.0,274.0,0.861,143.0,290.0,0.493,118.0,327.0,0.361,0.7,2.5,44.4,2.0,1.65865722,105.0,201.0,38.0,89.0,0.0,0.0,35.4062,0.4375,3.4688,8.6562,1.6875,0.25,27.375,19.698836413415467,74,0.5299837925445705,15.955184108527128,22.44481589147287,55.651131298449606,2.9688687015503916,6.098570736434106,42.20142926356589,5.709229651162789,-4.409229651162789,13.893774224806199,-3.9937742248061987,1.5212451550387593,0.9787548449612407,2.544985465116278,-1.844985465116278,6,0,0,1,1.0666666666666667,2.3,1.5860799999999995,4.836039915090918,,,,,,,,,,
P6f990ff013,2018,37.0,66.6,23.4,59.1,62.81,12.8,23.1,13.0,18.2,124.0,168.0,0.738,160.0,273.0,0.586,19.0,46.0,0.413,7.6,1.7,52.7,4.2,0.98667985,120.0,175.0,40.0,97.0,56.0,58.0,26.8378,2.9459,6.1081,2.0,0.8108,2.0541,13.5405,19.12662559890486,82,0.14420062695924765,19.23187168243711,4.168128317562889,57.346330486960525,5.463669513039477,14.494368797599817,-1.494368797599817,5.9743826448188315,6.825617355181169,11.930394645741979,11.169605354258023,2.1714285714285713,-0.4714285714285713,1.7076390491576274,5.892360950842372,4,2,2,1,1.788461538461538,0.6770833333333334,0.43553999999999987,3.7858652516132283,,,,,,,,,,
P4467431c36,2018,33.0,68.6,32.5,49.8,56.66,4.0,9.7,27.8,16.2,196.0,252.0,0.778,152.0,307.0,0.495,44.0,131.0,0.336,0.3,1.6,57.5,3.3,1.29348259,103.0,182.0,49.0,124.0,5.0,8.0,29.9394,1.0303,2.7273,3.6061,0.8485,0.0909,19.1515,19.405886379192335,75,0.2990867579908676,17.80558529206423,14.69441470793577,54.09026297416802,2.5697370258319765,10.441377705375842,17.35862229462416,5.421317198045148,-1.4213171980451476,13.66416104258785,-3.9641610425878504,1.8330230393297646,-0.23302303932976454,3.3586455666744244,-3.0586455666744246,7,0,0,1,0.44186046511627913,1.616279069767442,0.8324999999999996,4.304977022230011,,,,,,,,,,
P946b6a7bec,2018,37.0,80.7,23.0,51.1,55.69,3.3,14.5,8.7,17.5,127.0,164.0,0.774,140.0,274.0,0.511,57.0,167.0,0.341,1.0,1.5,37.2,2.7,0.62351453,65.0,99.0,75.0,174.0,18.0,20.0,32.3784,0.8919,4.5135,1.4324,0.8378,0.2703,15.6216,18.806297056810404,81,0.3786848072562358,19.24134064885496,3.7586593511450417,55.80698950381679,-0.11698950381678941,13.051121183206105,-4.351121183206105,6.958969465648853,-3.6589694656488536,13.082609732824425,1.4173902671755751,1.6330868320610685,-0.13308683206106853,3.0699904580152664,-2.0699904580152664,7,1,1,1,0.6756756756756757,0.47027027027027024,0.17069999999999994,3.952001796799049,,,,,,,,,,
Peb77360d78,2018,40.0,79.7,22.0,62.3,65.53,5.2,13.7,10.6,10.9,114.0,134.0,0.851,140.0,236.0,0.593,104.0,239.0,0.435,3.5,2.7,28.2,2.7,1.42592587,109.0,161.0,31.0,75.0,35.0,42.0,32.175,1.35,3.95,1.925,1.525,1.075,17.65,21.752224503764545,79,0.5031578947368421,19.329193433261956,2.670806566738044,61.44348798477279,4.086512015227214,14.30528194147038,-3.70528194147038,5.178372591006424,0.021627408993576402,13.840399714489653,-0.1403997144896536,1.6900309302878895,1.0099690697121106,1.8404710920770881,1.6595289079229119,5,2,2,3,1.6756756756756757,0.8907563025210083,0.31060000000000004,4.1743888364511035,6.5,5.200000000000003,-2.069999999999993,-1.4000000000000004,-5.999999999999998,-0.6999999999999997,0.0,127.0,-0.06000000000000005,0.0
P50c2524b85,2018,37.0,84.0,22.8,51.6,57.87,3.2,10.0,28.8,19.8,143.0,174.0,0.822,160.0,320.0,0.5,23.0,57.0,0.404,1.7,2.8,46.2,2.0,1.90907054,108.0,182.0,52.0,138.0,11.0,11.0,33.7297,0.8919,3.2432,5.1081,1.6486,0.4865,14.3784,19.887748117727583,78,0.15119363395225463,19.251911517191633,3.5480884828083674,55.36761962010099,2.5023803798990087,9.026015869199327,19.773984130800674,7.008199086318826,-3.808199086318826,13.98023563356576,-3.9802356335657603,1.3715797066602549,1.428420293339745,2.945034864150036,-1.2450348641500362,7,1,0,1,1.5,1.3846153846153846,0.22035999999999997,4.2454540705651285,,,,,,,,,,
P57ab80ef44,2018,34.0,75.9,25.0,53.6,57.26,5.2,18.1,16.6,14.7,93.0,110.0,0.845,138.0,262.0,0.527,71.0,194.0,0.366,2.5,1.2,24.1,2.0,1.34329644,84.0,128.0,54.0,137.0,30.0,35.0,31.3824,1.2647,5.7059,2.6471,0.6176,0.7647,17.1176,20.197125256673512,79,0.42543859649122806,18.754348338439783,6.245651661560217,59.54151543719065,-2.2815154371906488,16.63799198680179,-0.03799198680178861,6.915696441197266,-1.7156964411972657,13.281663917039829,4.8183360829601725,1.2012019797313223,-0.0012019797313223002,3.877256658024982,-1.377256658024982,7,3,2,2,1.2333333333333334,1.0573248407643314,0.3629999999999999,3.979553020108922,-0.5,12.200000000000003,-0.75,2.1000000000000014,-2.1999999999999993,0.0,-2.4000000000000004,50.0,0.15999999999999992,0.0
P6ab3598ab0,2018,35.0,89.0,26.3,56.4,60.73,1.6,9.4,19.5,16.5,146.0,176.0,0.83,169.0,317.0,0.533,81.0,198.0,0.409,0.4,1.4,34.2,2.8,1.20831973,98.0,157.0,71.0,161.0,12.0,13.0,36.0,0.5143,3.0857,3.3143,0.8571,0.1429,20.7714,21.270362765229294,77,0.3844660194174757,18.388588807785887,7.911411192214114,53.06183454987834,7.668165450121656,11.988807785888076,7.511192214111924,5.839878345498783,-4.2398783454987825,14.51883211678832,-5.118832116788319,1.4180048661800484,-0.018004866180048484,2.0286618004866175,-1.6286618004866176,4,1,1,3,0.47368421052631576,1.1142857142857143,0.6759899999999999,4.296204278036278,-3.3999999999999986,3.9000000000000057,9.339999999999996,-1.8999999999999986,-0.6999999999999993,-1.4,-0.7999999999999999,36.0,0.10799999999999998,0.0
P17f11f33c2,2018,3.0,4.1,33.3,38.3,43.76,9.5,32.5,4.6,10.1,7.0,9.0,0.778,7.0,20.0,0.35,3.0,10.0,0.3,2.0,3.4,30.0,4.5,0.33329999,7.0,13.0,0.0,7.0,0.0,0.0,17.6667,1.3333,5.3333,0.3333,1.0,0.3333,10.0,19.923340177960302,82,0.3333333333333333,19.62238354506957,13.677616454930426,57.57247630570679,-13.812476305706795,13.8574510990119,-9.2574510990119,5.133998790078644,4.366001209921356,13.317120387174832,19.182879612825168,1.4856624319419236,1.9143375680580763,2.216051623311152,-0.2160516233111518,7,2,2,1,0.9818181818181819,0.4144144144144144,-0.82992,1.7914112023493678,,,,,,,,,,
Pcabff956fe,2018,35.0,74.7,21.7,49.4,53.24,5.9,18.1,18.7,21.0,78.0,105.0,0.743,111.0,212.0,0.524,32.0,110.0,0.291,0.8,2.9,32.6,2.9,1.29070863,85.0,135.0,26.0,77.0,13.0,17.0,31.1714,1.5143,4.6857,3.1714,1.5714,0.2,11.3143,18.844626967830255,79,0.3416149068322981,19.507105882352942,2.1928941176470573,57.528592941176484,-4.288592941176482,13.373458823529415,5.326541176470585,5.206705882352943,0.6932941176470573,13.230117647058826,4.869882352941175,1.7809176470588237,1.1190823529411762,2.77324705882353,-1.97324705882353,6,1,1,1,0.9487179487179488,0.85,0.05508000000000001,3.4649352469252657,,,,,,,,,,
P1f3e01b488,2018,37.0,70.5,18.6,58.5,61.51,9.1,11.2,12.1,12.6,91.0,127.0,0.717,135.0,237.0,0.57,18.0,40.0,0.45,4.4,2.4,45.8,2.5,1.52383046,111.0,179.0,25.0,57.0,63.0,70.0,28.4054,2.1351,2.7568,1.7297,1.1622,1.027,11.2162,18.99247091033539,77,0.1444043321299639,19.87325256290774,-1.2732525629077394,53.6786835973905,7.831316402609495,13.30083876980429,-1.2008387698042906,5.105358807082945,3.9946411929170544,13.652609506057784,-2.452609506057785,2.0383970177073625,0.36160298229263743,2.123415657036347,2.276584342963653,9,2,1,1,1.942857142857143,0.8897058823529411,-0.16113999999999978,3.4789056992303653,,,,,,,,,,
P58e5b2eaa8,2018,40.0,72.5,22.8,59.0,60.77,4.9,13.8,20.0,17.0,76.0,107.0,0.71,103.0,179.0,0.575,85.0,212.0,0.401,0.7,2.1,27.4,2.8,1.7594936,72.0,111.0,31.0,67.0,10.0,10.0,29.275,1.15,3.6,3.475,1.05,0.2,13.425,21.3305954825462,77,0.5421994884910486,19.238502923976608,3.561497076023393,62.31956491228071,-1.549564912280708,12.64872514619883,7.35127485380117,5.229614035087719,-0.3296140350877188,13.821076023391813,-0.021076023391811916,1.8087953216374266,0.29120467836257347,2.3432748538011694,-1.6432748538011694,5,2,1,3,0.7368421052631579,1.1111111111111112,0.30156000000000016,3.324313171258196,3.6999999999999993,8.700000000000003,2.6200000000000045,8.0,-1.1000000000000014,-0.10000000000000009,-0.6000000000000001,97.0,0.01100000000000001,0.0
P5e4a09f56c,2018,32.0,68.8,21.1,50.3,52.74,1.7,9.2,13.0,11.6,48.0,65.0,0.738,76.0,156.0,0.487,56.0,162.0,0.346,1.8,2.0,20.4,2.3,1.64867667,59.0,100.0,17.0,56.0,12.0,13.0,27.75,0.4062,2.1875,1.9062,0.9375,0.4688,11.5,19.463381245722108,77,0.5094339622641509,19.52337662337662,1.576623376623381,55.90896799628942,-3.1689679962894175,11.832977736549163,1.1670222634508374,5.3605055658627085,-3.6605055658627084,14.366628014842302,-5.166628014842303,1.8964981447124303,0.10350185528756972,2.2577226345083483,-0.45772263450834827,7,2,2,1,1.1515151515151516,1.0317460317460319,0.03014000000000006,3.0919651996155015,,,,,,,,,,
P26d2a90c5b,2018,31.0,85.5,21.5,61.1,63.6,3.9,13.1,20.0,20.4,74.0,97.0,0.763,87.0,145.0,0.6,70.0,169.0,0.414,2.1,1.1,30.9,2.8,1.35,54.0,76.0,32.0,67.0,5.0,5.0,34.3438,0.9688,4.0625,3.375,0.625,0.6562,14.75,19.761806981519506,79,0.5382165605095541,19.442677925211097,2.057322074788903,57.31245114595898,6.28754885404102,12.552159227985527,7.447840772014473,5.558769601930036,-1.6587696019300364,13.59792521109771,-0.4979252110977104,1.299396863691194,-0.1993968636911938,2.347816646562123,-0.24781664656212277,6,2,1,2,0.8421052631578948,0.9345794392523366,0.20400000000000001,3.4983301862256466,5.100000000000001,11.400000000000006,8.230000000000004,2.1000000000000014,3.599999999999998,-0.7999999999999998,-0.2999999999999998,0.0,0.049000000000000044,0.0
P82bbff96e6,2018,24.0,67.9,26.8,47.5,55.04,7.3,13.1,15.6,15.7,133.0,162.0,0.821,95.0,220.0,0.432,38.0,100.0,0.38,2.8,2.9,50.6,3.2,0.9671874,68.0,127.0,27.0,93.0,16.0,17.0,36.375,2.25,4.0,2.4583,1.75,0.9583,18.2083,19.748117727583846,76,0.3125,18.648669289516317,8.151330710483684,49.87084471187226,5.16915528812774,13.380722055079843,2.2192779449201563,5.138463318676233,2.161536681323767,13.207544549872717,-0.107544549872717,1.9450590141171027,0.9549409858828972,2.8548947003008562,-0.054894700300856414,6,1,0,2,1.357142857142857,0.9341317365269461,0.34271999999999997,4.181968914862352,0.1999999999999993,-9.5,0.490000000000002,3.299999999999999,1.0999999999999996,0.5,0.2999999999999998,30.0,0.07399999999999995,0.0
Pdb9cad4004,2018,37.0,88.3,20.3,53.6,57.97,1.8,8.0,21.2,16.7,108.0,127.0,0.85,79.0,157.0,0.503,102.0,276.0,0.37,0.2,2.8,29.3,2.4,2.17722839,38.0,64.0,41.0,93.0,18.0,18.0,35.5676,0.5405,2.7838,4.6486,1.7297,0.0541,15.4595,22.647501711156742,77,0.6374133949191686,19.677162293488824,0.6228377065111772,58.09659863945579,-0.12659863945579275,12.81401846452867,8.385981535471329,7.974344023323615,-6.1743440233236155,14.580903790087465,-6.580903790087465,1.9603012633624881,0.8396987366375117,2.984499514091351,-2.7844995140913507,4,3,1,4,0.8823529411764706,1.1977401129943503,0.023910000000000053,4.124225724331675,-4.699999999999999,20.299999999999997,1.0899999999999963,-0.3000000000000007,-0.1999999999999993,1.2999999999999998,0.0,54.0,0.038999999999999924,0.0
P4d03279429,2018,30.0,74.3,33.0,52.5,57.31,3.2,25.6,23.6,18.8,158.0,216.0,0.731,156.0,297.0,0.525,43.0,123.0,0.35,1.0,2.8,51.4,3.1,1.02885421,115.0,165.0,41.0,132.0,26.0,29.0,31.0,0.871,6.8065,3.4516,1.4839,0.2581,19.9677,22.09719370294319,79,0.29285714285714287,17.535872120357308,15.464127879642692,56.76296897038082,0.547031029619184,10.377856135401972,13.22214386459803,5.252585801598495,-2.052585801598495,13.873295721673717,11.726704278326284,1.3540197461212973,1.4459802538787025,1.2060178655383167,-0.2060178655383167,6,0,0,4,0.926829268292683,1.191919191919192,0.9503000000000003,3.932704965438076,4.600000000000001,-5.5,2.6799999999999997,4.600000000000001,2.3000000000000007,0.6999999999999997,0.4,56.0,0.05999999999999994,0.0
P75b2e5cfed,2018,33.0,92.1,27.2,55.7,60.87,1.6,8.7,29.9,20.6,159.0,192.0,0.828,124.0,255.0,0.486,88.0,205.0,0.429,0.7,1.9,41.7,2.8,1.53599624,86.0,151.0,38.0,104.0,4.0,4.0,37.697,0.5152,3.1515,5.8182,1.2727,0.2424,20.3333,21.66735112936345,73,0.44565217391304346,18.252488354988966,8.947511645011033,56.437291002696746,4.432708997303251,9.95854376072567,19.94145623927433,5.9420936504045105,-4.342093650404511,15.167050747732288,-6.467050747732289,1.424393233635695,0.4756067663643049,2.3515812699190977,-1.6515812699190977,7,1,0,3,0.6842105263157894,1.384259259259259,0.7826399999999997,4.357507476413245,4.0,26.299999999999997,-0.09000000000000341,5.5,-0.6999999999999993,-0.30000000000000027,0.09999999999999998,76.0,0.03499999999999992,0.0
P5da3d9ffcd,2018,38.0,65.5,24.6,60.3,61.76,6.5,25.0,6.7,13.1,74.0,106.0,0.698,150.0,245.0,0.612,62.0,158.0,0.392,2.0,2.2,26.3,4.5,0.58931681,126.0,174.0,24.0,72.0,23.0,23.0,27.641,1.4615,5.6667,0.8462,0.9744,0.5128,14.6154,21.097878165639973,83,0.3920595533498759,19.029725995855404,5.570274004144597,54.514400184204476,7.245599815795522,14.202049274694915,-7.502049274694914,4.134906746488603,2.3650932535113967,12.850863458438871,12.149136541561129,1.8464425512318676,0.35355744876813255,1.516025788625375,0.48397421137462504,6,1,1,3,0.7636363636363637,0.475177304964539,0.5409600000000001,3.26163452645441,0.6000000000000014,6.299999999999997,-3.6000000000000014,2.0,-2.5,-0.5,0.3999999999999999,44.0,-0.028000000000000025,0.0
Pf507011aa5,2018,32.0,76.3,21.0,62.2,65.54,1.6,9.7,28.8,17.9,85.0,103.0,0.825,70.0,125.0,0.56,84.0,190.0,0.442,0.7,1.3,32.7,2.4,2.47755269,51.0,77.0,19.0,49.0,6.0,7.0,31.7188,0.4375,2.7812,5.1875,0.7188,0.1875,14.9062,21.218343600273784,76,0.6031746031746031,19.487417374881964,1.5125826251180357,56.68104579792256,8.858954202077449,13.571175637393766,15.228824362606234,6.740698772426817,-5.140698772426816,15.418531633616617,-5.718531633616617,1.3387629839471202,-0.03876298394712019,2.4990321057601514,-1.7990321057601515,8,3,0,3,0.5882352941176471,1.523809523809524,0.15540000000000007,3.831622491791632,2.6000000000000014,9.200000000000003,2.1600000000000037,6.600000000000001,5.299999999999999,-0.09999999999999987,-0.20000000000000007,29.0,0.014999999999999902,0.0
