pid,tc_season_final,tc_match_rule,tc_match_tv_agrees,tc_age_bucket,tc_age_at_season,tc_age_imputed,tc_age_cohort_n,tc_pct_age_bpm,tc_pct_age_obpm,tc_pct_age_dbpm,tc_pct_age_usg,tc_pct_age_ts,tc_pct_age_ast,tc_pct_age_stl,tc_pct_age_blk,tc_pct_age_orb,tc_pct_age_drb,tc_pct_age_porpag,tc_resid_age_bpm,tc_z_age_bpm,tc_resid_age_obpm,tc_z_age_obpm,tc_resid_age_dbpm,tc_z_age_dbpm,tc_resid_age_usg,tc_z_age_usg,tc_resid_age_ts,tc_z_age_ts,tc_resid_age_ast,tc_z_age_ast,tc_resid_age_stl,tc_z_age_stl,tc_resid_age_blk,tc_z_age_blk,tc_resid_age_orb,tc_z_age_orb,tc_resid_age_drb,tc_z_age_drb,tc_resid_age_porpag,tc_z_age_porpag,tc_tm_bpm_mw,tc_tm_usg_mw,tc_tm_bpm_max,tc_tm_top2_bpm_mean,tc_tm_recrank_best,tc_tm_n_top100_recruits,tc_bpm_share,tc_usg_share,tc_pts_share,tc_ast_share,tc_porpag_share,tc_team_talent_hhi,tc_team_bpm_sum,tc_team_adjoe_mean,tc_team_adrtg_mean,tc_team_n_players,tc_conf_strength_prior,tc_conf_strength_same,tc_team_games,tc_team_wins,tc_team_losses,tc_team_win_pct,tc_team_barthag,tc_team_barthag_rank,tc_team_opp_barthag_mean,tc_team_neutral_share,tc_ncaa_games,tc_ncaa_wins,tc_final_four,tc_champion,tc_conf_tourn_games,tc_conf_tourn_wins,tc_ncaa_made,tc_ncaa_wins_expected,tc_ncaa_wins_resid,tc_gp_share_final,tc_gp_share_career,tc_gp_share_min,tc_n_seasons,tc_seasons_span,tc_missing_season,tc_missing_season_same_school,tc_team_games_final,tc_slope_bpm,tc_slope_usg,tc_slope_ts,tc_slope_ast,tc_slope_stl,tc_slope_blk,tc_slope_minper,tc_bpm_accel,tc_first_bpm,tc_first_age,tc_first_min_per,tc_first_usg,tc_bpm_first_to_last,tc_freshman_bpm_age_z,tc_ft_shrunk,tc_ft_shrunk_n,tc_3p_shrunk,tc_3p_shrunk_n,tc_ft_minus_3p,tc_dunks_per40,tc_dunk_att_per40,tc_dunk_pct,tc_tpa_per100,tc_rim_att_per40,tc_pts_per40,tc_pts40_resid_usg_ts,tc_ts_resid_usg
Pe1b87bba68,2016,2,1,21,21.9548,0,599,0.997496,0.949082,0.98414,0.853088,0.959098,0.353088,0.439065,0.989149,0.990818,0.937396,0.994157,9.1643,2.47602,3.93009,1.50135,5.23419,2.32025,4.7576,1.0547,9.54985,1.71058,-3.59118,-0.459868,-0.327495,-0.398324,7.96414,3.58435,9.32074,2.55254,8.15373,1.71368,3.42362,2.53782,-0.47057,18.6772,1.64533,1.62919,,0,0.826683,0.214149,0.268419,0.0961931,0.395112,0.696183,10.2256,104.525,98.3034,12,3.71477,3.08255,31,24,7,0.774194,0.570044,137,0.408417,0.0322581,1,0,0,0,3,3,1,0.211609,-0.211609,1,1,1,4,4,0,0,31,1.23432,1.55969,0.518011,1.01407,0.00151755,0.894523,6.63568,-1.14318,6.92177,18.9569,68.6,21.9,3.13983,1.98616,0.591154,597,,0,,1.56788,1.6826,0.9318,0,11.1281,23.8241,2.42673,8.93526
Pe204bd6fa0,2017,2,1,22,22.3655,0,493,0.909736,0.773834,0.903651,0.972617,0.996957,0.609533,0.283976,0.98073,0.884381,0.918864,0.972617,4.67017,1.26179,1.90357,0.727188,2.7666,1.2264,8.96734,1.98794,15.1421,2.71227,1.36656,0.174995,-0.616337,-0.749635,6.73258,3.03008,4.53778,1.2427,7.70459,1.61928,2.88604,2.13933,-1.56937,17.8809,0.718648,0.490144,433,0,0.86136,0.246747,0.257908,0.190076,0.320282,0.756357,5.40586,106.979,111.04,14,2.70291,2.56698,32,20,12,0.625,0.425317,193,0.405035,0.0625,0,0,0,0,2,1,0,,,1,0.806452,0.6,2,5,3,0,32,3.13827,2.18204,2.97563,2.82925,0.172177,0.805787,14.332,,-13.9205,18.3655,4.2,19.8,19.5421,-3.52624,0.799256,192,0.315253,8,0.484003,1.02146,1.02146,1,0.36846,8.75537,23.8284,-2.66696,14.1787
Pe21e6b7c7b,2021,2,1,22,22.7379,0,509,0.808448,0.527505,0.90275,0.963654,0.778978,0.545187,0.450884,0.897839,0.991159,0.951866,0.837917,3.05486,0.831332,0.137958,0.0535858,2.91691,1.29842,8.65459,1.89165,4.56412,0.814696,0.208255,0.0270332,-0.163879,-0.203569,2.53066,1.15616,8.71337,2.40556,9.90584,2.05278,1.36474,1.01808,2.04192,18.3829,6.77029,5.59093,289,0,0.210651,0.204994,0.202847,0.124664,0.206688,0.268379,13.2302,106.272,94.2829,12,2.66534,2.99956,24,18,6,0.75,0.784894,70,0.352933,0,0,0,0,0,1,0,0,,,1,0.95,0.833333,4,4,0,0,24,1.08992,1.36135,1.12185,1.67415,0.00967304,0.132173,2.24751,1.49608,0.977492,19.7372,69.5,26.2,3.01357,0.249772,0.592829,553,0.260708,1,0.332121,1.06825,1.30564,0.8182,0,11.7508,23.6796,0.883524,4.94733
Pe22f69b7a0,2022,3,1,21,21.076,0,498,0.988956,0.988956,0.946787,0.977912,0.875502,0.696787,0.0963855,0.9749,0.874498,0.856426,0.996988,9.38886,2.55745,5.36363,2.09109,4.02521,1.79586,10.3138,2.25428,6.29913,1.11924,2.20012,0.286334,-0.896254,-1.1155,6.42095,2.94668,3.77966,1.04654,6.02939,1.24663,4.40513,3.28791,2.89045,17.667,5.34575,5.34147,36,2,0.393441,0.253995,0.266638,0.190957,0.264278,0.229484,20.96,115.508,98.0001,13,22.105,18.2806,32,20,12,0.625,0.87713,28,0.727734,0.15625,2,1,0,0,1,0,1,0.952161,0.0478392,1,0.978723,0.935484,3,3,0,0,32,2.11038,3.18668,2.32138,3.66904,-0.136621,0.708283,15.3376,-1.00012,4.56982,19.0746,41.5,22,5.44238,1.32711,0.743222,475,0.324695,229,0.418527,0.564439,0.602069,0.9375,7.15604,3.12323,23.3677,-0.428027,6.29075
Pe237a28a37,2020,3,1,19,19.0144,0,332,0.917169,0.85994,0.89006,0.864458,0.959337,0.121988,0.236446,0.853916,0.942771,0.921687,0.980422,5.77618,1.56793,3.04644,1.17638,2.72974,1.21319,4.43023,0.970913,10.9212,1.94496,-7.97491,-1.0319,-0.605102,-0.748437,1.56148,0.709999,6.54101,1.8028,8.22454,1.70665,3.31939,2.47023,4.59599,19.0623,6.72755,5.79269,9,6,0.173378,0.184479,0.210634,0.054881,0.213136,0.124306,23.7985,111.186,89.1692,14,11.0672,15.078,32,21,11,0.65625,0.92711,10,0.689062,0.15625,,,,,1,1,,,,1,1,1,1,1,0,0,32,,,,,,,,,5.43738,19.0144,75.8,24.1,0,1.56793,0.744958,200,0.312214,17,0.432744,1.39059,1.55419,0.8947,0.988768,7.73006,21.0635,1.04008,9.48299
Pe275ca2256,2023,2,1,22,22.3491,0,566,0.979682,0.988516,0.79947,0.986772,0.955026,0.80776,0.10582,0.851852,0.881834,0.799824,0.997354,7.05481,1.93204,5.47715,2.16077,1.57766,0.706147,10.0475,2.18716,8.54772,1.52238,5.58685,0.731975,-0.876976,-1.09504,1.487,0.689238,4.41864,1.22816,4.15498,0.859345,4.08627,3.06845,5.35651,17.7784,10.5293,9.9126,20,7,0.211132,0.242672,0.246987,0.198194,0.24256,0.16236,29.5901,121.461,98.17,12,12.6911,12.048,36,30,6,0.833333,0.925079,10,0.680482,0.333333,4,3,0,0,2,2,1,1.81391,1.18609,1,1,1,4,4,0,0,36,0.248139,2.4671,-0.0675887,2.50634,-0.103546,-0.187313,8.6042,5.942,7.13241,19.3484,50.9,21.7,0.80669,1.99422,0.655493,710,0.296183,77,0.35931,0.73979,0.845474,0.875,1.16258,10.7446,26.9409,2.39237,8.34543
Pe28113186c,2021,6,,19,19.258,0,292,0.761986,0.988014,0.111301,0.988014,0.688356,0.268836,0.292808,0.438356,0.285959,0.166096,0.994863,2.9602,0.805571,5.62706,2.18567,-2.66685,-1.18712,9.51525,2.07977,3.0058,0.536536,-5.43754,-0.705836,-0.500191,-0.621334,-1.04286,-0.476444,-2.95242,-0.815094,-4.10666,-0.851021,4.78585,3.57017,5.29327,17.8559,9.88315,9.46239,18,6,0.0933826,0.249971,0.281738,0.119659,0.223026,0.146344,24.9916,119.974,99.2341,15,15.4468,17.8056,29,19,10,0.655172,0.893923,26,0.729604,0.206897,2,1,0,0,3,2,1,1.02033,-0.0203271,1,1,1,1,1,0,0,29,,,,,,,,,2.75699,19.258,84.6,29.2,0,0.805571,0.86012,220,0.327712,209,0.532408,0.121704,0.121704,1,11.6865,3.286,27.0994,5.1926,1.55733
Pe2d0a4cddd,2009,2,,19,19.2526,1,336,0.99256,0.936012,0.995536,0.998512,0.566964,0.933036,0.985119,0.794643,0.526786,0.763393,0.947917,10.5063,2.7911,4.31405,1.6082,6.19226,2.69716,13.3504,3.00382,1.12981,0.202327,15.8155,2.05884,2.21395,2.57534,1.01786,0.44416,-0.286548,-0.0796109,3.52863,0.737669,2.5683,1.86261,6.34655,17.6149,10.3938,9.65786,37,6,0.21013,0.240191,0.227421,0.271865,0.190362,0.158164,34.4858,110.993,83.3553,13,11.8777,11.2509,37,33,4,0.891892,0.975218,1,0.632549,0.135135,3,2,0,0,3,3,1,,,1,1,1,1,1,0,0,37,,,,,,,,,10.0383,19.2526,72.2,33,0,2.7911,0.708355,194,0.313649,124,0.394706,,,,6.69466,,23.5821,-0.344063,-1.41883
Pe2eac4ddf4,2016,2,1,19,19.2033,0,299,0.998328,0.784281,0.998328,0.747492,0.954849,0.528428,0.580268,0.991639,0.991639,0.978261,0.861204,11.147,2.99884,2.1981,0.837153,8.94894,3.94754,2.17723,0.482513,10.292,1.84592,-1.11359,-0.142274,-0.0686606,-0.0829841,7.85543,3.50964,8.50815,2.32254,13.7422,2.89772,1.49412,1.10437,4.40809,19.5928,6.5954,6.4115,29,5,0.252794,0.135437,0.1321,0.121721,0.128737,0.145448,26.4147,114.13,87.0726,14,20.5926,20.6749,31,23,8,0.741935,0.941939,7,0.647902,0,0,0,0,0,0,0,0,,,1,0.985075,0.972222,2,2,0,0,31,2.64097,5.55497,1.80728,4.52006,-0.289411,1.1367,13.8187,,6.96131,18.204,43,12.7,3.90319,2.13416,0.557501,86,0.330181,1,0.22732,1.94226,2.09974,0.925,0.0783544,5.77429,16.1155,-2.41093,8.1867
Pe2f97b33d4,2022,2,1,22,22.3737,0,566,0.875442,0.829505,0.833039,0.979682,0.916078,0.179329,0.430212,0.85159,0.972615,0.986749,0.992049,3.82229,1.04116,2.00861,0.783086,1.81367,0.809175,10.2088,2.23134,7.25938,1.28986,-7.03519,-0.915594,-0.273057,-0.339852,1.16532,0.534783,7.62147,2.11029,12.0757,2.49676,3.62242,2.70371,4.52497,17.9165,6.42947,6.3087,43,4,0.130094,0.202473,0.238192,0.0439117,0.242558,0.133513,23.5052,113.153,92.6568,15,22.105,18.2806,33,23,10,0.69697,0.89419,23,0.730388,0.181818,2,1,0,0,1,0,1,1.09972,-0.099717,0.848485,0.946809,0.848485,3,3,0,0,33,0.509945,2.40201,1.77599,1.29962,0.169927,-0.610812,2.22788,3.00319,4.78391,20.3723,68.9,25.1,-0.04457,1.20658,0.619096,580,0.261103,1,0.357994,2.42424,2.61072,0.9286,0,12.2611,27.2727,2.95624,7.73304
Pe356195976,2023,3,,18,18.8693,0,34,0.897059,0.808824,0.838235,0.161765,0.485294,0.279412,0.808824,0.735294,0.691176,0.514706,0.573529,4.58867,1.25381,1.90141,0.74626,2.68725,1.19981,-3.79937,-0.828134,-0.586617,-0.104449,-6.93823,-0.906265,0.699917,0.872775,0.270092,0.124191,0.943445,0.261956,0.668,0.137984,0.247706,0.185446,4.48819,20.2787,10.037,8.79063,3,5,0.109787,0.0972807,0.0956486,0.0714308,0.0666708,0.154601,23.1922,110.817,92.0363,15,18.0229,17.217,36,22,14,0.611111,0.88943,21,0.718375,0.25,3,2,0,0,2,1,1,1.18142,0.818578,1,1,1,1,1,0,0,36,,,,,,,,,4.19108,18.8693,60.8,15.8,0,1.25381,0.703082,66,0.311275,72,0.391807,0.774487,1.00228,0.7727,4.65768,4.10023,11.6173,0.818688,-2.59797
Pe3864f9800,2017,3,1,19,19.2854,0,354,0.981638,0.911017,0.981638,0.529661,0.90678,0.228814,0.806497,0.94209,0.781073,0.987288,0.933616,9.0852,2.45465,3.77287,1.44129,5.31233,2.35489,0.271485,0.0601847,9.4788,1.69786,-6.4246,-0.822701,0.44943,0.546629,4.44757,2.00168,2.56424,0.702233,12.8719,2.70531,2.15875,1.60021,4.2194,19.8386,6.51399,6.28777,17,4,0.217598,0.120588,0.133311,0.0724042,0.159666,0.123237,24.4201,116.082,93.4964,13,20.6749,22.4162,35,26,9,0.742857,0.923097,19,0.69786,0.228571,2,1,0,0,2,1,1,1.27243,-0.272432,0.914286,0.914286,0.914286,1,1,0,0,35,,,,,,,,,8.87615,19.2854,59.9,20,0,2.45465,0.761953,118,0.333126,89,0.428827,1.62291,1.86158,0.8718,5.82381,5.1074,18.2817,1.3542,7.12657
Pe39c876df8,2009,2,,22,22.2533,1,622,0.971865,0.949357,0.838424,0.937299,0.657556,0.891479,0.918006,0.700161,0.25,0.520096,0.952572,7.21717,1.92898,4.8056,1.81821,2.41156,1.06997,7.34894,1.6335,2.29737,0.410572,10.511,1.34031,1.33741,1.60688,0.0908084,0.0411358,-3.02425,-0.824332,-0.402116,-0.0845952,3.02591,2.21624,4.59128,18.1893,6.92742,6.83549,51,2,0.26388,0.244212,0.253012,0.260457,0.218385,0.18161,26.9187,114.619,95.0781,12,18.7654,21.2788,35,25,10,0.714286,0.933424,15,0.667346,0.2,2,1,0,0,2,1,1,1.49973,-0.499733,1,1,1,2,2,0,0,35,0.362455,1.31866,2.38276,0.437214,-0.444106,0.136796,10.719,,8.81143,21.2512,75.2,27,-0.67104,2.15275,0.722802,310,0.354182,329,0.368621,,,,10.0894,,22.6101,1.9304,2.06858
Pe3c0fc5a9e,2022,3,1,18,18.6585,0,33,0.954545,0.833333,0.954545,0.560606,0.651515,0.484848,0.833333,0.80303,0.909091,0.924242,0.742424,9.49625,2.5867,4.48686,1.74927,5.00938,2.23495,0.430432,0.094079,2.91021,0.517091,-1.33509,-0.173755,1.00385,1.24942,1.49004,0.683802,4.05989,1.12413,8.49312,1.75603,1.53399,1.14495,6.0269,19.6611,7.786,7.75741,12,5,0.154705,0.111758,0.105765,0.0977883,0.0975075,0.122587,31.8319,116.921,89.5407,15,19.4736,23.3803,34,27,7,0.794118,0.955425,4,0.718736,0.176471,2,1,0,0,1,0,1,2.72749,-1.72749,0.882353,0.882353,0.882353,1,1,0,0,34,,,,,,,,,8.94783,18.6585,55,20,0,2.5867,0.622755,90,0.319053,81,0.303702,0.795757,1.06101,0.75,6.25313,3.60743,14.6949,-0.0305569,0.920426
Pe3d286e6c8,2018,2,,22,22.5161,0,509,0.991159,0.993124,0.835953,0.30943,0.940079,0.849705,0.816306,0.420432,0.018664,0.518664,0.959725,8.05544,2.18663,6.13702,2.3698,1.91842,0.852614,-2.61785,-0.573719,10.0447,1.78887,8.51369,1.10162,0.425651,0.526479,-1.06061,-0.482258,-4.80555,-1.32448,0.230625,0.0478562,2.62325,1.95217,6.15181,20.1269,8.68802,8.1601,69,2,0.21042,0.141453,0.14963,0.244144,0.175639,0.147579,33.3957,123.067,93.1361,12,18.3383,19.7592,37,30,7,0.810811,0.947566,4,0.700844,0.27027,3,2,0,0,3,2,1,2.72058,-0.720579,1,1,1,4,4,0,0,37,2.00431,1.41396,4.07219,2.24031,0.208554,0.0703328,10.8419,0.07456,1.67825,19.5154,48.5,14.4,7.31356,0.46884,0.793701,149,0.398199,597,0.395502,0,0,,10.404,0.723514,15.3316,-0.505596,9.40248
Pe40a7b9665,2016,2,,23,23.2361,0,214,0.890187,0.941589,0.614486,0.906542,0.908879,0.399533,0.0350467,0.703271,0.577103,0.53972,0.978972,5.14285,1.38356,4.3739,1.66582,0.768948,0.339197,5.68623,1.26017,7.95747,1.42721,-3.93151,-0.502297,-1.31031,-1.58366,0.342592,0.153063,-0.0106892,-0.00291793,0.519683,0.109582,3.40037,2.51336,5.3434,18.3747,7.90119,7.68807,69,1,0.186014,0.224533,0.260712,0.108608,0.251344,0.172955,27.498,115.649,94.2275,12,12.3098,9.85712,35,27,8,0.771429,0.921118,15,0.596696,0.285714,3,2,0,0,3,3,1,1.50206,0.497937,1,1,1,4,5,1,0,35,1.12126,1.69548,1.65969,0.763962,-0.0107483,-0.0594715,10.5362,-9.67168,4.26795,19.2361,28.9,20.5,1.81208,1.21793,0.809278,336,0.402378,578,0.406901,0,0,,10.0615,3.28257,24.2978,2.45251,7.38811
Pe46a376580,2023,2,1,22,22.59,0,566,0.95318,0.974382,0.80477,0.416226,0.965608,0.28836,0.404762,0.187831,0.582011,0.984127,0.967372,5.66108,1.54683,4.06965,1.59725,1.59143,0.710544,-1.29709,-0.282722,9.11264,1.62253,-5.35575,-0.699562,-0.270317,-0.337076,-1.4364,-0.660471,-0.544829,-0.151276,12.4926,2.58051,2.59359,1.9417,2.43537,19.9205,5.47308,4.82494,53,1,0.32309,0.16724,0.204725,0.103307,0.238042,0.179022,17.5622,109.256,96.631,15,16.5245,13.5213,34,23,11,0.676471,0.830557,58,0.583106,0.176471,0,0,0,0,2,1,0,,,1,0.897436,0.757576,5,5,0,0,34,1.43298,0.896828,3.37392,0.918053,0.0419827,-0.416261,14.9928,0.72862,-0.620316,18.59,18.8,14.1,7.20158,-0.0168185,0.778749,252,0.351721,463,0.427028,0.609653,0.643522,0.9474,10.2509,2.81118,17.6122,1.26471,9.15037
Pe54f989cc8,2022,2,1,21,21.7604,0,498,0.916667,0.922691,0.754016,0.708835,0.727912,0.512048,0.553213,0.721888,0.570281,0.663655,0.938755,4.51953,1.23108,3.22496,1.2573,1.29457,0.577575,2.4336,0.53191,3.14621,0.559023,-2.25947,-0.294058,0.0132048,0.016435,0.398798,0.183015,-0.797227,-0.220742,2.38037,0.492163,2.18046,1.62746,1.89344,19.1078,4.70155,3.63903,47,1,0.315981,0.19505,0.231296,0.125512,0.266744,0.213028,14.2452,104.456,95.9364,14,22.105,18.2806,32,18,14,0.5625,0.812468,61,0.668546,0.0625,1,0,0,0,1,0,1,0.480112,-0.480112,1,0.991736,0.964286,4,4,0,0,32,0.808883,1.68351,1.60649,1.12696,0.0732523,-0.187095,9.03605,2.38778,2.60934,18.7598,55.4,17.8,2.724,0.843458,0.735377,347,0.337471,532,0.397906,0.474021,0.546947,0.8667,9.51438,4.41204,18.4869,1.08555,3.34251
Pe56ae9c7aa,2017,3,1,19,19.9288,0,354,0.987288,0.95339,0.964689,0.923729,0.618644,0.764124,0.944915,0.841808,0.841808,0.836158,0.961864,8.83043,2.38582,4.2924,1.63976,4.53802,2.01165,7.4186,1.64461,3.47419,0.622302,4.15248,0.531745,1.14819,1.39651,1.73611,0.781358,3.50195,0.959032,5.0302,1.0572,2.62209,1.94367,5.94372,18.6588,8.35623,7.8438,24,4,0.206329,0.202704,0.190985,0.178082,0.166698,0.170584,32.2942,120.835,93.9402,13,22.0079,23.6865,36,31,5,0.861111,0.944206,10,0.759728,0.277778,4,3,0,0,1,0,1,1.84079,1.15921,0.972222,0.972222,0.972222,1,1,0,0,36,,,,,,,,,9.00184,19.9288,74,27.3,0,2.38582,0.583344,173,0.342262,90,0.241082,2.11699,2.4884,0.8507,4.65208,7.05665,21.2443,0.0782236,1.36245
Pe581c6d22f,2018,3,1,21,21.4182,0,545,0.925688,0.701835,0.958716,0.624771,0.129358,0.83211,0.782569,0.750459,0.569725,0.881651,0.604587,5.32318,1.44048,1.36984,0.525112,3.95335,1.75476,1.80578,0.398747,-4.68684,-0.839607,7.30341,0.939843,0.377201,0.46066,0.703253,0.31889,-0.73238,-0.200849,7.01348,1.46735,0.436373,0.324286,3.78,19.4814,8.64206,7.46461,16,4,0.146908,0.111081,0.0915642,0.179245,0.119358,0.177035,20.5604,111.245,96.2441,12,22.4162,20.0858,32,22,10,0.6875,0.861807,41,0.666922,0.1875,1,0,0,0,1,0,1,0.703279,-0.703279,0.59375,0.8,0.59375,2,2,0,0,32,-0.431836,1.22827,-2.89258,1.18901,-0.288109,0.290785,-10.543,,8.34215,20.4189,79.5,21.5,-2.25397,2.14802,0.701849,191,0.324246,155,0.377603,0.875,0.9375,0.9333,5.51194,5.5625,13.5,-1.57619,-5.97221
Pe6009787c4,2020,2,1,22,22.5873,0,516,0.993217,0.915698,0.991279,0.226744,0.811047,0.0184109,0.757752,0.977713,0.995155,0.889535,0.931202,9.82788,2.66775,3.25148,1.25555,6.57642,2.9228,-3.62792,-0.795082,4.2082,0.749442,-10.3602,-1.34054,0.428016,0.529403,7.034,3.19833,10.7826,2.97185,6.90987,1.43384,2.11814,1.57628,5.51891,20.2491,9.23302,8.29349,59,4,0.240395,0.121076,0.13449,0.0339007,0.20294,0.170201,31.7319,111.889,87.3632,11,21.945,19.7672,30,26,4,0.866667,0.95746,4,0.706347,0.166667,,,,,0,0,,,,1,0.875,0.764706,2,2,0,0,30,2.9985,1.94047,-2.11177,0.736783,0.114618,0.937911,22.3466,,6.09071,21.588,34.9,14.8,4.67819,1.43922,0.642559,125,,0,,0.703401,0.844081,0.8333,0,3.14186,13.4584,-0.0209546,5.41166
Pe60cc64195,2023,3,1,19,19.1485,0,226,0.966814,0.940265,0.962389,0.628319,0.873894,0.334071,0.402655,0.966814,0.814159,0.798673,0.988938,7.68421,2.09963,3.67646,1.44293,4.00775,1.78939,0.743486,0.162055,6.69357,1.19181,-5.07476,-0.662859,-0.300586,-0.374822,4.15829,1.91203,3.20112,0.88882,3.85284,0.795854,3.15259,2.36019,2.00524,19.4345,5.53071,4.39293,28,1,0.39282,0.175855,0.211761,0.098079,0.25978,0.252349,16.0018,108.611,94.3394,13,13.8739,13.4272,34,19,15,0.558824,0.820709,61,0.626761,0.147059,0,0,0,0,2,1,0,,,1,1,1,1,1,0,0,34,,,,,,,,,7.44161,19.1485,84.4,20.4,0,2.09963,0.762341,110,0.352548,155,0.409793,1.22241,1.25637,0.973,7.99571,4.61799,17.4873,1.34729,4.8686
Pe661d7acde,2019,3,1,19,19.7481,0,340,0.960294,0.725,0.983824,0.754412,0.486765,0.527941,0.595588,0.977941,0.861765,0.933824,0.863235,6.45898,1.74996,1.33512,0.513324,5.12386,2.27624,2.35057,0.516652,0.70965,0.12677,-1.72366,-0.222382,-0.0216456,-0.0266288,6.23779,2.83157,3.30686,0.91015,8.17296,1.70306,1.3647,1.01438,0.0539977,19.1997,4.54032,4.08021,51,2,0.532886,0.178227,0.182499,0.137114,0.219954,0.370017,9.69049,103.39,100.348,15,18.8893,19.9926,32,11,21,0.34375,0.694591,98,0.696194,0.125,0,0,0,0,1,0,0,,,1,1,1,2,2,0,0,32,1.97188,3.4935,2.12711,5.69215,0.657268,-0.71239,25.704,,3.91862,18.7488,36.2,17,2.62031,1.19892,0.612436,257,0.310504,86,0.301932,1.54302,1.66172,0.9286,3.57463,4.39168,16.4194,0.201517,-0.966354
Pe666c9e1f4,2013,2,,21,21.4675,0,546,0.925824,0.953297,0.728022,0.774725,0.442308,0.585165,0.722527,0.452381,0.686813,0.46978,0.945971,5.90037,1.58736,4.65612,1.7733,1.24425,0.548863,3.56414,0.789877,-0.707882,-0.126962,-0.421314,-0.0538278,0.441028,0.533032,-0.92093,-0.411452,1.74767,0.477075,-1.02087,-0.215264,2.482,1.83455,3.9511,18.965,7.18417,7.1272,103,0,0.251528,0.204311,0.23034,0.127777,0.220416,0.158655,22.5767,110.721,93.3485,14,16.8111,16.7782,34,26,8,0.764706,0.882758,33,0.638857,0.235294,1,0,0,0,3,2,1,0.829116,-0.829116,1,0.977941,0.916667,4,4,0,0,34,0.341675,3.04698,-1.22394,1.73044,0.295642,-0.206822,11.7321,-0.13193,7.29977,18.4668,27.8,13.6,-0.58996,2.19582,0.751373,324,0.365466,486,0.385908,0.521286,0.625544,0.8333,8.16761,4.06603,18.6273,2.11714,-0.144235
Pe6a7666c97,2021,2,,20,20.7556,0,454,0.946035,0.897577,0.935022,0.792952,0.659692,0.538546,0.746696,0.951542,0.720264,0.654185,0.855727,6.5466,1.78155,2.93877,1.14148,3.60783,1.60598,3.39272,0.741554,2.41337,0.430786,-1.7343,-0.225126,0.396031,0.491947,4.82053,2.20231,1.17111,0.323315,2.28233,0.472967,1.54418,1.15193,3.45233,19.0582,5.81881,5.34694,82,1,0.252148,0.173642,0.177566,0.119331,0.149769,0.192135,20.399,113.039,95.8074,16,15.6099,17.1828,28,18,10,0.642857,0.871776,35,0.728639,0.178571,3,2,0,0,2,1,1,0.8062,1.1938,1,0.945055,0.909091,3,3,0,0,28,1.89763,0.994141,0.960687,1.94315,0.216497,1.48863,20.55,-10.6876,0.120684,18.7543,17.8,24,6.94466,0.171034,0.805397,112,0.352152,317,0.453245,0.43956,0.4884,0.9,11.2241,2.9304,18.1685,0.411844,2.07278
Pe6bde91a1f,2011,3,1,22,22.423,0,472,0.89089,0.64089,0.924788,0.772246,0.827331,0.121822,0.288136,0.988347,0.810381,0.981992,0.931144,4.10859,1.08699,0.873517,0.325494,3.23507,1.43851,3.56791,0.795087,4.06277,0.722792,-7.84788,-1.01403,-0.582583,-0.693018,7.90266,3.5901,3.31285,0.910417,11.1326,2.3512,1.90306,1.37228,2.64736,19.0251,5.1697,5.02225,170,0,0.239708,0.196602,0.210454,0.0662969,0.18881,0.187336,17.5904,113.887,103.834,12,4.00955,6.43941,34,24,10,0.705882,0.759523,82,0.546279,0.176471,1,0,0,0,3,3,1,,,1,0.984733,0.931034,4,4,0,0,34,1.00041,1.60939,-0.398378,1.27443,0.103722,-0.19504,10.9233,1.16407,-0.14162,19.4223,30.2,18.1,5.35031,0.027631,0.677706,738,0.335161,28,0.342545,1.66516,1.66516,1,1.08601,6.47964,22.0091,3.65651,4.39089
Pe6c95cf044,2024,2,1,24,24.3121,0,143,0.982517,0.863636,0.947552,0.517483,0.898601,0.276224,0.884615,0.926573,0.800699,0.657343,0.940559,6.49169,1.77783,2.84963,1.1242,3.64205,1.63015,-0.443637,-0.0965721,6.87737,1.22488,-5.72273,-0.749778,0.896482,1.11939,2.99102,1.38636,3.36117,0.934237,1.27471,0.26364,2.2031,1.65435,2.17166,19.6637,7.2849,5.4105,111,0,0.351178,0.172109,0.186549,0.0978687,0.227703,0.242582,17.7531,111.969,98.9948,14,5.7349,9.60406,34,22,12,0.647059,0.801388,71,0.590804,0.147059,0,0,0,0,2,1,0,,,1,1,1,3,3,0,0,34,1.03665,2.04663,0.119532,0.192071,0.410132,0.21698,7.27947,-2.54127,5.48193,22.3135,73.9,15.4,1.83503,1.26046,0.791562,327,0.347032,343,0.44453,0.649255,0.649255,1,6.17687,3.86136,16.0332,-0.674205,6.94569
