pid,sc_athleticism,sc_size,sc_defense,sc_strength,sc_quickness,sc_leadership,sc_jumpshot,sc_nbaready,sc_potential,sc_intangibles,sc_ballhandling,sc_passing,sc_rebounding,sc_postskills,sc_overall,sc_intang_lead,sc_kw_injury,sc_kw_upside,sc_kw_motor,sc_kw_character,sc_kw_shooting_concern,sc_kw_nba_ready,sc_words_strengths,sc_words_weaknesses
P7f1d080745,8.0,9.0,8.0,6.0,9.0,8.0,6.0,7.0,8.0,8.0,9.0,8.0,,,94.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,161.0,106.0
Pc7e0f691c6,7.0,7.0,6.0,7.0,7.0,9.0,9.0,9.0,7.0,9.0,7.0,8.0,,,92.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,386.0,270.0
P3997afa4f2,7.0,8.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,9.0,,,8.0,9.0,92.0,8.5,0.0,0.0,0.0,0.0,4.0,0.0,247.0,379.0
P96c6ba4e0f,10.0,8.0,7.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,,,95.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,220.0,132.0
P49827cf895,7.0,8.0,8.0,8.0,6.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,,,93.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,76.0
Pa9426d162d,9.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,,,7.0,7.0,91.0,7.0,0.0,1.0,2.0,0.0,3.0,0.0,132.0,73.0
Paf95fb158c,7.0,9.0,7.0,9.0,8.0,6.0,8.0,6.0,8.0,7.0,,,8.0,8.0,91.0,6.5,0.0,0.0,0.0,4.0,0.0,0.0,162.0,125.0
Pf7c7a85a9a,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,,,92.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,169.0,157.0
Pea7725adea,7.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,,,93.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,259.0,96.0
P465ab55c02,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,,,95.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0,214.0,80.0
Pe73b4eac92,,,,,,,,,,,,,,,,,,,,,,,,
Pccdaab2014,,,,,,,,,,,,,,,,,,,,,,,,
Pd907989bcb,,,,,,,,,,,,,,,,,,,,,,,,
P2f95e0c256,8.0,8.0,7.0,7.0,7.0,8.0,9.0,9.0,8.0,9.0,7.0,7.0,,,94.0,8.5,0.0,0.0,1.0,0.0,2.0,0.0,201.0,189.0
P5c19a79a93,7.0,7.0,7.0,7.0,8.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,,,93.0,8.5,0.0,0.0,0.0,2.0,2.0,0.0,158.0,129.0
P360c31499c,9.0,9.0,7.0,7.0,8.0,7.0,7.0,6.0,9.0,7.0,,,8.0,7.0,91.0,7.0,0.0,3.0,2.0,0.0,1.0,0.0,172.0,327.0
Pfe357344e4,,,,,,,,,,,,,,,,,,,,,,,,
P44154d877a,7.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,,,90.0,7.5,1.0,0.0,0.0,0.0,2.0,0.0,220.0,172.0
Pe966e23e9c,8.0,8.0,7.0,6.0,7.0,8.0,9.0,8.0,7.0,9.0,7.0,7.0,,,91.0,8.5,2.0,0.0,0.0,0.0,1.0,0.0,264.0,214.0
Pa5d86611c0,,,,,,,,,,,,,,,,,,,,,,,,
P4f181909b7,6.0,10.0,7.0,8.0,5.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,,,93.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,73.0
Pf78412d8c5,,,,,,,,,,,,,,,,,,,,,,,,
P24fc987f38,9.0,7.0,9.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,,,89.0,7.5,0.0,0.0,0.0,1.0,1.0,0.0,305.0,232.0
P944e30c99c,6.0,7.0,6.0,8.0,6.0,8.0,9.0,9.0,6.0,8.0,7.0,6.0,,,86.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,198.0,131.0
Pd5729dac8f,8.0,7.0,7.0,7.0,9.0,8.0,9.0,8.0,8.0,8.0,,,7.0,7.0,93.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,210.0,175.0
P31e153a014,,,,,,,,,,,,,,,,,,,,,,,,
Pd6e0b051bb,,,,,,,,,,,,,,,,,,,,,,,,
Pab87e9a8b8,8.0,8.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,9.0,7.0,,,91.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,171.0,115.0
Pd8244d9a42,9.0,9.0,8.0,7.0,8.0,7.0,6.0,7.0,9.0,8.0,7.0,7.0,,,92.0,7.5,0.0,3.0,0.0,0.0,1.0,0.0,132.0,86.0
Pdd79d6ef7f,9.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,7.0,7.0,,,92.0,7.5,0.0,0.0,0.0,1.0,1.0,1.0,241.0,140.0
P962232fdc6,,,,,,,,,,,,,,,,,,,,,,,,
Pb51c66667f,9.0,6.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,,,89.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,215.0,175.0
Pbac4f67696,7.0,10.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,7.0,,,8.0,6.0,88.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,185.0,117.0
Pb59be03b24,9.0,6.0,7.0,7.0,9.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,,,90.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,308.0,72.0
P6e49424689,,,,,,,,,,,,,,,,,,,,,,,,
P6cee28a4f3,,,,,,,,,,,,,,,,,,,,,,,,
P83de6de3ec,8.0,6.0,7.0,6.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,,,88.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,214.0,243.0
P9e30954b9f,,,,,,,,,,,,,,,,,,,,,,,,
P8c383a7533,6.0,9.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,,,8.0,7.0,87.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,169.0,90.0
P25150e1302,,,,,,,,,,,,,,,,,,,,,,,,
Pbed27928bf,,,,,,,,,,,,,,,,,,,,,,,,
Pb8a773b356,9.0,8.0,8.0,6.0,9.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,,,91.0,7.0,0.0,1.0,0.0,1.0,3.0,0.0,248.0,201.0
Pc0fff42784,,,,,,,,,,,,,,,,,,,,,,,,
P9da0cf7014,7.0,8.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,,,85.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,356.0,199.0
Pa47459a77d,9.0,9.0,8.0,6.0,9.0,6.0,7.0,8.0,8.0,6.0,,,8.0,6.0,90.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,127.0,75.0
P25609e2dfe,,,,,,,,,,,,,,,,,,,,,,,,
P1108cb2921,6.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,,,90.0,8.5,0.0,0.0,0.0,0.0,3.0,0.0,245.0,169.0
Pf0c15e8037,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,6.0,,,88.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,158.0
P17aee771c1,,,,,,,,,,,,,,,,,,,,,,,,
P9c40b5aa37,8.0,6.0,9.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,,,85.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,124.0,100.0
P331cffbdbb,,,,,,,,,,,,,,,,,,,,,,,,
P59ddf4705a,7.0,7.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,,,89.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,178.0,163.0
Pee1a8f2e9d,6.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,5.0,7.0,,,7.0,8.0,84.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,168.0,199.0
Pa380a0ce3c,,,,,,,,,,,,,,,,,,,,,,,,
P1b1aa3dc82,,,,,,,,,,,,,,,,,,,,,,,,
Pd856b04e96,,,,,,,,,,,,,,,,,,,,,,,,
Pbda800ed55,,,,,,,,,,,,,,,,,,,,,,,,
Pa76f81d8c3,,,,,,,,,,,,,,,,,,,,,,,,
P2dde5c1214,,,,,,,,,,,,,,,,,,,,,,,,
P23026d4d13,,,,,,,,,,,,,,,,,,,,,,,,
Pb59dd639f9,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,156.0,
P2dd4d0a4f4,,,,,,,,,,,,,,,,,,,,,,,,
Pcb993abaa5,,,,,,,,,,,,,,,,,,,,,,,,
Pceb2ff7429,6.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,,,8.0,7.0,87.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,172.0,105.0
P0ee95e3925,,,,,,,,,,,,,,,,,,,,,,,,
Pfa73181e89,,,,,,,,,,,,,,,,,,,,,,,,
Pbbdf67d0e0,,,,,,,,,,,,,,,,,,,,,,,,
P0acc99bae4,,,,,,,,,,,,,,,,,,,,,,,,
P187235ce4e,,,,,,,,,,,,,,,,,,,,,,,,
P68a89b7756,,,,,,,,,,,,,,,,,,,,,,,,
P88b9812a96,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,,,9.0,7.0,90.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,264.0,80.0
Pe39c876df8,,,,,,,,,,,,,,,,,,,,,,,,
P9df5f3f8bb,8.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,6.0,,,8.0,7.0,89.0,6.5,0.0,0.0,1.0,0.0,2.0,0.0,212.0,172.0
P9075a4686f,,,,,,,,,,,,,,,,,,,,,,,,
Pdd3e192436,,,,,,,,,,,,,,,,,,,,,,,,
P7632bd626c,,,,,,,,,,,,,,,,,,,,,,,,
Pd35ff11e6d,,,,,,,,,,,,,,,,,,,,,,,,
P8c2c5e7b71,8.0,9.0,8.0,5.0,7.0,6.0,9.0,6.0,8.0,6.0,,,7.0,7.0,86.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,229.0,258.0
P80e599186b,,,,,,,,,,,,,,,,,,,,,,,,
P98ee7e9798,7.0,9.0,7.0,7.0,7.0,7.0,9.0,8.0,8.0,7.0,7.0,6.0,,,89.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,189.0,163.0
P645a205457,,,,,,,,,,,,,,,,,,,,,,,,
P5a591d3e24,8.0,10.0,8.0,8.0,7.0,8.0,9.0,7.0,9.0,9.0,,,9.0,6.0,98.0,8.5,0.0,0.0,0.0,1.0,1.0,0.0,263.0,244.0
P67cf99c3eb,7.0,9.0,7.0,7.0,7.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,,,98.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,205.0,166.0
Pb9c495a67d,7.0,9.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0,9.0,,,8.0,10.0,98.0,8.5,0.0,0.0,1.0,0.0,3.0,0.0,331.0,309.0
Pf1eb0b11c1,8.0,10.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,8.0,,,7.0,7.0,96.0,7.5,0.0,2.0,1.0,0.0,0.0,0.0,286.0,303.0
P11ed05516e,9.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,7.0,8.0,8.0,,,94.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,206.0,185.0
P9b0b27ae5d,9.0,9.0,9.0,8.0,9.0,6.0,6.0,7.0,8.0,7.0,,,8.0,6.0,92.0,6.5,0.0,2.0,1.0,0.0,1.0,0.0,314.0,186.0
P3e493925a2,9.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0,9.0,8.0,9.0,8.0,,,99.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,411.0,362.0
Pff77feae98,8.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,9.0,9.0,8.0,7.0,,,97.0,8.5,0.0,1.0,1.0,0.0,6.0,0.0,574.0,376.0
Pec96a14b85,6.0,9.0,7.0,7.0,7.0,8.0,9.0,9.0,6.0,8.0,,,7.0,8.0,91.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,416.0,384.0
Pc3390f55d0,9.0,8.0,8.0,9.0,9.0,7.0,8.0,8.0,9.0,8.0,7.0,7.0,,,97.0,7.5,0.0,0.0,0.0,0.0,2.0,1.0,230.0,93.0
Peaf1686cc0,7.0,9.0,9.0,8.0,6.0,8.0,9.0,6.0,8.0,9.0,,,8.0,7.0,94.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,392.0,231.0
P2297a93a7f,8.0,9.0,7.0,8.0,7.0,7.0,8.0,8.0,9.0,8.0,,,8.0,8.0,95.0,7.5,0.0,0.0,0.0,0.0,2.0,1.0,340.0,188.0
P7d77f683c0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,7.0,9.0,8.0,7.0,7.0,,,92.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,408.0,252.0
Pce2a43b358,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,93.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,407.0,244.0
Ped4ca8f8d6,9.0,9.0,8.0,7.0,8.0,7.0,8.0,7.0,9.0,7.0,7.0,7.0,,,93.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,263.0,122.0
Pe71646e585,8.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,,,92.0,7.5,0.0,0.0,0.0,0.0,2.0,0.0,219.0,137.0
Pcf63b744fe,7.0,8.0,7.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,7.0,7.0,,,91.0,7.5,5.0,0.0,0.0,0.0,2.0,0.0,264.0,318.0
P94d904f95a,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,,,94.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,424.0,225.0
P8d6369038a,8.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,7.0,,,93.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,303.0,203.0
P16f77dc0c6,7.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,,,93.0,8.0,0.0,0.0,1.0,0.0,3.0,0.0,263.0,194.0
Pb067831a66,9.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,,,92.0,7.5,0.0,0.0,0.0,0.0,2.0,1.0,368.0,206.0
P5492e07ad3,7.0,9.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,,,8.0,7.0,91.0,7.5,0.0,2.0,0.0,0.0,1.0,0.0,182.0,130.0
Pb4e1522182,9.0,8.0,9.0,8.0,7.0,7.0,6.0,7.0,8.0,7.0,7.0,7.0,,,90.0,7.0,0.0,0.0,0.0,0.0,12.0,2.0,523.0,329.0
P9a02cf437c,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,9.0,8.0,9.0,,,91.0,8.5,0.0,0.0,0.0,0.0,2.0,0.0,331.0,252.0
Pd0eaa15469,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,,,8.0,7.0,89.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,244.0,171.0
Pdaafce7eb6,,,,,,,,,,,,,,,,,,,,,,,,
P3cfad83e39,7.0,8.0,7.0,6.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0,8.0,,,90.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,182.0,151.0
P128f74a48f,9.0,9.0,8.0,6.0,9.0,7.0,8.0,6.0,9.0,7.0,,,8.0,6.0,92.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,307.0,264.0
P1c43036b93,8.0,9.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,,9.0,6.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,206.0
P5849f19551,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,,,91.0,8.0,2.0,0.0,0.0,0.0,3.0,0.0,160.0,125.0
P1b292d5147,9.0,8.0,7.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,,,8.0,6.0,92.0,7.5,0.0,0.0,0.0,0.0,3.0,0.0,291.0,215.0
P4a125216bc,8.0,6.0,9.0,6.0,8.0,8.0,7.0,8.0,7.0,8.0,,,8.0,7.0,90.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,175.0,136.0
Pf634b73f97,,,,,,,,,,,,,,,,,,,,,,,,
Pa779a7b0cf,7.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,,,8.0,8.0,90.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,161.0,212.0
P2e8c779b09,9.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,6.0,6.0,,,7.0,6.0,87.0,6.5,0.0,1.0,0.0,0.0,3.0,1.0,393.0,327.0
Pe7f5f31a46,,,,,,,,,,,,,,,,,,,,,,,,
Pf38454d2db,,,,,,,,,,,,,,,,,,,,,,,,
P944090784f,,,,,,,,,,,,,,,,,,,,,,,,
Pea73008ab4,,,,,,,,,,,,,,,,,,,,,,,,
P6c859977a5,8.0,6.0,7.0,7.0,8.0,8.0,9.0,8.0,6.0,7.0,7.0,7.0,,,88.0,7.5,0.0,0.0,1.0,0.0,2.0,0.0,245.0,215.0
P0ba0d4e186,8.0,9.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0,7.0,,,89.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,167.0,225.0
P831df49905,9.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,,,91.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,489.0,362.0
Pf21d262b1c,7.0,9.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,,,8.0,7.0,89.0,7.0,0.0,1.0,0.0,1.0,3.0,0.0,184.0,243.0
Ped46c6be82,8.0,6.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,,,8.0,7.0,86.0,8.0,2.0,0.0,1.0,0.0,3.0,1.0,237.0,282.0
Peda2227014,,,,,,,,,,,,,,,,,,,,,,,,
P6f3f385e9b,,,,,,,,,,,,,,,,,,,,,,,,
P7570f82c10,,,,,,,,,,,,,,,,,,,,,,,,
P4ba2b4830d,8.0,8.0,7.0,6.0,8.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,,,89.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,88.0
P04e5776a76,,,,,,,,,,,,,,,,,,,,,,,,
Pfc32d168da,7.0,10.0,9.0,9.0,6.0,7.0,7.0,5.0,9.0,7.0,,,8.0,6.0,90.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,153.0,145.0
P0029c9d3a9,,,,,,,,,,,,,,,,,,,,,,,,
P1ef5f1c321,,,,,,,,,,,,,,,,,,,,,,,,
P35fcccf6c9,,,,,,,,,,,,,,,,,,,,,,,,
Pa1aae2a35c,,,,,,,,,,,,,,,,,,,,,,,,
P46c8e8cb1c,,,,,,,,,,,,,,,,,,,,,,,,
Pf326870436,,,,,,,,,,,,,,,,,,,,,,,,
Pef9b8757a6,,,,,,,,,,,,,,,,,,,,,,,,
P65d56567c7,,,,,,,,,,,,,,,,,,,,,,,,
Pca83b848d1,,,,,,,,,,,,,,,,,,,,,,,,
P26e74779f0,8.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,,,85.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,242.0,180.0
Pa2709c7876,,,,,,,,,,,,,,,,,,,,,,,,
P9990134f41,,,,,,,,,,,,,,,,,,,,,,,,
Pe00e8a81b3,,,,,,,,,,,,,,,,,,,,,,,,
Pa24dadc449,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,,,9.0,6.0,89.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,165.0
P84b2e1b413,8.0,9.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,,,9.0,6.0,90.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,176.0,222.0
P98102db2bd,,,,,,,,,,,,,,,,,,,,,,,,
Pbb1af08ea5,,,,,,,,,,,,,,,,,,,,,,,,
Paae768e6c1,,,,,,,,,,,,,,,,,,,,,,,,
Pa48064fa8c,8.0,8.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,,,8.0,7.0,87.0,6.5,0.0,0.0,0.0,0.0,2.0,0.0,231.0,139.0
Pc2766e3f86,,,,,,,,,,,,,,,,,,,,,,,,
P9cedd79bd8,9.0,9.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,6.0,,,8.0,6.0,84.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,159.0,178.0
P83f630794b,9.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,7.0,6.0,8.0,,,89.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,244.0,145.0
P093c255389,,,,,,,,,,,,,,,,,,,,,,,,
P9e418f4c91,,,,,,,,,,,,,,,,,,,,,,,,
P0c888043b8,9.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,9.0,8.0,6.0,7.0,,,89.0,7.5,0.0,1.0,0.0,0.0,3.0,0.0,209.0,154.0
Pcfe0d93659,7.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,,,89.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,126.0
Pd3473cff83,6.0,10.0,9.0,8.0,6.0,6.0,6.0,7.0,8.0,5.0,,,8.0,7.0,86.0,5.5,1.0,1.0,0.0,2.0,2.0,0.0,281.0,267.0
Pfd690eb68d,8.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,9.0,7.0,6.0,,,90.0,8.5,0.0,0.0,0.0,0.0,3.0,0.0,304.0,257.0
P7b91fe948e,,,,,,,,,,,,,,,,,,,,,,,,
Pb88d2f0541,,,,,,,,,,,,,,,,,,,,,,,,
P2c58b86e78,,,,,,,,,,,,,,,,,,,,,,,,
P0fde3dedb2,9.0,9.0,8.0,9.0,8.0,8.0,7.0,9.0,9.0,9.0,,,9.0,7.0,101.0,8.5,0.0,0.0,0.0,2.0,2.0,0.0,332.0,197.0
P117a6c6fb1,7.0,10.0,8.0,6.0,8.0,8.0,9.0,8.0,10.0,9.0,8.0,8.0,,,99.0,8.5,0.0,0.0,1.0,0.0,0.0,0.0,176.0,115.0
P8a2a3c7c07,9.0,9.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,8.0,6.0,7.0,,,97.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,254.0,155.0
P53f786523f,7.0,10.0,7.0,6.0,8.0,8.0,9.0,7.0,9.0,9.0,,,8.0,7.0,95.0,8.5,0.0,0.0,0.0,0.0,2.0,0.0,266.0,260.0
P9155961dd2,8.0,9.0,9.0,8.0,9.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,,,95.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,203.0,146.0
P4ec4ee54f1,7.0,8.0,8.0,7.0,7.0,9.0,9.0,9.0,7.0,9.0,8.0,7.0,,,95.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,386.0,148.0
Pf9ebd1b271,8.0,7.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,,,93.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,215.0,187.0
P47380ec945,9.0,9.0,6.0,8.0,8.0,7.0,8.0,6.0,9.0,8.0,,,7.0,7.0,92.0,7.5,0.0,1.0,1.0,2.0,1.0,0.0,255.0,350.0
P88f4dbf943,8.0,9.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,,,8.0,8.0,95.0,7.0,0.0,2.0,0.0,2.0,1.0,0.0,193.0,219.0
P4b59f5fe56,8.0,10.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,,,7.0,6.0,90.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,462.0
P620501ed0d,6.0,7.0,8.0,8.0,7.0,9.0,8.0,8.0,7.0,8.0,,,9.0,9.0,94.0,8.5,0.0,0.0,0.0,0.0,2.0,0.0,256.0,227.0
Pc5a8d9d1d6,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,,,89.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,236.0,91.0
Paca468f5b5,8.0,10.0,7.0,7.0,5.0,6.0,7.0,7.0,8.0,8.0,,,8.0,8.0,89.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,108.0,117.0
P88064c1c05,6.0,6.0,7.0,7.0,6.0,10.0,9.0,9.0,6.0,8.0,8.0,9.0,,,91.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,163.0
P7222e0f90b,8.0,8.0,6.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,,,7.0,7.0,90.0,8.0,0.0,0.0,1.0,1.0,2.0,0.0,185.0,132.0
Pd7c989b67a,7.0,7.0,7.0,9.0,8.0,7.0,8.0,7.0,8.0,8.0,,,8.0,7.0,91.0,7.5,0.0,1.0,0.0,0.0,1.0,0.0,320.0,333.0
Pf93789f1b5,8.0,9.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,7.0,,,89.0,6.5,0.0,0.0,0.0,0.0,2.0,0.0,164.0,207.0
P9264b6e63a,6.0,9.0,7.0,8.0,6.0,8.0,8.0,7.0,8.0,9.0,,,8.0,7.0,91.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,242.0,187.0
P4a1b07df85,8.0,7.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,7.0,7.0,,,92.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,177.0,119.0
P55d1c5e102,7.0,8.0,7.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,92.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,174.0,106.0
Pddcf4609af,9.0,7.0,6.0,7.0,9.0,8.0,6.0,7.0,8.0,7.0,8.0,8.0,,,90.0,7.5,0.0,0.0,0.0,0.0,2.0,1.0,238.0,236.0
P6f92e02de4,8.0,9.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,8.0,7.0,7.0,,,91.0,7.5,0.0,0.0,0.0,0.0,5.0,0.0,254.0,180.0
P1a32cd4176,8.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,,,9.0,7.0,89.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,285.0,279.0
Pcb0e772806,9.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,7.0,,,90.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,216.0,299.0
