pid,dvs_impact_resid_cons,dvs_length_pc1,dvs_impact_pct,dvs_cohort_offset_d,dvs_tall,dvs_athl_pc1,dvs_cons_hype_resid,gls_stl40,gls_t100_spg,gls_ast40,gls_close_d_gmsc40,gls_close_d_ts,gls_late_d_ast40,gls_ncaa_d_stl40,gls_d100_efg,gls_pase_neg,gls_ncaa_d_tov40,scs_intangibles,scs_athleticism,scs_leadership,scs_defense,scs_nbaready,tcs_first_bpm,tcs_seasons_span,tcs_age_at_season,tcs_pct_age_bpm,tcs_pct_age_stl,tcs_conf_tourn_wins,tcs_bpm_first_to_last,tcs_pct_age_obpm,tcs_bpm_share,tcs_champion,wts_years_hs_to_draft,wts_hs_track,wts_hs_football,wts_transferred,wts_hs_multisport,nb_tc_first_bpm,nb_gl2_stl40,nb_gl2_t100_spg,nb_tc_seasons_span,nb_gl2_ast40,nb_sc_intangibles,nb_tc_age_at_season,nb_dv_impact_resid_cons,nb_gl2_close_d_gmsc40,nb_gl2_close_d_ts,nb_dv_length_pc1,nb_gl2_late_d_ast40,nb_gl2_ncaa_d_stl40,nb_gl2_d100_efg,nb_tc_pct_age_bpm,nb_dv_impact_pct,nb_tc_pct_age_stl,nb_sc_intang_lead,nb_gl2_pase_neg,nb_gl2_ncaa_d_tov40,nb_wt_years_hs_to_draft,nb_gl2_d100_gmsc40,nb_gl2_g_all,nb_wt_hs_track,nb_gl2_t50_fg
P3e493925a2,,,,224.0,0.0,,,,,,,,,,,,,8.0,9.0,8.0,8.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,8.0,,,,,,,,,,,,8.0,,,,,,0.0,
P9a02cf437c,0.5797480822105161,-2.942388028440763,0.6451612903225806,308.0,0.0,-1.4393993375066685,0.8510236102694346,1.7852,1.448,6.5658,0.2971,-0.00858,0.348,0.0396,-0.01192,0.0,-1.0137,9.0,6.0,8.0,7.0,8.0,8.43463,1.0,18.6831,0.962366,0.860215,1.0,0.0,0.983871,0.173827,1.0,1.0,0.0,0.0,0.0,0.0,8.43463,1.7852,1.448,1.0,6.5658,9.0,18.6831,0.5797480822105161,0.2971,-0.00858,-2.942388028440763,0.348,0.0396,-0.01192,0.962366,0.6451612903225806,0.860215,8.5,0.0,-1.0137,1.0,-0.0653,39.0,0.0,0.41451
Pb067831a66,2.0469564678861847,-0.142529706904919,0.8225806451612904,135.0,0.0,3.108720992462211,0.4665416831204654,0.9392,0.588,2.4862,-8.9177,-0.30122,-0.0068,-0.1667,-0.05097,-1.3488,0.6888,8.0,9.0,7.0,8.0,8.0,7.66267,3.0,21.1554,0.988754,0.369377,1.0,1.97032,0.964533,0.153223,0.0,3.0,0.0,0.0,0.0,0.0,7.66267,0.9392,0.588,3.0,2.4862,8.0,21.1554,2.0469564678861847,-8.9177,-0.30122,-0.142529706904919,-0.0068,-0.1667,-0.05097,0.988754,0.8225806451612904,0.369377,7.5,-1.3488,0.6888,3.0,-2.3449,26.0,0.0,0.43617
Pf634b73f97,-1.7294051464381432,-0.1311607992389925,0.2258064516129032,461.0,0.0,0.2128882677207188,-0.1409626104046153,0.8037,0.6,2.7512,-0.2799,0.00847,-0.728,,0.01692,,,,,,,,2.8094,5.0,22.2642,0.892137,0.235887,1.0,2.77838,0.908266,0.275079,0.0,5.0,0.0,0.0,0.0,0.0,2.8094,0.8037,0.6,5.0,2.7512,,22.2642,-1.7294051464381432,-0.2799,0.00847,-0.1311607992389925,-0.728,,0.01692,0.892137,0.2258064516129032,0.235887,,,,5.0,-0.827,36.0,0.0,0.46099
P1b292d5147,-0.4229983335624085,2.2278854471331484,0.4677419354838709,203.0,0.0,,0.0001038751496817,1.074,1.12,1.5948,-5.1792,-0.08054,0.2765,-0.9365,-0.00677,0.0,-0.8101,8.0,9.0,7.0,7.0,8.0,5.61445,3.0,20.9692,0.960805,0.408898,0.0,1.69962,0.893008,0.230604,0.0,3.0,0.0,0.0,0.0,0.0,5.61445,1.074,1.12,3.0,1.5948,8.0,20.9692,-0.4229983335624085,-5.1792,-0.08054,2.2278854471331484,0.2765,-0.9365,-0.00677,0.960805,0.4677419354838709,0.408898,7.5,0.0,-0.8101,3.0,-1.1119,35.0,0.0,0.54545
P0ba0d4e186,-0.3322104342822145,-1.171695890367573,0.3709677419354839,113.0,0.0,-0.9878753929148396,1.0495457391968976,1.6499,1.077,5.6338,1.4288,0.08015,-1.5671,0.5257,-0.00921,0.0,-1.1908,6.0,8.0,6.0,7.0,8.0,1.92201,2.0,20.2163,0.948093,0.8125,3.0,4.94344,0.954449,0.100909,0.0,2.0,0.0,0.0,0.0,0.0,1.92201,1.6499,1.077,2.0,5.6338,6.0,20.2163,-0.3322104342822145,1.4288,0.08015,-1.171695890367573,-1.5671,0.5257,-0.00921,0.948093,0.3709677419354839,0.8125,6.0,0.0,-1.1908,2.0,-1.2068,39.0,0.0,0.41176
Peda2227014,,-0.8236188143380692,0.4838709677419355,113.0,0.0,-0.2400227632332704,,1.6499,1.077,5.6338,1.4288,0.08015,-1.5671,0.5257,-0.00921,0.0,-1.1908,,,,,,5.45272,2.0,20.2163,0.962924,0.866525,3.0,1.99266,0.971398,0.110643,0.0,2.0,0.0,0.0,0.0,0.0,5.45272,1.6499,1.077,2.0,5.6338,,20.2163,,1.4288,0.08015,-0.8236188143380692,-1.5671,0.5257,-0.00921,0.962924,0.4838709677419355,0.866525,,0.0,-1.1908,2.0,-1.2068,39.0,0.0,0.41176
P16f77dc0c6,6.5828493970319135,-1.9669905756219024,0.935483870967742,,0.0,-0.5530662798662169,-0.13885679036682,2.5064,2.273,6.1116,-2.5699,-0.0666,-2.5838,0.1215,-0.04488,0.0,1.9571,8.0,7.0,8.0,8.0,8.0,11.5188,2.0,22.7214,0.998992,0.972782,1.0,2.7564,0.996976,0.380937,0.0,4.0,0.0,0.0,1.0,0.0,11.5188,2.5064,2.273,2.0,6.1116,8.0,22.7214,6.5828493970319135,-2.5699,-0.0666,-1.9669905756219024,-2.5838,0.1215,-0.04488,0.998992,0.935483870967742,0.972782,8.0,0.0,1.9571,4.0,-2.1102,35.0,0.0,0.48252
P3cfad83e39,-0.5370539743189022,-0.8225377275917782,0.4516129032258064,,0.0,-0.197906317589283,-0.2882274876245501,1.9329,0.333,4.4564,-1.211,-0.02668,0.2136,,-0.05133,0.0,,8.0,7.0,8.0,7.0,7.0,4.01571,3.0,21.2266,0.948962,0.951557,2.0,3.15416,0.961073,0.455151,0.0,3.0,0.0,0.0,0.0,0.0,4.01571,1.9329,0.333,3.0,4.4564,8.0,21.2266,-0.5370539743189022,-1.211,-0.02668,-0.8225377275917782,0.2136,,-0.05133,0.948962,0.4516129032258064,0.951557,8.0,0.0,,3.0,-6.0977,20.0,0.0,
P94d904f95a,1.1496980822105165,0.4696513341497077,0.7096774193548387,303.0,1.0,-0.3090497675277152,0.1510385352480847,0.678,0.643,1.5819,-2.5942,-0.09894,-0.1171,-0.5786,-0.01761,0.0,-0.925,8.0,8.0,8.0,8.0,8.0,8.20886,3.0,20.6954,0.981992,0.159958,3.0,0.79572,0.996822,0.164899,0.0,3.0,0.0,0.0,0.0,0.0,8.20886,0.678,0.643,3.0,1.5819,8.0,20.6954,1.1496980822105165,-2.5942,-0.09894,0.4696513341497077,-0.1171,-0.5786,-0.01761,0.981992,0.7096774193548387,0.159958,8.0,0.0,-0.925,3.0,-0.862,40.0,0.0,0.52308
P67cf99c3eb,-0.0317190054134925,-0.9199972059442716,0.7258064516129032,231.0,0.0,,-0.9072041061753564,1.8519,1.636,5.8923,-0.6233,0.0075,-1.0997,-0.9274,-0.06239,0.0,-1.0358,9.0,7.0,9.0,7.0,8.0,9.01121,1.0,18.8939,0.983871,0.892473,1.0,0.0,0.994624,0.311388,0.0,1.0,0.0,0.0,0.0,0.0,9.01121,1.8519,1.636,1.0,5.8923,9.0,18.8939,-0.0317190054134925,-0.6233,0.0075,-0.9199972059442716,-1.0997,-0.9274,-0.06239,0.983871,0.7258064516129032,0.892473,9.0,0.0,-1.0358,1.0,-3.5324,35.0,0.0,0.37828
P5a591d3e24,4.952823257936668,,0.9516129032258064,131.0,1.0,,-2.0438576384756835,0.8738,0.423,2.1359,5.1355,-0.00032,0.4894,0.177,-0.03338,0.0,0.1891,9.0,8.0,8.0,8.0,7.0,14.7242,1.0,19.1677,0.998466,0.31135,3.0,0.0,0.983129,0.179404,0.0,1.0,0.0,0.0,0.0,0.0,14.7242,0.8738,0.423,1.0,2.1359,9.0,19.1677,4.952823257936668,5.1355,-0.00032,,0.4894,0.177,-0.03338,0.998466,0.9516129032258064,0.31135,8.5,0.0,0.1891,1.0,-2.3426,39.0,0.0,0.53846
Pe7f5f31a46,0.6597449337595336,1.354824974755025,0.5967741935483871,,1.0,0.5875435535500706,0.5672277359153002,0.9865,0.429,1.1659,-0.1683,-0.00721,-0.027,,-0.07884,,,,,,,,6.41848,3.0,21.2512,0.966263,0.307958,1.0,1.59203,0.800173,0.427477,0.0,4.0,0.0,0.0,1.0,0.0,6.41848,0.9865,0.429,3.0,1.1659,,21.2512,0.6597449337595336,-0.1683,-0.00721,1.354824974755025,-0.027,,-0.07884,0.966263,0.5967741935483871,0.307958,,,,4.0,-6.3421,31.0,0.0,
Pc3390f55d0,0.7447464336277214,-0.2209318142962552,0.7903225806451613,263.0,0.0,,-0.2533379400556481,1.8326,1.241,2.8899,-3.6136,0.00691,0.4688,0.0986,-0.01621,0.0,-0.1939,8.0,9.0,7.0,8.0,8.0,9.38577,1.0,18.8063,0.994624,0.892473,1.0,0.0,0.930108,0.166068,1.0,1.0,0.0,0.0,0.0,0.0,9.38577,1.8326,1.241,1.0,2.8899,8.0,18.8063,0.7447464336277214,-3.6136,0.00691,-0.2209318142962552,0.4688,0.0986,-0.01621,0.994624,0.7903225806451613,0.892473,7.5,0.0,-0.1939,1.0,-0.9127,39.0,0.0,0.46667
P9b0b27ae5d,4.405175784601889,3.1353375145381435,0.9032258064516128,,1.0,,-0.4381872848656787,,,,,,,,,,,7.0,9.0,6.0,9.0,7.0,6.24717,3.0,21.41,0.997405,0.851211,3.0,6.33943,0.92301,0.188348,0.0,3.0,0.0,1.0,0.0,1.0,6.24717,,,3.0,,7.0,21.41,4.405175784601889,,,3.1353375145381435,,,,0.997405,0.9032258064516128,0.851211,6.5,,,3.0,,,0.0,
Ped4ca8f8d6,-0.9812028021996602,0.381943497884488,0.4193548387096774,155.0,0.0,1.2020464581991144,-0.0006156858558061,2.1693,1.172,1.4815,-1.5217,-0.07377,-1.1465,-0.4163,-0.04763,-1.3488,1.3615,7.0,9.0,7.0,8.0,7.0,7.11546,1.0,19.102,0.961656,0.934049,2.0,0.0,0.918712,0.138978,0.0,1.0,0.0,0.0,0.0,0.0,7.11546,2.1693,1.172,1.0,1.4815,7.0,19.102,-0.9812028021996602,-1.5217,-0.07377,0.381943497884488,-1.1465,-0.4163,-0.04763,0.961656,0.4193548387096774,0.934049,7.0,-1.3488,1.3615,1.0,-0.8453,36.0,0.0,0.42657
Pec96a14b85,5.445769696534844,1.5005282930148554,0.9193548387096774,,1.0,,-0.4811227992148454,1.0069,0.964,3.1426,-8.1131,-0.11057,0.3987,-0.575,0.00187,0.0,0.4576,8.0,6.0,8.0,7.0,9.0,5.01941,4.0,21.7823,0.999135,0.431661,3.0,8.55009,0.999135,0.262936,0.0,4.0,0.0,0.0,0.0,0.0,5.01941,1.0069,0.964,4.0,3.1426,8.0,21.7823,5.445769696534844,-8.1131,-0.11057,1.5005282930148554,0.3987,-0.575,0.00187,0.999135,0.9193548387096774,0.431661,8.0,0.0,0.4576,4.0,-0.1964,39.0,0.0,0.53696
P7d77f683c0,-1.4474903034651554,-0.6818616727909793,0.3548387096774194,481.0,0.0,0.3036592209714384,0.1570368048894899,0.8323,0.192,2.0563,1.9659,0.0388,-0.884,-0.0276,0.0037,0.0,-0.682,8.0,8.0,8.0,7.0,7.0,6.67624,1.0,18.2094,0.919355,0.274194,3.0,0.0,0.973118,0.0806541,0.0,6.0,0.0,0.0,0.0,0.0,6.67624,0.8323,0.192,1.0,2.0563,8.0,18.2094,-1.4474903034651554,1.9659,0.0388,-0.6818616727909793,-0.884,-0.0276,0.0037,0.919355,0.3548387096774194,0.274194,8.0,0.0,-0.682,6.0,-1.625,38.0,0.0,0.44366
Pce2a43b358,0.2215400460577452,-2.3940901097355094,0.6290322580645161,,0.0,0.4146685290775288,-0.2686263561354396,2.3978,1.667,7.3751,-1.1742,-0.0398,0.0243,,0.06058,,,8.0,7.0,8.0,8.0,8.0,2.9613,2.0,20.4381,0.977754,0.951271,1.0,5.41219,0.998941,0.410903,0.0,2.0,0.0,0.0,0.0,0.0,2.9613,2.3978,1.667,2.0,7.3751,8.0,20.4381,0.2215400460577452,-1.1742,-0.0398,-2.3940901097355094,0.0243,,0.06058,0.977754,0.6290322580645161,0.951271,8.0,,,2.0,-2.9426,34.0,0.0,
Peaf1686cc0,-1.005850303465155,2.860340256946834,0.4354838709677419,261.0,1.0,,0.1811101991842481,0.5298,0.182,1.0596,-0.945,0.03639,-0.8003,,-0.07385,-0.6735,,9.0,7.0,8.0,9.0,6.0,7.11788,1.0,18.8118,0.94086,0.0483871,1.0,0.0,0.607527,0.173006,0.0,1.0,0.0,0.0,0.0,0.0,7.11788,0.5298,0.182,1.0,1.0596,9.0,18.8118,-1.005850303465155,-0.945,0.03639,2.860340256946834,-0.8003,,-0.07385,0.94086,0.4354838709677419,0.0483871,8.5,-0.6735,,1.0,-4.8355,34.0,0.0,0.39837
P2297a93a7f,-1.135729856255848,2.109989386467567,0.4032258064516129,121.0,1.0,,-0.1002578068638726,0.9179,0.609,1.8357,-5.3442,-0.08035,-1.5654,0.3094,-0.00308,0.0,0.0935,8.0,8.0,7.0,7.0,8.0,7.07654,1.0,19.1951,0.958589,0.31135,3.0,0.0,0.912577,0.086641,0.0,1.0,0.0,0.0,0.0,0.0,7.07654,0.9179,0.609,1.0,1.8357,8.0,19.1951,-1.135729856255848,-5.3442,-0.08035,2.109989386467567,-1.5654,0.3094,-0.00308,0.958589,0.4032258064516129,0.31135,7.5,0.0,0.0935,1.0,-1.5519,36.0,0.0,0.46296
P8d6369038a,0.4466686053039268,-1.7622323185420932,0.6129032258064516,,0.0,,-0.4121766269099498,1.7898,1.6,7.1591,-1.2014,-0.02017,0.3957,-0.3797,-0.05919,0.0,-0.1673,8.0,8.0,8.0,8.0,8.0,4.33279,4.0,22.2669,0.96875,0.866935,3.0,3.8989,0.998992,0.235617,0.0,4.0,,,0.0,,4.33279,1.7898,1.6,4.0,7.1591,8.0,22.2669,0.4466686053039268,-1.2014,-0.02017,-1.7622323185420932,0.3957,-0.3797,-0.05919,0.96875,0.6129032258064516,0.866935,8.0,0.0,-0.1673,4.0,-2.1698,38.0,,0.39791
P5492e07ad3,-0.1933911806320214,2.5919732636726844,0.5645161290322581,218.0,1.0,-2.729304418656758,0.116324591216383,1.4914,1.294,1.6061,-3.4191,-0.03848,0.5804,2.1797,-0.00291,-0.0652,0.9371,8.0,7.0,7.0,7.0,8.0,7.02517,2.0,19.9288,0.973926,0.619632,2.0,0.77969,0.961656,0.277098,0.0,2.0,0.0,0.0,0.0,0.0,7.02517,1.4914,1.294,2.0,1.6061,8.0,19.9288,-0.1933911806320214,-3.4191,-0.03848,2.5919732636726844,0.5804,2.1797,-0.00291,0.973926,0.5645161290322581,0.619632,7.5,-0.0652,0.9371,2.0,-0.4091,35.0,0.0,0.52066
P1c43036b93,-0.2281239743189029,2.334679574208051,0.5,214.0,1.0,,0.8636615932291392,1.6517,1.4,1.8312,-0.2739,0.00417,-0.7111,0.0355,-0.02618,0.0,-0.8458,8.0,8.0,8.0,8.0,7.0,7.4788,1.0,18.9405,0.951613,0.822581,1.0,0.0,0.908602,0.312797,0.0,1.0,0.0,0.0,0.0,0.0,7.4788,1.6517,1.4,1.0,1.8312,8.0,18.9405,-0.2281239743189029,-0.2739,0.00417,2.334679574208051,-0.7111,0.0355,-0.02618,0.951613,0.5,0.822581,8.0,0.0,-0.8458,1.0,-2.5199,36.0,0.0,0.44961
Pcf63b744fe,-6.830543333562408,-1.8717288885613563,0.032258064516129,406.0,0.0,-0.2138343443174201,0.2988326141159199,0.9704,0.6,1.9407,2.0221,0.00816,,,-0.05876,,,8.0,7.0,7.0,7.0,7.0,0.906525,1.0,18.4148,0.639785,0.365591,1.0,0.0,0.833333,0.0465751,0.0,1.0,0.0,0.0,0.0,0.0,0.906525,0.9704,0.6,1.0,1.9407,8.0,18.4148,-6.830543333562408,2.0221,0.00816,-1.8717288885613563,,,-0.05876,0.639785,0.032258064516129,0.365591,7.5,,,1.0,-3.8887,23.0,0.0,0.38372
P4a125216bc,-2.550531596512598,1.345919313344151,0.1612903225806451,2.0,0.0,0.7250059823893453,0.3259939696363534,1.1069,0.938,1.2977,-1.1826,-0.00224,-0.7284,,-0.03759,-0.5417,,8.0,8.0,8.0,9.0,8.0,4.9716,2.0,20.5202,0.876059,0.346398,0.0,-0.10817,0.314619,0.208452,0.0,2.0,0.0,0.0,0.0,0.0,4.9716,1.1069,0.938,2.0,1.2977,8.0,20.5202,-2.550531596512598,-1.1826,-0.00224,1.345919313344151,-0.7284,,-0.03759,0.876059,0.1612903225806451,0.346398,8.0,-0.5417,,2.0,-1.7381,30.0,0.0,0.4878
P2e8c779b09,0.250574933759534,2.719952681430802,0.532258064516129,-219.0,1.0,-1.4772672087695258,-0.1660501421346598,1.0902,0.9,1.7669,-1.4671,-0.01494,0.2822,,-0.01665,,,6.0,9.0,7.0,8.0,8.0,4.01875,4.0,23.1239,0.969444,0.4,0.0,3.58259,0.697222,0.319541,0.0,4.0,0.0,0.0,0.0,0.0,4.01875,1.0902,0.9,4.0,1.7669,6.0,23.1239,0.250574933759534,-1.4671,-0.01494,2.719952681430802,0.2822,,-0.01665,0.969444,0.532258064516129,0.4,6.5,,,4.0,-2.4194,31.0,0.0,0.51773
Pf21d262b1c,0.6068758213511085,3.205344252667872,0.5806451612903226,442.0,1.0,-4.399826910717165,1.407131315932996,0.8819,0.423,1.8268,1.3273,0.02807,-1.2989,-0.2377,-0.03702,0.0,1.4957,7.0,7.0,7.0,7.0,7.0,4.20336,2.0,19.3155,0.976994,0.31135,3.0,3.68874,0.860429,0.0741037,0.0,2.0,0.0,0.0,0.0,0.0,4.20336,0.8819,0.423,2.0,1.8268,7.0,19.3155,0.6068758213511085,1.3273,0.02807,3.205344252667872,-1.2989,-0.2377,-0.03702,0.976994,0.5806451612903226,0.31135,7.0,0.0,1.4957,2.0,-1.506,39.0,0.0,0.48387
Pb4e1522182,1.699765135576058,0.3653331322095597,0.8064516129032258,180.0,0.0,2.1537462108435355,0.6982173864501497,,,,,,,,,,,7.0,9.0,7.0,9.0,7.0,8.48341,2.0,20.0329,0.988347,0.776483,3.0,0.93818,0.916314,0.184515,0.0,2.0,0.0,0.0,0.0,0.0,8.48341,,,2.0,,7.0,20.0329,1.699765135576058,,,0.3653331322095597,,,,0.988347,0.8064516129032258,0.776483,7.0,,,2.0,,,0.0,
Pe71646e585,-0.5224935321138151,-2.320349960791718,0.3870967741935484,-112.0,0.0,1.9144459497903097,0.1981602035388148,2.2857,2.0,3.4286,-3.4269,-0.04349,0.7536,-0.6523,-0.03374,0.0,-0.062,7.0,8.0,8.0,8.0,8.0,6.52368,2.0,20.8323,0.956568,0.973517,0.0,0.53986,0.9375,0.228322,0.0,3.0,0.0,0.0,0.0,0.0,6.52368,2.2857,2.0,2.0,3.4286,7.0,20.8323,-0.5224935321138151,-3.4269,-0.04349,-2.320349960791718,0.7536,-0.6523,-0.03374,0.956568,0.3870967741935484,0.973517,7.5,0.0,-0.062,3.0,-1.1535,36.0,0.0,0.35036
P831df49905,-2.4414093179305034,0.0135439780586825,0.1774193548387097,322.0,0.0,2.1323342685439073,-0.0858253689891412,2.1239,1.65,2.4135,0.5115,0.02619,-0.2907,-1.5819,-0.05904,0.0,0.9638,8.0,9.0,8.0,8.0,8.0,0.737099,4.0,21.6427,0.867647,0.898789,1.0,4.13054,0.810554,0.227162,0.0,4.0,0.0,0.0,1.0,0.0,0.737099,2.1239,1.65,4.0,2.4135,8.0,21.6427,-2.4414093179305034,0.5115,0.02619,0.0135439780586825,-0.2907,-1.5819,-0.05904,0.867647,0.1774193548387097,0.898789,8.0,0.0,0.9638,4.0,-2.5277,36.0,0.0,0.41436
Ped46c6be82,,0.6390706708804725,0.6935483870967742,209.0,0.0,-0.5852069444427384,,1.5907,1.04,2.1339,-1.7943,-0.06618,-0.6554,-0.3433,-0.00511,0.0,0.0889,8.0,8.0,8.0,7.0,8.0,8.33408,4.0,21.9521,0.978374,0.74827,2.0,0.38314,0.74481,0.199434,0.0,4.0,0.0,0.0,0.0,0.0,8.33408,1.5907,1.04,4.0,2.1339,8.0,21.9521,,-1.7943,-0.06618,0.6390706708804725,-0.6554,-0.3433,-0.00511,0.978374,0.6935483870967742,0.74827,8.0,0.0,0.0889,4.0,-0.6745,34.0,0.0,0.52294
Pc381c2ab50,,,0.3493975903614458,577.0,0.0,,,1.4871,1.4,3.308,-0.3871,-0.02574,0.6598,,0.02611,,,8.0,7.0,8.0,7.0,8.0,5.17554,4.0,21.9411,0.91436,0.687716,1.0,0.46158,0.969723,0.283184,0.0,5.0,0.0,0.0,0.0,0.0,5.17554,1.4871,1.4,4.0,3.308,8.0,21.9411,,-0.3871,-0.02574,,0.6598,,0.02611,0.91436,0.3493975903614458,0.687716,8.0,,,5.0,-0.2154,36.0,0.0,0.40099
Pd0eaa15469,-3.359673532113815,0.3460427847376864,0.1290322580645161,-44.0,1.0,-0.0567045430080112,0.0611474265016891,1.2846,1.0,2.0696,-2.782,-0.06761,-0.742,,-0.01875,-0.5417,,7.0,8.0,7.0,7.0,8.0,2.77531,2.0,20.6461,0.835805,0.583686,0.0,1.45105,0.789195,0.194217,0.0,2.0,0.0,0.0,0.0,0.0,2.77531,1.2846,1.0,2.0,2.0696,7.0,20.6461,-3.359673532113815,-2.782,-0.06761,0.3460427847376864,-0.742,,-0.01875,0.835805,0.1290322580645161,0.583686,7.0,-0.5417,,2.0,-0.4412,32.0,0.0,0.49541
P9b79feb6a3,,,0.6626506024096386,623.0,0.0,,,1.1175,0.828,2.9513,-0.1711,0.06164,-0.271,-0.2371,-0.02143,0.0,-0.7262,8.0,6.0,8.0,7.0,8.0,3.81784,4.0,21.8152,0.974913,0.431661,1.0,4.72632,0.995675,0.185941,1.0,5.0,0.0,0.0,0.0,0.0,3.81784,1.1175,0.828,4.0,2.9513,8.0,21.8152,,-0.1711,0.06164,,-0.271,-0.2371,-0.02143,0.974913,0.6626506024096386,0.431661,8.0,0.0,-0.7262,5.0,-0.9206,39.0,0.0,0.43231
P128f74a48f,-1.700942119606009,1.1934610907990773,0.2741935483870967,,1.0,,0.5484031369103031,2.4,1.571,1.6,-3.6996,-0.06671,,,-0.09014,,,7.0,9.0,7.0,8.0,6.0,5.78288,1.0,19.9425,0.92638,0.967791,0.0,0.0,0.263804,0.102814,0.0,1.0,0.0,0.0,0.0,0.0,5.78288,2.4,1.571,1.0,1.6,7.0,19.9425,-1.700942119606009,-3.6996,-0.06671,1.1934610907990773,,,-0.09014,0.92638,0.2741935483870967,0.967791,7.0,,,1.0,-3.9262,16.0,0.0,0.47222
Pea73008ab4,0.2287767889163836,-1.4960579846005808,0.5161290322580645,,0.0,3.6387924660988697,0.1240773514437543,0.7994,0.68,1.6876,-2.3065,-0.06233,-0.2805,0.2207,-0.06089,0.0,0.2134,,,,,,2.81953,4.0,22.0233,0.946573,0.235887,3.0,4.66398,0.956653,0.20553,0.0,4.0,0.0,1.0,0.0,1.0,2.81953,0.7994,0.68,4.0,1.6876,,22.0233,0.2287767889163836,-2.3065,-0.06233,-1.4960579846005808,-0.2805,0.2207,-0.06089,0.946573,0.5161290322580645,0.235887,,0.0,0.2134,4.0,-1.8502,38.0,0.0,0.43976
Pa779a7b0cf,,,0.8387096774193549,,1.0,,,,,,,,,,,,,8.0,7.0,8.0,7.0,7.0,,,,,,,,,,,,,,0.0,,,,,,,8.0,,,,,,,,,,0.8387096774193549,,8.0,,,,,,,
P944090784f,-1.5157713109039357,,0.2580645161290322,,0.0,,0.2486593759351838,2.3064,2.182,3.9587,1.5775,0.06607,-0.5351,,0.00657,,,,,,,,1.18537,4.0,21.3333,0.91609,0.967128,1.0,4.51735,0.926471,0.482621,0.0,4.0,0.0,0.0,0.0,0.0,1.18537,2.3064,2.182,4.0,3.9587,,21.3333,-1.5157713109039357,1.5775,0.06607,,-0.5351,,0.00657,0.91609,0.2580645161290322,0.967128,,,,4.0,-0.244,32.0,0.0,0.4798
Pf38454d2db,,,0.7419354838709677,,0.0,,,2.4696,1.52,2.915,0.9314,0.00269,0.2377,0.307,0.00432,-2.0625,-0.2981,,,,,,2.4274,4.0,21.7577,0.980104,0.967128,3.0,6.68809,0.981834,0.173557,0.0,4.0,0.0,1.0,0.0,1.0,2.4274,2.4696,1.52,4.0,2.915,,21.7577,,0.9314,0.00269,,0.2377,0.307,0.00432,0.980104,0.7419354838709677,0.967128,,-2.0625,-0.2981,4.0,0.5268,34.0,0.0,0.43243
P6c859977a5,,,,,0.0,,,,,,,,,,,,,7.0,8.0,8.0,7.0,8.0,0.803856,4.0,22.5517,0.855847,0.488911,2.0,4.15364,0.966734,0.243957,0.0,4.0,0.0,0.0,1.0,0.0,0.803856,,,4.0,,7.0,22.5517,,,,,,,,0.855847,,0.488911,7.5,,,4.0,,,0.0,
Pc5e9e5bdd9,,,0.3132530120481928,477.0,0.0,,,0.7966,0.55,2.2222,-4.0661,-0.07295,-0.392,,-0.01371,-0.9583,,,,,,,2.39372,4.0,21.2156,0.895329,0.166955,4.0,2.88826,0.957612,0.185775,0.0,5.0,0.0,0.0,0.0,0.0,2.39372,0.7966,0.55,4.0,2.2222,,21.2156,,-4.0661,-0.07295,,-0.392,,-0.01371,0.895329,0.3132530120481928,0.166955,,-0.9583,,5.0,-2.608,32.0,0.0,0.40206
Pdaafce7eb6,-1.621932478683684,,0.2096774193548387,,1.0,,0.2421521659010679,1.3678,1.273,2.8096,-1.6408,-0.05224,-0.3458,,0.02093,-0.6122,,,,,,,3.1749,4.0,22.037,0.884073,0.716734,3.0,2.28222,0.640121,0.446681,0.0,4.0,0.0,0.0,0.0,0.0,3.1749,1.3678,1.273,4.0,2.8096,,22.037,-1.621932478683684,-1.6408,-0.05224,,-0.3458,,0.02093,0.884073,0.2096774193548387,0.716734,,-0.6122,,4.0,-1.2302,31.0,0.0,0.52113
P49f423e70e,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,0.0,
P6f3f385e9b,,1.3951171253730568,0.1935483870967742,,0.0,-3.2190374935024098,,1.464,1.143,2.1251,-1.9325,-0.00985,0.1742,,-0.0188,,,,,,,,4.84714,4.0,21.963,0.886678,0.604671,1.0,0.35109,0.621972,0.326736,0.0,4.0,0.0,0.0,0.0,0.0,4.84714,1.464,1.143,4.0,2.1251,,21.963,,-1.9325,-0.00985,1.3951171253730568,0.1742,,-0.0188,0.886678,0.1935483870967742,0.604671,,,,4.0,-1.6915,26.0,0.0,0.41818
P7570f82c10,,,0.3387096774193548,,0.0,,,,,,,,,,,,,,,,,,3.10569,3.0,22.4011,0.936492,0.814516,3.0,3.56887,0.924395,0.147632,0.0,5.0,0.0,0.0,1.0,0.0,3.10569,,,3.0,,,22.4011,,,,,,,,0.936492,0.3387096774193548,0.814516,,,,5.0,,,0.0,
